Linux 3.13.0-63-generic (dss-storage-3) 	10/27/2015 	_x86_64_	(24 CPU)

10:01:13 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:02:43 AM  all   48.52    0.00    9.80    0.00    0.00    1.21    0.00    0.00    0.00   40.47
10:02:44 AM  all   57.92    0.00   11.85    0.00    0.00    1.38    0.00    0.00    0.00   28.85
10:02:45 AM  all   59.52    0.00   14.80    0.00    0.00    1.98    0.00    0.00    0.00   23.70
10:02:46 AM  all   60.28    0.00   13.34    0.00    0.00    1.77    0.00    0.00    0.00   24.60
10:02:47 AM  all   43.10    0.00    8.70    0.00    0.00    0.90    0.00    0.00    0.00   47.29
10:02:48 AM  all   49.76    0.00    8.80    0.04    0.00    0.84    0.00    0.00    0.00   40.55
10:02:49 AM  all   57.45    0.00   11.44    0.00    0.00    1.55    0.00    0.00    0.00   29.57
10:02:50 AM  all   58.96    0.00   12.66    0.00    0.00    1.59    0.00    0.00    0.00   26.78
10:02:51 AM  all   63.51    0.00   14.14    0.00    0.00    1.48    0.00    0.00    0.00   20.86
10:02:52 AM  all   53.42    0.00   11.00    0.00    0.00    1.10    0.00    0.00    0.00   34.47
10:02:53 AM  all   52.73    0.00   10.75    0.00    0.00    1.54    0.00    0.00    0.00   34.98
10:02:54 AM  all   55.29    0.00   12.03    0.00    0.00    0.93    0.00    0.00    0.00   31.76
10:02:55 AM  all   51.84    0.00   12.22    0.00    0.00    1.92    0.00    0.00    0.00   34.02
10:02:56 AM  all   43.02    0.00    7.79    0.00    0.00    1.08    0.00    0.00    0.00   48.11
10:02:57 AM  all   46.96    0.00    8.68    0.00    0.00    0.85    0.00    0.00    0.00   43.50
10:02:58 AM  all   45.61    0.00    7.33    0.00    0.00    1.17    0.00    0.00    0.00   45.88
10:02:59 AM  all   50.51    0.00   11.24    0.04    0.00    1.29    0.00    0.00    0.00   36.92
10:03:00 AM  all   59.21    0.00   13.13    0.00    0.00    2.11    0.00    0.00    0.00   25.55
10:03:01 AM  all   51.69    0.00   10.34    0.00    0.00    1.24    0.00    0.00    0.00   36.73
10:03:02 AM  all   46.32    0.00    8.07    0.04    0.00    0.98    0.00    0.00    0.00   44.59
10:03:03 AM  all   43.34    0.00    7.93    0.09    0.04    0.71    0.00    0.00    0.00   47.88
10:03:04 AM  all   50.31    0.00    9.64    0.00    0.00    1.20    0.00    0.00    0.00   38.84
10:03:05 AM  all   52.99    0.00   12.63    0.00    0.00    1.83    0.00    0.00    0.00   32.54
10:03:06 AM  all   49.80    0.00   10.16    0.00    0.00    1.57    0.00    0.00    0.00   38.47
10:03:07 AM  all   47.17    0.00    8.43    0.00    0.00    0.72    0.00    0.00    0.00   43.68
10:03:08 AM  all   44.30    0.00    7.11    0.00    0.00    0.72    0.00    0.00    0.00   47.88
10:03:09 AM  all   55.66    0.00   10.84    0.00    0.00    1.12    0.00    0.00    0.00   32.38
10:03:10 AM  all   56.85    0.00   10.64    0.00    0.00    1.41    0.00    0.00    0.00   31.10
10:03:11 AM  all   58.25    0.00   12.58    0.00    0.00    1.37    0.00    0.00    0.00   27.80
10:03:12 AM  all   49.75    0.00   10.70    0.00    0.04    1.26    0.00    0.00    0.00   38.25
10:03:13 AM  all   50.78    0.00   11.06    0.04    0.00    1.21    0.00    0.00    0.00   36.90
10:03:14 AM  all   45.03    0.00    6.87    0.00    0.00    0.59    0.00    0.00    0.00   47.52
10:03:15 AM  all   55.42    0.00   11.87    0.00    0.00    1.12    0.00    0.00    0.00   31.59
10:03:16 AM  all   57.00    0.00   11.75    0.00    0.00    1.29    0.00    0.00    0.00   29.96
10:03:17 AM  all   51.78    0.00   11.63    0.00    0.00    1.56    0.00    0.00    0.00   35.03
10:03:18 AM  all   52.85    0.00   10.12    0.00    0.00    1.41    0.00    0.00    0.00   35.62
10:03:19 AM  all   45.07    0.00    9.22    0.00    0.00    0.77    0.00    0.00    0.00   44.94
10:03:20 AM  all   53.50    0.00   10.38    0.00    0.00    1.10    0.00    0.00    0.00   35.02
10:03:21 AM  all   43.57    0.00    9.58    0.00    0.00    1.43    0.00    0.00    0.00   45.41
10:03:22 AM  all   48.17    0.00   10.37    0.00    0.00    1.53    0.00    0.00    0.00   39.93
10:03:23 AM  all   51.36    0.00    9.35    0.00    0.00    1.43    0.00    0.00    0.00   37.85
10:03:24 AM  all   46.88    0.00    9.07    0.00    0.04    1.46    0.00    0.00    0.00   42.54
10:03:25 AM  all   61.10    0.00   13.02    0.00    0.00    1.44    0.00    0.00    0.00   24.43
10:03:26 AM  all   58.06    0.00   12.42    0.00    0.00    1.59    0.00    0.00    0.00   27.93
10:03:27 AM  all   60.44    0.00   12.27    0.00    0.00    1.31    0.00    0.00    0.00   25.98
10:03:28 AM  all   61.93    0.00   11.86    0.00    0.00    1.18    0.00    0.00    0.00   25.03
10:03:29 AM  all   34.60    0.00    7.04    0.00    0.00    0.70    0.00    0.00    0.00   57.66
10:03:30 AM  all    1.28    0.00    2.05    0.00    0.00    0.30    0.00    0.00    0.00   96.38
10:03:31 AM  all    1.48    0.00    1.60    0.00    0.00    0.30    0.00    0.00    0.00   96.62
10:03:32 AM  all    2.15    0.00    2.87    0.00    0.00    0.46    0.00    0.00    0.00   94.51
10:03:33 AM  all    2.42    0.00    2.88    0.00    0.00    0.42    0.00    0.00    0.00   94.28
10:03:34 AM  all    2.45    0.00    3.21    0.00    0.00    0.51    0.00    0.00    0.00   93.83
10:03:35 AM  all    1.82    0.00    1.90    0.00    0.00    0.68    0.00    0.00    0.00   95.60
10:03:36 AM  all    1.60    0.00    2.02    0.00    0.00    0.34    0.00    0.00    0.00   96.04
10:03:37 AM  all   34.59    0.00    7.41    0.00    0.00    1.26    0.00    0.00    0.00   56.74
10:03:38 AM  all   63.99    0.00   11.17    0.00    0.00    2.01    0.00    0.00    0.00   22.83
10:03:39 AM  all   59.63    0.00   13.50    0.04    0.00    2.05    0.00    0.00    0.00   24.78
10:03:40 AM  all   52.73    0.00   12.95    0.00    0.00    2.20    0.00    0.00    0.00   32.12
10:03:41 AM  all   61.27    0.00   12.88    0.00    0.00    1.80    0.00    0.00    0.00   24.04
10:03:42 AM  all   48.24    0.00    9.62    0.00    0.00    1.08    0.00    0.00    0.00   41.06
10:03:43 AM  all   55.39    0.00   12.08    0.00    0.00    2.43    0.00    0.00    0.00   30.10
10:03:44 AM  all   45.86    0.00    9.39    0.00    0.00    0.85    0.00    0.00    0.00   43.90
10:03:45 AM  all   51.83    0.00    9.21    0.00    0.00    0.77    0.00    0.00    0.00   38.19
10:03:46 AM  all   50.74    0.00    9.33    0.00    0.00    0.85    0.00    0.00    0.00   39.08
10:03:47 AM  all   57.09    0.00   12.09    0.09    0.00    1.33    0.00    0.00    0.00   29.41
10:03:48 AM  all   41.05    0.00    7.85    0.00    0.00    0.95    0.00    0.00    0.00   50.16
10:03:49 AM  all   62.14    0.00   12.72    0.04    0.00    1.66    0.00    0.00    0.00   23.44
10:03:50 AM  all   52.89    0.00   11.04    0.13    0.00    1.26    0.00    0.00    0.00   34.68
10:03:51 AM  all   46.17    0.00    8.55    0.00    0.00    0.68    0.00    0.00    0.00   44.60
10:03:52 AM  all   57.08    0.00   10.71    0.00    0.00    1.15    0.00    0.00    0.00   31.06
10:03:53 AM  all   51.43    0.00   11.42    0.00    0.00    1.25    0.00    0.00    0.00   35.91
10:03:54 AM  all   52.68    0.00   10.63    0.05    0.00    1.58    0.00    0.00    0.00   35.07
10:03:55 AM  all   55.12    0.00   11.40    0.00    0.00    1.30    0.00    0.00    0.00   32.18
10:03:56 AM  all   45.72    0.00    8.42    0.00    0.00    1.07    0.00    0.00    0.00   44.78
10:03:57 AM  all   51.65    0.00   12.72    0.00    0.00    1.65    0.00    0.00    0.00   33.97
10:03:58 AM  all   45.39    0.00    8.36    0.00    0.00    0.99    0.00    0.00    0.00   45.25
10:03:59 AM  all   49.41    0.00   11.58    0.00    0.00    1.31    0.00    0.00    0.00   37.70
10:04:00 AM  all   52.81    0.00   11.23    0.00    0.00    1.19    0.00    0.00    0.00   34.76
10:04:01 AM  all   51.09    0.00   10.52    0.04    0.00    0.58    0.00    0.00    0.00   37.76
10:04:02 AM  all   58.66    0.00   11.36    0.00    0.00    0.97    0.00    0.00    0.00   29.00
10:04:03 AM  all   61.26    0.00   14.46    0.00    0.00    2.16    0.00    0.00    0.00   22.12
10:04:04 AM  all   60.80    0.00   13.26    0.00    0.00    1.67    0.00    0.00    0.00   24.28
10:04:05 AM  all   49.69    0.00    9.85    0.00    0.00    0.72    0.00    0.00    0.00   39.75
10:04:06 AM  all   51.97    0.00   10.46    0.00    0.00    1.25    0.00    0.00    0.00   36.33
10:04:07 AM  all   44.24    0.00    9.35    0.00    0.05    1.08    0.00    0.00    0.00   45.28
10:04:08 AM  all   55.93    0.00   13.45    0.00    0.00    1.55    0.00    0.00    0.00   29.07
10:04:09 AM  all   54.74    0.00   11.85    0.00    0.00    1.14    0.00    0.00    0.00   32.27
10:04:10 AM  all   59.14    0.00   12.57    0.00    0.00    1.62    0.00    0.00    0.00   26.67
10:04:11 AM  all   57.93    0.00   13.06    0.04    0.00    2.01    0.00    0.00    0.00   26.96
10:04:12 AM  all   43.55    0.00    8.97    0.00    0.00    0.99    0.00    0.00    0.00   46.48
10:04:13 AM  all   57.44    0.00   12.11    0.00    0.00    1.32    0.00    0.00    0.00   29.12
10:04:14 AM  all   53.31    0.00   11.67    0.00    0.00    1.20    0.00    0.00    0.00   33.82
10:04:15 AM  all   48.77    0.00   10.32    0.00    0.00    1.07    0.00    0.00    0.00   39.84
10:04:16 AM  all   59.03    0.00   13.04    0.00    0.00    1.34    0.00    0.00    0.00   26.59
10:04:17 AM  all   54.44    0.00    9.89    0.00    0.00    1.02    0.00    0.00    0.00   34.66
10:04:18 AM  all   55.60    0.00   11.95    0.00    0.00    1.65    0.00    0.00    0.00   30.81
10:04:19 AM  all   60.12    0.00   13.37    0.00    0.00    1.80    0.00    0.00    0.00   24.72
10:04:20 AM  all   56.86    0.00   13.45    0.00    0.00    1.68    0.00    0.00    0.00   28.01
10:04:21 AM  all   46.48    0.00   10.37    0.05    0.00    0.81    0.00    0.00    0.00   42.29
10:04:22 AM  all   57.06    0.00   11.66    0.00    0.00    1.10    0.00    0.00    0.00   30.18
10:04:23 AM  all   51.81    0.00   10.72    0.00    0.00    1.03    0.00    0.00    0.00   36.44
10:04:24 AM  all   43.66    0.00    9.44    0.00    0.00    1.17    0.00    0.00    0.00   45.73
10:04:25 AM  all   50.62    0.00   11.36    0.00    0.00    1.34    0.00    0.00    0.00   36.68
10:04:26 AM  all   59.09    0.00   12.16    0.00    0.00    1.40    0.00    0.00    0.00   27.35
10:04:27 AM  all   55.71    0.00   11.77    0.00    0.00    1.81    0.00    0.00    0.00   30.72
10:04:28 AM  all   54.15    0.00   11.23    0.00    0.00    2.02    0.00    0.00    0.00   32.60
10:04:29 AM  all   60.04    0.00   11.86    0.00    0.00    1.14    0.00    0.00    0.00   26.96
10:04:30 AM  all   54.49    0.00   11.36    0.00    0.04    0.93    0.00    0.00    0.00   33.19
10:04:31 AM  all   55.09    0.00   10.40    0.00    0.00    1.16    0.00    0.00    0.00   33.35
10:04:32 AM  all   46.14    0.00    9.38    0.00    0.00    0.63    0.00    0.00    0.00   43.85
10:04:33 AM  all   58.43    0.00   12.68    0.00    0.00    1.83    0.00    0.00    0.00   27.06
10:04:34 AM  all   52.23    0.00    9.53    0.00    0.00    1.46    0.00    0.00    0.00   36.79
10:04:35 AM  all   58.45    0.00   13.22    0.00    0.00    1.66    0.00    0.00    0.00   26.66
10:04:36 AM  all   60.10    0.00   12.99    0.00    0.00    1.53    0.00    0.00    0.00   25.37
10:04:37 AM  all   49.16    0.00   10.56    0.00    0.00    1.20    0.00    0.00    0.00   39.09
10:04:38 AM  all   53.79    0.00   12.16    0.00    0.00    1.82    0.00    0.00    0.00   32.22
10:04:39 AM  all   53.48    0.00   11.95    0.00    0.00    1.15    0.00    0.00    0.00   33.42
10:04:40 AM  all   63.84    0.00   12.79    0.00    0.04    1.45    0.00    0.00    0.00   21.88
10:04:41 AM  all   52.50    0.00   11.05    0.00    0.04    1.10    0.00    0.00    0.00   35.31
10:04:42 AM  all   59.55    0.00   11.71    0.00    0.00    1.14    0.00    0.00    0.00   27.61
10:04:43 AM  all   55.03    0.00   10.81    0.00    0.00    1.14    0.00    0.00    0.00   33.01
10:04:44 AM  all   49.58    0.00    9.53    0.00    0.00    1.32    0.00    0.00    0.00   39.57
10:04:45 AM  all   59.73    0.00   12.81    0.00    0.00    1.50    0.00    0.00    0.00   25.97
10:04:46 AM  all   53.66    0.00   12.11    0.00    0.00    0.97    0.00    0.00    0.00   33.26
10:04:47 AM  all   56.55    0.00   10.07    0.04    0.00    0.78    0.00    0.00    0.00   32.55
10:04:48 AM  all   57.32    0.00    9.92    0.00    0.00    1.31    0.00    0.00    0.00   31.45
10:04:49 AM  all   58.62    0.00   11.33    0.09    0.00    1.35    0.00    0.00    0.00   28.61
10:04:50 AM  all   54.94    0.00   11.38    0.00    0.00    1.46    0.00    0.00    0.00   32.23
10:04:51 AM  all   52.70    0.00   11.61    0.00    0.00    1.47    0.00    0.00    0.00   34.21
10:04:52 AM  all   47.17    0.00    9.34    0.00    0.00    0.92    0.00    0.00    0.00   42.57
10:04:53 AM  all   48.11    0.00   10.51    0.00    0.00    1.16    0.00    0.00    0.00   40.22
10:04:54 AM  all   60.81    0.00   12.71    0.00    0.00    1.14    0.00    0.00    0.00   25.34
10:04:55 AM  all   61.61    0.00   13.53    0.00    0.00    2.79    0.00    0.00    0.00   22.08
10:04:56 AM  all   55.96    0.00   10.97    0.00    0.00    1.75    0.00    0.00    0.00   31.32
10:04:57 AM  all   58.51    0.00   11.83    0.00    0.00    1.63    0.00    0.00    0.00   28.02
10:04:58 AM  all   52.68    0.00   11.33    0.00    0.00    1.40    0.00    0.00    0.00   34.59
10:04:59 AM  all   61.80    0.00   14.50    0.00    0.00    1.96    0.00    0.00    0.00   21.73
10:05:00 AM  all   61.00    0.00   12.52    0.00    0.00    1.52    0.00    0.00    0.00   24.96
10:05:01 AM  all   57.14    0.00   12.89    0.00    0.00    1.42    0.00    0.00    0.00   28.55
10:05:02 AM  all   52.21    0.00   10.72    0.04    0.00    1.03    0.00    0.00    0.00   36.00
10:05:03 AM  all   60.52    0.00   12.52    0.00    0.00    1.89    0.00    0.00    0.00   25.08
10:05:04 AM  all   57.70    0.00   12.76    0.00    0.00    1.72    0.00    0.00    0.00   27.82
10:05:05 AM  all   51.14    0.00    9.48    0.00    0.00    0.80    0.00    0.00    0.00   38.58
10:05:06 AM  all   49.37    0.00   10.83    0.00    0.00    1.12    0.00    0.00    0.00   38.68
10:05:07 AM  all   57.08    0.00   11.65    0.00    0.00    2.73    0.00    0.00    0.00   28.54
10:05:08 AM  all   48.34    0.00    9.81    0.00    0.00    0.98    0.00    0.00    0.00   40.88
10:05:09 AM  all   52.34    0.00   10.97    0.00    0.04    0.89    0.00    0.00    0.00   35.76
10:05:10 AM  all   58.85    0.00   11.75    0.00    0.00    1.44    0.00    0.00    0.00   27.96
10:05:11 AM  all   48.58    0.00   11.18    0.00    0.00    1.11    0.00    0.00    0.00   39.14
10:05:12 AM  all   52.77    0.00    9.01    0.04    0.00    1.11    0.00    0.00    0.00   37.06
10:05:13 AM  all   56.38    0.00   10.33    0.00    0.00    1.82    0.00    0.00    0.00   31.47
10:05:14 AM  all   49.51    0.00    9.64    0.00    0.00    1.11    0.00    0.00    0.00   39.73
10:05:15 AM  all   51.57    0.00   10.24    0.00    0.00    1.52    0.00    0.00    0.00   36.67
10:05:16 AM  all   60.22    0.00   12.33    0.00    0.00    1.59    0.00    0.00    0.00   25.86
10:05:17 AM  all   50.90    0.00   10.62    0.00    0.00    1.18    0.00    0.00    0.00   37.30
10:05:18 AM  all   51.93    0.00   10.09    0.00    0.00    1.11    0.00    0.00    0.00   36.86
10:05:19 AM  all   58.01    0.00   11.56    0.00    0.00    1.44    0.00    0.00    0.00   28.98
10:05:20 AM  all   52.93    0.00    9.64    0.00    0.00    1.24    0.00    0.00    0.00   36.19
10:05:21 AM  all   60.06    0.00   12.28    0.00    0.00    1.06    0.00    0.00    0.00   26.60
10:05:22 AM  all   57.63    0.00   13.55    0.00    0.00    1.94    0.00    0.00    0.00   26.88
10:05:23 AM  all   51.53    0.00   10.30    0.00    0.00    0.76    0.00    0.00    0.00   37.41
10:05:24 AM  all   47.03    0.00    7.96    0.00    0.00    0.67    0.00    0.00    0.00   44.35
10:05:25 AM  all   61.26    0.00   11.53    0.00    0.00    1.02    0.00    0.00    0.00   26.19
10:05:26 AM  all   48.71    0.00   10.43    0.00    0.00    0.89    0.00    0.00    0.00   39.97
10:05:27 AM  all   48.95    0.00    9.07    0.00    0.00    1.12    0.00    0.00    0.00   40.86
10:05:28 AM  all   59.36    0.00   11.06    0.00    0.00    1.00    0.00    0.00    0.00   28.57
10:05:29 AM  all   53.79    0.00   11.24    0.00    0.00    0.84    0.00    0.00    0.00   34.13
10:05:30 AM  all   47.78    0.00    9.38    0.00    0.00    1.03    0.00    0.00    0.00   41.81
10:05:31 AM  all   57.24    0.00   11.38    0.00    0.00    1.42    0.00    0.00    0.00   29.97
10:05:32 AM  all   50.67    0.00   10.81    0.00    0.00    1.29    0.00    0.00    0.00   37.23
10:05:33 AM  all   49.29    0.00   10.12    0.00    0.00    0.80    0.00    0.00    0.00   39.80
10:05:34 AM  all   64.14    0.00   12.14    0.00    0.00    0.92    0.00    0.00    0.00   22.79
10:05:35 AM  all   51.53    0.00   10.60    0.00    0.00    0.80    0.00    0.00    0.00   37.07
10:05:36 AM  all   49.15    0.00   10.61    0.00    0.00    0.94    0.00    0.00    0.00   39.30
10:05:37 AM  all   61.81    0.00   12.76    0.00    0.00    1.19    0.00    0.00    0.00   24.24
10:05:38 AM  all   33.99    0.00    8.12    0.04    0.00    0.83    0.00    0.00    0.00   57.00
10:05:39 AM  all    1.31    0.00    1.69    0.00    0.00    0.30    0.00    0.00    0.00   96.70
10:05:40 AM  all    1.99    0.00    2.20    0.00    0.00    0.30    0.00    0.00    0.00   95.51
10:05:41 AM  all    1.18    0.00    2.24    0.00    0.00    0.42    0.00    0.00    0.00   96.15
10:05:42 AM  all    1.99    0.00    2.28    0.00    0.00    0.42    0.00    0.00    0.00   95.30
10:05:43 AM  all    1.48    0.00    1.94    0.00    0.00    0.34    0.00    0.00    0.00   96.25
