       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    515.10    648.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    627.19    741.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    607.30    680.50
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    405.49    556.41
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    566.11    675.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    694.81    772.24
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    499.16    596.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    615.46    762.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    430.27    569.34
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    734.71    857.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    574.95    711.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.57      0.00      0.00      0.00    486.64    630.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00    513.67    579.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.29      0.00      0.00      0.00    599.72    662.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.57      0.00      0.00      0.00    399.25    505.30
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    688.23    764.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    699.61    816.26
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    519.31    664.87
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    359.53    441.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    607.68    682.86
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    381.61    451.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00    889.44   1084.76
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    868.19   1169.54
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    919.01   1204.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    700.33    911.85
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00    889.70   1188.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.51      0.00      0.00      0.00    773.25   1069.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    997.48   1337.68
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    809.17   1106.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    815.89   1054.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    687.88    936.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.18      0.00      0.00      0.00    994.33   1273.13
