Stage,Op-Name,Op-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Status,Detailed Status
s1-cleanup,cleanup-delete,cleanup,5050,0,18.4,18.4,20,20,30,40,90,1290,54.31,0,100%,completed,waiting @ 2015-11-07 11:40:33,booting @ 2015-11-07 11:40:33,submitting @ 2015-11-07 11:40:31,authing @ 2015-11-07 11:40:31,launching @ 2015-11-07 11:40:31,running @ 2015-11-07 11:40:31,closing @ 2015-11-07 11:42:06,completed @ 2015-11-07 11:42:06
s2-dispose,dispose-delete,dispose,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,completed,waiting @ 2015-11-07 11:40:33,booting @ 2015-11-07 11:42:08,submitting @ 2015-11-07 11:42:06,authing @ 2015-11-07 11:42:06,launching @ 2015-11-07 11:42:06,running @ 2015-11-07 11:42:06,closing @ 2015-11-07 11:42:36,completed @ 2015-11-07 11:42:36
