       p2p2       
 KB/s in  KB/s out
 2295.12   1902.97
 2199.87   1872.91
 2135.94   1775.55
 2140.61   1921.16
 2300.36   2016.74
       p2p2       
 KB/s in  KB/s out
 2708.08   2205.80
 2454.70   2005.86
 1872.25   1720.98
 2398.59   1795.25
 2713.51   2303.63
 2593.64   2150.13
 2003.87   1977.67
 2339.66   1993.21
 2352.24   2134.25
 2393.15   1857.06
 2470.78   1977.80
 2299.93   1877.82
 2274.91   1960.52
 2412.45   1987.94
 2481.13   2010.06
 2381.78   2139.18
 2289.37   1981.83
 2252.78   1895.42
 2044.10   1851.72
 2440.81   1967.20
 2375.98   1933.22
 2550.15   2029.10
       p2p2       
 KB/s in  KB/s out
 2285.78   2088.03
 2422.71   2154.70
 2250.15   1993.67
 2229.64   1743.81
 2659.57   2165.22
 2337.73   2082.47
 2180.54   1947.72
 2407.09   1977.61
 2494.35   2039.56
 2440.73   1909.98
 2112.42   1897.89
 2419.26   1921.94
 2211.20   2062.89
 2215.19   1921.87
 2717.00   2087.29
 2240.41   2015.08
 2364.27   2025.69
 2506.84   1902.73
 1224.11    853.90
 1258.84    925.48
  754.50    628.42
 2257.83   1910.75
       p2p2       
 KB/s in  KB/s out
 2216.14   1883.73
 2229.42   2017.42
 2162.54   1986.64
 2415.85   2044.84
 2188.31   1980.88
 2506.16   1991.86
 2562.01   2076.03
 2442.54   1893.16
 2045.71   1800.47
 2193.67   2191.76
 2618.63   2158.69
 2497.65   2209.43
 2742.37   2173.31
 2325.70   1931.65
 2405.82   1967.62
 2317.60   1759.60
 2660.29   2227.13
 2463.38   1946.90
 2378.17   2559.78
 2336.97   2220.57
 2677.60   2341.91
 2604.72   2148.03
       p2p2       
 KB/s in  KB/s out
 2576.80   1903.22
 2298.53   1972.39
 2806.19   2410.83
 2468.87   2248.36
 2052.61   1849.45
 2706.13   2270.41
 2494.51   2102.36
 2495.02   2287.43
 2378.92   1866.30
 2385.45   2273.38
 2762.19   2196.03
 2157.77   1817.14
 2456.47   2061.40
 2560.35   2327.40
 2500.07   2028.94
 2706.42   2101.55
 2499.63   2282.03
 2379.15   2119.82
 2393.15   1984.03
 2585.27   2310.80
 2257.12   1954.77
 2533.03   2313.37
       p2p2       
 KB/s in  KB/s out
 2084.02   1685.51
 2536.60   2089.82
 2456.27   2145.25
 2470.37   2132.27
 2285.82   2011.37
 2472.92   2084.73
 2592.38   2241.83
 2537.05   2156.09
 2638.46   2030.02
 1979.28   1673.86
 2388.40   2232.10
 2700.39   2187.06
 2651.38   2305.69
 2643.66   1913.57
 2287.64   1856.40
 2400.50   2081.62
 2412.46   1966.78
 2531.10   2071.04
 2515.33   1988.21
 2402.34   2121.35
 2277.26   2096.70
 2465.93   1973.85
       p2p2       
 KB/s in  KB/s out
 2339.92   2045.79
 2693.66   2024.96
 2230.89   1941.18
 2188.50   1826.41
 2205.93   1901.14
 2456.84   2117.92
 2681.87   2318.29
 2086.62   2072.62
 2215.39   1956.37
 2569.88   2120.53
 2670.61   2287.59
 2461.57   2078.18
 2644.31   2278.74
 2625.84   2205.55
 2220.79   1925.58
 2528.76   1994.05
 2008.49   1874.31
 2699.82   2255.08
 2487.15   2113.76
 2370.37   2003.32
 2557.09   2018.15
 2552.09   2051.69
       p2p2       
 KB/s in  KB/s out
 2426.71   2328.60
 2452.83   2200.07
 2116.90   2100.16
 2163.89   1920.34
 2659.33   2120.59
 2513.19   2181.43
 2585.27   2273.17
 2424.45   2077.85
 2644.57   2188.79
 2329.69   1854.04
 2496.25   2281.69
 2313.06   1995.17
 2262.59   1993.41
 2500.79   2033.56
 2711.37   2406.69
 2298.96   2113.00
 2571.15   2163.44
 2344.97   1969.77
 2430.58   2019.61
 2200.52   2029.59
 2352.21   2099.78
 2493.74   2258.49
       p2p2       
 KB/s in  KB/s out
 2590.38   2229.29
 2536.51   2135.58
 2823.98   2230.48
 2279.65   1972.15
 2457.54   2108.90
 2200.61   2002.25
 2276.49   2069.40
 2750.04   2208.91
 2252.86   2030.42
 1183.07    951.65
 1002.95    675.69
  933.86    622.70
 1030.61    749.69
  719.02    607.14
  743.49    727.06
  618.06    578.38
  693.51    693.00
 2083.92   1782.85
 2080.97   1855.83
 2331.31   2009.65
 2599.00   2167.81
 2266.64   1900.88
       p2p2       
 KB/s in  KB/s out
 2613.27   2127.44
 1974.72   2137.34
 2105.29   1830.09
 2399.27   1958.60
 2377.40   1968.43
 2375.75   2058.06
 2290.81   1866.42
 2862.27   2452.58
 2196.03   1831.77
 2432.67   2223.86
 2395.21   2123.90
 2465.09   2043.05
 2546.42   2229.84
 2548.04   2285.43
 2613.50   2065.54
 2556.50   2099.97
 2439.54   2135.47
 2480.15   2209.27
 2518.54   2160.30
 2454.85   2148.03
 2409.63   2082.57
 2375.58   1992.32
       p2p2       
 KB/s in  KB/s out
 2334.20   2018.90
 2849.52   2451.31
 2376.79   1999.57
 2466.21   2002.50
 2297.58   1996.28
 2310.31   1908.11
 2284.45   2141.40
 2768.94   2443.29
 2799.58   2322.98
 2238.01   1960.46
 2288.21   1876.18
 2595.57   2093.76
 2424.85   1863.16
 2621.60   1942.02
 2510.88   2228.14
 2326.38   1755.97
 2177.42   2019.35
 2158.20   2105.21
 2533.32   1974.57
 2282.55   2033.66
 2558.33   2036.20
 2374.45   1944.62
       p2p2       
 KB/s in  KB/s out
 2392.72   1982.62
 2562.26   2069.36
 2374.56   2333.22
 2397.38   2024.62
 2336.80   2067.02
 2430.70   1941.63
 2438.65   2236.50
 2412.21   2074.04
 2327.37   1924.65
 2369.91   1989.98
 2875.39   2448.91
 2796.80   2287.91
 2538.23   2293.10
 2425.35   1971.74
 2554.86   2145.57
 2785.08   2363.64
 2607.89   2038.61
 1976.57   1957.67
 2369.83   2140.84
 2606.08   2160.09
 2461.06   1917.79
 2568.98   1999.69
       p2p2       
 KB/s in  KB/s out
 2205.66   2010.41
 2325.98   1992.54
 2406.79   2191.17
 2460.55   2285.95
 2826.82   2187.01
 2105.83   1848.83
 2160.97   1800.46
 2358.05   1958.57
 2411.44   2316.21
 2661.47   2154.09
 2337.36   2049.12
 2687.26   2264.80
 2288.01   1884.14
 2295.33   1939.47
 2408.39   1809.12
 2152.99   1886.04
 2149.96   2058.94
 2653.93   2281.39
 2432.80   2090.80
 2590.74   2049.39
 2288.48   2116.67
 2606.79   2132.65
       p2p2       
 KB/s in  KB/s out
 2461.75   2078.72
 2260.73   1922.82
 2373.66   2117.74
 2260.99   2036.61
 2638.97   2192.89
 2424.37   2056.63
 2399.28   2055.94
 2597.97   2113.87
 2397.72   2103.50
 2588.89   2164.60
 2471.37   2089.15
 2375.73   1781.97
 2254.16   2074.96
 2457.83   2400.57
 2394.59   2049.63
 2350.90   1979.50
 2545.94   2244.91
 2765.06   2160.11
 2466.08   2263.74
 2656.42   2287.20
 2566.91   2165.85
 2440.57   1944.11
       p2p2       
 KB/s in  KB/s out
 2650.61   2036.82
 2478.50   2164.96
 2318.90   2178.50
 2333.89   2230.11
 2631.17   2183.10
 1716.14   1174.13
  825.98    650.92
  885.98    623.53
  945.68    750.96
  795.23    588.59
  848.70    690.13
  571.22    566.98
  801.13    673.31
 1607.47   1462.86
 1519.57   1022.26
 1375.95   1323.43
 1640.11   1066.25
 1710.70   1388.97
 1529.33   1362.67
 1503.26    981.35
 1386.10   1384.29
 1412.74   1320.54
       p2p2       
 KB/s in  KB/s out
 1264.59    861.06
 1375.89   1420.44
 1691.63   1623.39
 1542.86   1505.54
 1450.67   1147.49
 1707.06   1089.05
 1518.80   1306.27
 1544.98   1382.49
 1452.04   1184.78
 1337.89    948.63
 1574.15   1316.57
 1731.04   1104.76
 1263.39    845.13
 1771.23   1159.33
 1405.18   1505.80
 1455.04   1076.95
 1746.01   1742.76
 1510.72   1295.43
 1397.61    733.91
 1578.56   1822.77
 1734.56   1582.38
 1601.85   1515.08
       p2p2       
 KB/s in  KB/s out
 1329.98   1196.31
 1607.48   1127.79
 1648.10   1669.82
 1267.78   1169.27
 1620.57   1253.66
 1474.94   1477.11
 1365.87   1072.28
 1433.19   1595.37
 1481.86   1460.90
 1691.21   1251.75
 1727.62   1640.99
 1788.12   1377.87
 1625.39   1271.44
 1568.93   1267.16
 1422.38   1161.94
