Linux 3.13.0-63-generic (dss-storage-3) 	10/27/2015 	_x86_64_	(24 CPU)

02:50:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:50:59 PM  all   11.93    0.00    4.06    0.04    0.00    0.61    0.00    0.00    0.00   83.35
02:51:00 PM  all   11.06    0.00    4.14    0.00    0.00    0.65    0.00    0.00    0.00   84.15
02:51:01 PM  all    9.78    0.00    3.96    0.00    0.00    0.47    0.00    0.00    0.00   85.78
02:51:02 PM  all    8.76    0.00    2.92    0.00    0.00    0.34    0.00    0.00    0.00   87.98
02:51:03 PM  all   10.75    0.00    3.20    0.00    0.00    0.52    0.00    0.00    0.00   85.54
02:51:04 PM  all   11.28    0.00    2.96    0.00    0.00    0.26    0.00    0.00    0.00   85.50
02:51:05 PM  all   11.73    0.00    5.00    0.00    0.00    0.87    0.00    0.00    0.00   82.40
02:51:06 PM  all   10.62    0.00    3.12    0.00    0.00    0.52    0.00    0.00    0.00   85.73
02:51:07 PM  all   11.26    0.00    3.36    0.00    0.00    0.44    0.00    0.00    0.00   84.95
02:51:08 PM  all   10.56    0.00    3.17    0.00    0.00    0.26    0.00    0.00    0.00   86.01
02:51:09 PM  all   10.62    0.00    3.81    0.00    0.00    0.43    0.00    0.00    0.00   85.13
02:51:10 PM  all   10.13    0.00    3.43    0.00    0.00    0.26    0.00    0.00    0.00   86.17
02:51:11 PM  all    9.34    0.00    3.07    0.00    0.00    0.13    0.00    0.00    0.00   87.46
02:51:12 PM  all   11.88    0.00    3.92    0.00    0.00    0.70    0.00    0.00    0.00   83.51
02:51:13 PM  all    9.24    0.00    3.21    0.00    0.00    0.39    0.00    0.00    0.00   87.15
02:51:14 PM  all    9.21    0.00    4.02    0.00    0.04    0.61    0.00    0.00    0.00   86.11
02:51:15 PM  all   11.01    0.00    4.05    0.00    0.00    0.57    0.00    0.00    0.00   84.38
02:51:16 PM  all   10.25    0.00    4.14    0.00    0.00    0.40    0.00    0.00    0.00   85.22
02:51:17 PM  all   11.01    0.00    4.57    0.00    0.00    0.62    0.00    0.00    0.00   83.79
02:51:18 PM  all   10.20    0.00    4.34    0.00    0.00    0.35    0.00    0.00    0.00   85.11
02:51:19 PM  all    9.66    0.00    3.39    0.00    0.00    0.44    0.00    0.00    0.00   86.51
02:51:20 PM  all    9.99    0.00    4.18    0.00    0.00    0.35    0.00    0.00    0.00   85.48
