Linux 3.19.0-25-generic (dss-storage-1) 	10/26/2015 	_x86_64_	(24 CPU)

08:24:35 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:24:36 PM  all    2.91    0.00    2.87    0.41    0.00    0.36    0.00    0.00    0.00   93.44
08:24:37 PM  all    2.57    0.00    2.26    0.23    0.00    0.32    0.00    0.00    0.00   94.63
08:24:38 PM  all    2.61    0.00    2.12    1.08    0.00    0.32    0.00    0.00    0.00   93.87
08:24:39 PM  all    1.56    0.00    1.51    0.49    0.00    0.22    0.00    0.00    0.00   96.22
08:24:40 PM  all    2.68    0.00    2.24    0.49    0.00    0.40    0.00    0.00    0.00   94.18
08:24:41 PM  all    3.03    0.00    2.36    0.36    0.05    0.32    0.00    0.00    0.00   93.89
08:24:42 PM  all    2.64    0.00    2.28    0.31    0.00    0.13    0.00    0.00    0.00   94.64
08:24:43 PM  all    2.76    0.00    2.43    0.32    0.00    0.37    0.00    0.00    0.00   94.12
08:24:44 PM  all    2.73    0.00    3.52    0.42    0.00    0.60    0.00    0.00    0.00   92.73
08:24:45 PM  all    2.44    0.00    2.57    0.18    0.00    0.27    0.00    0.00    0.00   94.54
08:24:46 PM  all    2.07    0.00    1.81    0.18    0.00    0.44    0.00    0.00    0.00   95.50
08:24:47 PM  all    2.64    0.00    2.64    0.18    0.00    0.27    0.00    0.00    0.00   94.26
08:24:48 PM  all    2.71    0.00    1.81    0.41    0.00    0.36    0.00    0.00    0.00   94.71
08:24:49 PM  all    2.70    0.00    2.21    0.54    0.00    0.36    0.00    0.00    0.00   94.19
08:24:50 PM  all    2.71    0.00    2.30    0.45    0.05    0.27    0.00    0.00    0.00   94.22
08:24:51 PM  all    1.99    0.00    2.04    0.36    0.00    0.14    0.00    0.00    0.00   95.47
08:24:52 PM  all    1.70    0.00    1.35    2.57    0.00    0.22    0.00    0.00    0.00   94.16
08:24:53 PM  all    3.52    0.00    2.89    0.50    0.00    0.41    0.00    0.00    0.00   92.68
08:24:54 PM  all    2.61    0.00    2.38    0.46    0.05    0.23    0.00    0.00    0.00   94.27
08:24:55 PM  all    2.51    0.00    2.06    0.18    0.00    0.31    0.00    0.00    0.00   94.94
08:24:56 PM  all    2.45    0.00    2.95    0.27    0.00    0.64    0.00    0.00    0.00   93.69
