Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
13:58:14,0,0,N/A,N/A,0,0,N/A,0,0,0
13:58:19,14,917504000,1878.43,60.29,2.17,141938198.05,100%,1,1,1
13:58:24,3,196608000,2044,65,0.49,32062622.31,100%,2,2,2
13:58:29,15,983040000,2448,50.8,2.61,171150909.55,100%,3,3,3
13:58:34,7,458752000,2692.43,41,1.24,81567730.95,100%,4,4,4
13:58:39,13,851968000,1448.69,40.92,2.89,189311092.93,100%,5,5,5
13:58:44,7,458752000,2934.71,47.14,1.33,87002584.78,100%,6,6,6
13:58:49,13,851968000,2113.46,59.69,2.42,158739641.9,100%,7,7,7
13:58:54,4,262144000,2875,32.75,0.72,47043652.49,100%,8,8,8
13:58:59,8,524288000,2139.62,52.5,1.86,121606949.84,100%,9,9,9
13:59:04,7,458752000,2835,57.71,1.67,109459767.54,100%,10,10,10
13:59:09,10,655360000,2020.8,57.4,2.01,131550870.7,100%,11,11,11
13:59:14,4,262144000,1541.25,56.25,1.26,82523769.93,100%,12,12,12
