Stage,Op-Name,Op-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Status,Detailed Status
s14-1m-4t,read,read,5865,6005760000,40.89,24.35,40,40,50,100,280,730,97.81,100158585.48,100%,completed,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:44:29,submitting @ 2015-11-07 13:44:27,authing @ 2015-11-07 13:44:27,launching @ 2015-11-07 13:44:27,running @ 2015-11-07 13:44:27,closing @ 2015-11-07 13:45:27,completed @ 2015-11-07 13:45:27
s15-1m-16t,read,read,7144,7315456000,133.99,23.51,90,160,280,380,980,3630,119.4,122266798.77,100%,completed,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:45:29,submitting @ 2015-11-07 13:45:28,authing @ 2015-11-07 13:45:28,launching @ 2015-11-07 13:45:28,running @ 2015-11-07 13:45:28,closing @ 2015-11-07 13:46:33,completed @ 2015-11-07 13:46:33
s16-1m-32t,read,read,7134,7305216000,268.16,26.98,200,390,500,750,1220,4990,119.34,122200193.21,100%,completed,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:46:35,submitting @ 2015-11-07 13:46:35,authing @ 2015-11-07 13:46:35,launching @ 2015-11-07 13:46:35,running @ 2015-11-07 13:46:35,closing @ 2015-11-07 13:47:40,completed @ 2015-11-07 13:47:40
s17-1m-64t,read,read,7113,7283712000,533.99,21.47,510,790,1040,1510,2640,20860,119.84,122717983.85,100%,completed,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:47:42,submitting @ 2015-11-07 13:47:41,authing @ 2015-11-07 13:47:41,launching @ 2015-11-07 13:47:41,running @ 2015-11-07 13:47:41,closing @ 2015-11-07 13:48:46,completed @ 2015-11-07 13:48:46
s18-1m-128t,read,read,7082,7251968000,1048.98,31.04,970,1520,2030,2730,5430,35250,121.93,124851817.6,100%,completed,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:48:48,submitting @ 2015-11-07 13:48:47,authing @ 2015-11-07 13:48:47,launching @ 2015-11-07 13:48:47,running @ 2015-11-07 13:48:47,closing @ 2015-11-07 13:50:07,completed @ 2015-11-07 13:50:07
s19-16m-1t,read,read,242,3964928000,244.71,40.76,250,290,330,370,410,570,4.04,66235579.09,84.91%,completed,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:50:09,submitting @ 2015-11-07 13:50:08,authing @ 2015-11-07 13:50:08,launching @ 2015-11-07 13:50:08,running @ 2015-11-07 13:50:08,closing @ 2015-11-07 13:51:08,completed @ 2015-11-07 13:51:08
s20-16m-4t,read,read,443,7258112000,531.64,22.88,570,880,1080,1360,1600,2200,7.47,122449484.01,82.96%,completed,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:51:10,submitting @ 2015-11-07 13:51:08,authing @ 2015-11-07 13:51:08,launching @ 2015-11-07 13:51:08,running @ 2015-11-07 13:51:08,closing @ 2015-11-07 13:52:13,completed @ 2015-11-07 13:52:13
s21-16m-16t,read,read,439,7192576000,2113.52,37.3,2240,3050,3710,4370,5110,6920,7.54,123599039.47,85.24%,completed,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:52:15,submitting @ 2015-11-07 13:52:14,authing @ 2015-11-07 13:52:14,launching @ 2015-11-07 13:52:14,running @ 2015-11-07 13:52:14,closing @ 2015-11-07 13:53:19,completed @ 2015-11-07 13:53:19
s22-16m-32t,read,read,435,7127040000,4261.71,28.09,4710,5790,6630,7640,8350,10620,7.49,122761546.64,86.83%,completed,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:53:21,submitting @ 2015-11-07 13:53:19,authing @ 2015-11-07 13:53:19,launching @ 2015-11-07 13:53:19,running @ 2015-11-07 13:53:19,closing @ 2015-11-07 13:54:24,completed @ 2015-11-07 13:54:24
s23-16m-64t,read,read,418,6848512000,8383.35,50.15,8660,10820,12750,15310,22760,28840,7.61,124665146.4,83.27%,completed,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:54:26,submitting @ 2015-11-07 13:54:25,authing @ 2015-11-07 13:54:25,launching @ 2015-11-07 13:54:25,running @ 2015-11-07 13:54:25,closing @ 2015-11-07 13:55:40,completed @ 2015-11-07 13:55:40
s24-16m-128t,read,read,384,6291456000,16752.47,80.68,17110,19720,21540,22840,31070,36310,7.66,125550159.08,83.84%,completed,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:55:42,submitting @ 2015-11-07 13:55:41,authing @ 2015-11-07 13:55:41,launching @ 2015-11-07 13:55:41,running @ 2015-11-07 13:55:41,closing @ 2015-11-07 13:57:01,completed @ 2015-11-07 13:57:01
s25-64m-1t,read,read,63,4128768000,946.71,58.6,860,1200,1430,1480,1640,1660,1.06,69222365.66,100%,completed,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:57:03,submitting @ 2015-11-07 13:57:02,authing @ 2015-11-07 13:57:02,launching @ 2015-11-07 13:57:02,running @ 2015-11-07 13:57:02,closing @ 2015-11-07 13:58:07,completed @ 2015-11-07 13:58:07
s26-64m-4t,read,read,108,7077888000,2162.82,52.5,1770,3320,4520,5760,6150,7580,1.84,120575879.97,100%,completed,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:58:09,submitting @ 2015-11-07 13:58:07,authing @ 2015-11-07 13:58:07,launching @ 2015-11-07 13:58:07,running @ 2015-11-07 13:58:07,closing @ 2015-11-07 13:59:12,completed @ 2015-11-07 13:59:12
s27-64m-16t,read,read,103,6750208000,8554.02,53.45,9620,11570,13330,13890,15000,16720,1.88,122996126.89,100%,cancelled,waiting @ 2015-11-07 13:30:55,booting @ 2015-11-07 13:59:14,submitting @ 2015-11-07 13:59:13,authing @ 2015-11-07 13:59:13,launching @ 2015-11-07 13:59:13,running @ 2015-11-07 13:59:13,cancelled @ 2015-11-07 14:10:33
64m-32t,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,cancelled,waiting @ 2015-11-07 13:30:55,cancelled @ 2015-11-07 14:10:33
64m-64t,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,cancelled,waiting @ 2015-11-07 13:30:55,cancelled @ 2015-11-07 14:10:33
64m-128t,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,cancelled,waiting @ 2015-11-07 13:30:55,cancelled @ 2015-11-07 14:10:33
