Linux 3.19.0-25-generic (dss-storage-2) 	10/27/2015 	_x86_64_	(24 CPU)

12:38:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:38:41 AM  all   26.21    0.00    7.13   46.21    0.00    1.09    0.00    0.00    0.00   19.34
12:38:42 AM  all   36.91    0.00   10.23   29.94    0.00    1.34    0.00    0.00    0.00   21.58
12:38:43 AM  all   35.56    0.00   10.70   29.29    0.00    1.25    0.00    0.00    0.00   23.20
12:38:44 AM  all   26.92    0.00    8.81   38.63    0.00    1.16    0.00    0.00    0.00   24.48
12:38:45 AM  all   29.69    0.00    8.30   35.58    0.00    0.89    0.00    0.00    0.00   25.54
12:38:46 AM  all   25.11    0.00    7.58   40.63    0.04    0.71    0.00    0.00    0.00   25.91
12:38:47 AM  all   19.11    0.00    8.72   45.53    0.00    1.17    0.00    0.00    0.00   25.47
12:38:48 AM  all   23.97    0.00    8.65   42.41    0.00    0.81    0.00    0.00    0.00   24.16
12:38:49 AM  all   23.27    0.00    7.06   40.24    0.00    0.72    0.00    0.00    0.00   28.70
12:38:50 AM  all   36.96    0.00   11.52   29.46    0.00    1.65    0.00    0.00    0.00   20.40
12:38:51 AM  all   33.52    0.00   10.08   33.52    0.04    1.33    0.00    0.00    0.00   21.49
12:38:52 AM  all   36.43    0.00    8.48   31.16    0.00    1.21    0.00    0.00    0.00   22.72
12:38:53 AM  all   26.33    0.00    8.13   35.50    0.00    1.00    0.00    0.00    0.00   29.05
12:38:54 AM  all   21.17    0.00    9.61   45.79    0.00    0.93    0.00    0.00    0.00   22.50
12:38:55 AM  all   18.07    0.00    7.17   50.16    0.00    0.80    0.00    0.00    0.00   23.81
12:38:56 AM  all   22.88    0.00    9.86   41.94    0.00    1.08    0.00    0.00    0.00   24.23
12:38:57 AM  all   31.38    0.00    9.71   33.51    0.00    1.41    0.00    0.00    0.00   23.99
12:38:58 AM  all   28.56    0.00   11.06   37.27    0.00    1.08    0.00    0.00    0.00   22.02
12:38:59 AM  all   33.50    0.00   12.27   35.26    0.00    1.24    0.00    0.00    0.00   17.74
12:39:00 AM  all   36.30    0.00   10.24   34.32    0.00    1.26    0.00    0.00    0.00   17.88
12:39:01 AM  all   28.32    0.00    8.64   39.78    0.00    1.07    0.00    0.00    0.00   22.19
12:39:02 AM  all   24.05    0.00    8.51   42.39    0.00    0.82    0.00    0.00    0.00   24.23
12:39:03 AM  all   27.03    0.00    9.65   34.72    0.00    1.07    0.00    0.00    0.00   27.52
12:39:04 AM  all   26.25    0.00    8.93   39.11    0.00    1.22    0.00    0.00    0.00   24.49
12:39:05 AM  all   25.20    0.00    9.11   35.48    0.00    0.99    0.00    0.00    0.00   29.22
12:39:06 AM  all   34.86    0.00    9.10   33.78    0.00    1.13    0.00    0.00    0.00   21.13
12:39:07 AM  all   34.46    0.00   11.31   27.39    0.00    1.22    0.00    0.00    0.00   25.63
12:39:08 AM  all   28.51    0.00    7.64   38.80    0.00    1.03    0.00    0.00    0.00   24.01
12:39:09 AM  all   24.32    0.00    8.27   40.19    0.00    0.94    0.00    0.00    0.00   26.29
12:39:10 AM  all   26.55    0.00    8.86   39.33    0.00    1.07    0.00    0.00    0.00   24.19
12:39:11 AM  all   21.51    0.00    8.34   42.39    0.00    0.58    0.00    0.00    0.00   27.18
12:39:12 AM  all   33.39    0.00   11.00   32.59    0.00    0.98    0.00    0.00    0.00   22.04
12:39:13 AM  all   31.33    0.00   10.46   32.83    0.00    1.32    0.00    0.00    0.00   24.06
12:39:14 AM  all   39.08    0.00    9.46   26.74    0.00    1.19    0.00    0.00    0.00   23.54
12:39:15 AM  all   33.71    0.00    8.67   29.91    0.00    1.39    0.00    0.00    0.00   26.33
12:39:16 AM  all   24.61    0.00    9.10   37.85    0.00    1.04    0.00    0.00    0.00   27.40
12:39:17 AM  all   34.25    0.00    9.12   33.05    0.00    0.98    0.00    0.00    0.00   22.60
12:39:18 AM  all   36.83    0.00   14.98   30.53    0.00    1.32    0.00    0.00    0.00   16.34
12:39:19 AM  all   36.80    0.00   10.19   35.34    0.00    1.51    0.00    0.00    0.00   16.15
12:39:20 AM  all   34.66    0.00   10.04   34.75    0.00    1.29    0.00    0.00    0.00   19.27
12:39:21 AM  all   27.35    0.00    8.20   44.77    0.00    1.10    0.00    0.00    0.00   18.57
12:39:22 AM  all   25.45    0.00    9.64   41.79    0.00    1.38    0.00    0.00    0.00   21.74
12:39:23 AM  all   25.29    0.00    9.00   45.85    0.00    1.28    0.00    0.00    0.00   18.58
12:39:24 AM  all   27.39    0.00   11.10   40.97    0.00    1.51    0.00    0.00    0.00   19.04
12:39:25 AM  all   19.06    0.00    6.63   51.52    0.00    0.92    0.00    0.00    0.00   21.87
12:39:26 AM  all   26.13    0.00    9.58   40.57    0.00    1.14    0.00    0.00    0.00   22.58
12:39:27 AM  all   22.68    0.00    8.00   48.50    0.00    0.93    0.00    0.00    0.00   19.89
12:39:28 AM  all   22.98    0.00    7.61   50.63    0.04    0.88    0.00    0.00    0.00   17.86
12:39:29 AM  all   26.16    0.00    7.51   43.33    0.00    1.08    0.00    0.00    0.00   21.93
12:39:30 AM  all   17.37    0.00    7.24   48.11    0.00    0.93    0.00    0.00    0.00   26.34
12:39:31 AM  all   20.19    0.00    8.64   54.39    0.00    0.84    0.00    0.00    0.00   15.95
12:39:32 AM  all   21.21    0.00    7.56   46.40    0.00    1.03    0.00    0.00    0.00   23.80
12:39:33 AM  all   18.46    0.00    7.09   49.12    0.00    0.84    0.00    0.00    0.00   24.49
12:39:34 AM  all   19.51    0.00    7.37   45.53    0.00    1.17    0.00    0.00    0.00   26.43
12:39:35 AM  all   32.01    0.00   10.02   37.31    0.00    1.28    0.00    0.00    0.00   19.38
12:39:36 AM  all   22.87    0.00   10.75   42.59    0.00    0.97    0.00    0.00    0.00   22.82
12:39:37 AM  all   35.40    0.00   10.32   31.15    0.00    1.54    0.00    0.00    0.00   21.59
12:39:38 AM  all   21.81    0.00    7.28   50.55    0.00    0.70    0.00    0.00    0.00   19.66
12:39:39 AM  all   27.47    0.00   10.20   40.54    0.00    0.98    0.00    0.00    0.00   20.81
12:39:40 AM  all   28.47    0.00    9.49   38.64    0.00    0.99    0.00    0.00    0.00   22.41
12:39:41 AM  all   30.82    0.00   10.64   40.24    0.00    1.36    0.00    0.00    0.00   16.94
12:39:42 AM  all   24.48    0.00    9.18   44.14    0.00    1.11    0.00    0.00    0.00   21.09
12:39:43 AM  all   22.61    0.00   10.03   42.66    0.00    1.07    0.00    0.00    0.00   23.63
12:39:44 AM  all   34.00    0.00   11.63   33.56    0.00    1.25    0.00    0.00    0.00   19.55
12:39:45 AM  all   27.80    0.00    8.26   38.62    0.04    1.08    0.00    0.00    0.00   24.20
12:39:46 AM  all   29.31    0.00    8.05   38.58    0.00    0.90    0.00    0.00    0.00   23.16
12:39:47 AM  all   37.83    0.00   14.91   32.74    0.00    1.24    0.00    0.00    0.00   13.27
12:39:48 AM  all   33.23    0.00    9.21   34.88    0.00    1.25    0.00    0.00    0.00   21.44
12:39:49 AM  all   34.71    0.00   12.56   33.99    0.00    1.52    0.00    0.00    0.00   17.22
12:39:50 AM  all   24.98    0.00   10.15   42.67    0.00    1.10    0.00    0.00    0.00   21.09
12:39:51 AM  all   22.70    0.00    7.82   41.03    0.00    1.08    0.00    0.00    0.00   27.37
12:39:52 AM  all   20.91    0.00    7.06   44.64    0.00    0.76    0.00    0.00    0.00   26.63
12:39:53 AM  all   16.57    0.00    6.17   46.89    0.00    0.88    0.00    0.00    0.00   29.48
12:39:54 AM  all   21.43    0.00   12.68   42.95    0.00    1.12    0.00    0.00    0.00   21.83
12:39:55 AM  all   28.87    0.00    8.39   39.49    0.00    1.12    0.00    0.00    0.00   22.13
12:39:56 AM  all   18.97    0.00    6.80   43.85    0.00    0.89    0.00    0.00    0.00   29.49
12:39:57 AM  all   12.25    0.00    5.64   54.12    0.00    0.53    0.00    0.00    0.00   27.46
12:39:58 AM  all   17.23    0.00    6.99   54.19    0.00    0.89    0.00    0.00    0.00   20.70
12:39:59 AM  all   28.37    0.00   12.97   40.01    0.00    1.42    0.00    0.00    0.00   17.23
12:40:00 AM  all   30.14    0.00    9.00   38.61    0.00    1.20    0.00    0.00    0.00   21.05
12:40:01 AM  all   41.60    0.00   11.50   28.25    0.00    1.40    0.00    0.00    0.00   17.25
12:40:02 AM  all   22.33    0.00    8.97   44.61    0.00    0.89    0.00    0.00    0.00   23.21
12:40:03 AM  all   31.33    0.00   11.91   37.26    0.00    1.17    0.00    0.00    0.00   18.34
12:40:04 AM  all   38.02    0.00   12.47   28.72    0.00    1.56    0.00    0.00    0.00   19.23
12:40:05 AM  all   28.92    0.00   11.73   39.18    0.00    1.20    0.00    0.00    0.00   18.97
12:40:06 AM  all   21.01    0.00    8.18   43.56    0.00    1.31    0.00    0.00    0.00   25.94
12:40:07 AM  all   25.56    0.00    9.91   40.36    0.00    1.30    0.00    0.00    0.00   22.87
12:40:08 AM  all   28.13    0.00    9.16   37.24    0.00    1.24    0.00    0.00    0.00   24.23
12:40:09 AM  all   26.67    0.00    7.44   43.21    0.00    0.85    0.00    0.00    0.00   21.83
12:40:10 AM  all   21.70    0.00    7.95   43.79    0.00    1.07    0.00    0.00    0.00   25.49
12:40:11 AM  all   28.31    0.00    8.51   39.69    0.00    1.26    0.00    0.00    0.00   22.23
12:40:12 AM  all   43.07    0.00   12.78   22.61    0.00    1.39    0.00    0.00    0.00   20.15
12:40:13 AM  all   35.58    0.00   10.99   31.49    0.00    1.57    0.00    0.00    0.00   20.37
12:40:14 AM  all   31.71    0.00    8.96   39.16    0.00    1.02    0.00    0.00    0.00   19.16
12:40:15 AM  all   38.02    0.00   11.62   31.66    0.00    1.34    0.00    0.00    0.00   17.36
12:40:16 AM  all   51.72    0.00   15.13   19.44    0.00    1.67    0.00    0.00    0.00   12.05
12:40:17 AM  all   24.40    0.00    8.03   41.93    0.00    0.98    0.00    0.00    0.00   24.67
12:40:18 AM  all   26.92    0.00    7.86   43.85    0.00    0.80    0.00    0.00    0.00   20.57
12:40:19 AM  all   41.98    0.00   13.06   26.93    0.00    1.55    0.00    0.00    0.00   16.47
12:40:20 AM  all   30.70    0.00    9.05   39.66    0.00    1.15    0.00    0.00    0.00   19.43
12:40:21 AM  all   28.69    0.00   10.64   42.17    0.00    0.98    0.00    0.00    0.00   17.52
12:40:22 AM  all   12.41    0.00    5.64   59.48    0.00    0.48    0.00    0.00    0.00   21.98
12:40:23 AM  all   30.75    0.00    8.39   35.26    0.00    1.13    0.00    0.00    0.00   24.48
12:40:24 AM  all   21.14    0.00    6.73   43.58    0.00    0.99    0.00    0.00    0.00   27.56
12:40:25 AM  all   29.33    0.00    8.91   39.68    0.00    1.12    0.00    0.00    0.00   20.96
12:40:26 AM  all   26.21    0.00    9.85   38.86    0.05    1.22    0.00    0.00    0.00   23.81
12:40:27 AM  all   27.11    0.00    9.54   41.37    0.00    1.07    0.00    0.00    0.00   20.91
12:40:28 AM  all   30.90    0.00    8.96   39.18    0.00    1.16    0.00    0.00    0.00   19.79
12:40:29 AM  all   29.08    0.00    8.82   37.81    0.00    1.42    0.00    0.00    0.00   22.87
12:40:30 AM  all   21.69    0.00    6.48   45.53    0.00    1.07    0.00    0.00    0.00   25.22
12:40:31 AM  all   19.00    0.00    6.14   46.21    0.00    1.13    0.00    0.00    0.00   27.53
12:40:32 AM  all   38.44    0.00   11.15   28.24    0.00    1.53    0.00    0.00    0.00   20.64
12:40:33 AM  all   29.74    0.00    8.98   38.50    0.00    1.35    0.00    0.00    0.00   21.43
12:40:34 AM  all   27.38    0.00    8.21   38.20    0.00    0.99    0.00    0.00    0.00   25.21
12:40:35 AM  all   26.49    0.00    7.54   41.31    0.00    1.17    0.00    0.00    0.00   23.48
12:40:36 AM  all   28.93    0.00    8.43   38.22    0.00    1.26    0.00    0.00    0.00   23.16
12:40:37 AM  all   25.64    0.00    7.45   43.12    0.00    1.13    0.00    0.00    0.00   22.66
12:40:38 AM  all   32.13    0.00    9.47   37.24    0.00    1.42    0.00    0.00    0.00   19.73
12:40:39 AM  all   40.08    0.00   14.37   28.87    0.00    1.78    0.00    0.00    0.00   14.90
12:40:40 AM  all   25.23    0.00    8.25   49.98    0.00    1.24    0.00    0.00    0.00   15.31
12:40:41 AM  all   14.27    0.00    4.82   62.13    0.00    0.79    0.00    0.00    0.00   17.99
12:40:42 AM  all   26.67    0.00    9.70   36.69    0.00    1.17    0.00    0.00    0.00   25.77
12:40:43 AM  all   18.22    0.00    8.48   60.38    0.00    0.83    0.00    0.00    0.00   12.10
12:40:44 AM  all   30.70    0.00   10.50   38.06    0.00    1.21    0.00    0.00    0.00   19.52
12:40:45 AM  all   42.44    0.00   18.07   23.80    0.00    1.94    0.00    0.00    0.00   13.75
12:40:46 AM  all   30.34    0.00   10.03   42.66    0.00    1.32    0.00    0.00    0.00   15.66
12:40:47 AM  all   35.97    0.00   10.52   31.46    0.04    1.33    0.00    0.00    0.00   20.68
12:40:48 AM  all   40.76    0.00   11.05   29.04    0.00    1.34    0.00    0.00    0.00   17.82
12:40:49 AM  all   34.85    0.00   11.30   34.76    0.00    1.38    0.00    0.00    0.00   17.71
12:40:50 AM  all   30.81    0.00   10.38   39.36    0.00    0.98    0.00    0.00    0.00   18.47
12:40:51 AM  all   25.76    0.00   12.42   44.16    0.00    1.31    0.00    0.00    0.00   16.35
12:40:52 AM  all   33.69    0.00    9.10   37.91    0.00    1.29    0.00    0.00    0.00   18.02
12:40:53 AM  all   40.23    0.00   10.67   30.42    0.00    1.35    0.00    0.00    0.00   17.33
12:40:54 AM  all   46.18    0.00   13.16   23.47    0.00    1.87    0.00    0.00    0.00   15.31
12:40:55 AM  all   20.93    0.00    6.93   51.60    0.00    0.61    0.00    0.00    0.00   19.92
12:40:56 AM  all   42.07    0.00    9.43   30.00    0.00    1.39    0.00    0.00    0.00   17.11
12:40:57 AM  all   29.04    0.00   10.99   36.92    0.00    1.04    0.00    0.00    0.00   22.02
12:40:58 AM  all   24.62    0.00    9.42   42.49    0.00    1.07    0.00    0.00    0.00   22.40
12:40:59 AM  all   13.19    0.00    4.92   50.85    0.00    0.63    0.00    0.00    0.00   30.41
12:41:00 AM  all   29.06    0.00   10.17   38.60    0.00    1.16    0.00    0.00    0.00   21.00
12:41:01 AM  all   28.40    0.00    8.38   37.60    0.00    1.27    0.00    0.00    0.00   24.35
12:41:02 AM  all   33.81    0.00    9.41   37.60    0.00    1.43    0.00    0.00    0.00   17.75
12:41:03 AM  all   22.30    0.00    8.39   44.92    0.05    1.27    0.00    0.00    0.00   23.07
12:41:04 AM  all   16.36    0.00    5.64   56.71    0.00    0.98    0.00    0.00    0.00   20.31
12:41:05 AM  all   25.62    0.00    8.57   46.25    0.00    0.93    0.00    0.00    0.00   18.64
12:41:06 AM  all   33.96    0.00   10.72   39.91    0.00    1.49    0.00    0.00    0.00   13.92
12:41:07 AM  all   34.60    0.00    9.52   39.79    0.00    1.48    0.00    0.00    0.00   14.62
12:41:08 AM  all   19.55    0.00    7.07   46.53    0.00    0.58    0.00    0.00    0.00   26.26
12:41:09 AM  all   22.09    0.00    8.41   52.32    0.00    1.31    0.00    0.00    0.00   15.86
12:41:10 AM  all   29.70    0.00   11.08   40.73    0.00    1.72    0.00    0.00    0.00   16.77
12:41:11 AM  all   27.88    0.00    8.09   45.08    0.00    1.39    0.00    0.00    0.00   17.56
12:41:12 AM  all   19.84    0.00    7.56   52.22    0.04    1.20    0.00    0.00    0.00   19.13
12:41:13 AM  all   47.52    0.00   11.96   27.96    0.00    1.67    0.00    0.00    0.00   10.90
12:41:14 AM  all   36.54    0.00   10.09   33.06    0.00    1.04    0.00    0.00    0.00   19.27
12:41:15 AM  all   25.13    0.00    9.03   49.04    0.00    0.87    0.00    0.00    0.00   15.92
12:41:16 AM  all   27.69    0.00    9.96   45.24    0.00    1.29    0.00    0.00    0.00   15.82
12:41:17 AM  all   28.25    0.00   10.10   44.52    0.00    1.52    0.00    0.00    0.00   15.60
12:41:18 AM  all   23.85    0.00    8.83   43.20    0.00    1.06    0.00    0.00    0.00   23.06
12:41:19 AM  all   35.55    0.00   10.32   33.80    0.00    1.71    0.00    0.00    0.00   18.63
12:41:20 AM  all   36.60    0.00   10.44   31.86    0.00    1.17    0.00    0.00    0.00   19.93
12:41:21 AM  all   26.09    0.00    9.05   43.39    0.00    1.34    0.00    0.00    0.00   20.13
12:41:22 AM  all   18.63    0.00    7.91   47.58    0.00    1.63    0.00    0.00    0.00   24.24
12:41:23 AM  all   22.62    0.00    8.86   45.06    0.00    1.25    0.00    0.00    0.00   22.22
12:41:24 AM  all   19.63    0.00    7.20   51.96    0.00    1.08    0.00    0.00    0.00   20.13
12:41:25 AM  all   19.14    0.00    7.90   53.60    0.00    1.33    0.00    0.00    0.00   18.03
12:41:26 AM  all   24.94    0.00    9.77   44.94    0.00    1.25    0.00    0.00    0.00   19.10
12:41:27 AM  all   33.11    0.00   10.78   39.39    0.00    1.52    0.00    0.00    0.00   15.20
12:41:28 AM  all   20.41    0.00    6.95   54.18    0.00    0.93    0.00    0.00    0.00   17.53
12:41:29 AM  all   20.93    0.00    6.59   47.77    0.05    0.95    0.00    0.00    0.00   23.73
12:41:30 AM  all   21.30    0.00    9.57   44.02    0.00    1.59    0.00    0.00    0.00   23.52
12:41:31 AM  all   22.97    0.00   11.44   43.61    0.00    1.39    0.00    0.00    0.00   20.60
12:41:32 AM  all   41.75    0.00   15.25   25.74    0.00    2.02    0.00    0.00    0.00   15.25
12:41:33 AM  all   43.02    0.00   10.61   26.59    0.00    1.34    0.00    0.00    0.00   18.44
12:41:34 AM  all   36.36    0.00   13.80   29.98    0.00    1.62    0.00    0.00    0.00   18.25
12:41:35 AM  all   31.19    0.00    8.92   39.22    0.00    1.29    0.00    0.00    0.00   19.39
12:41:36 AM  all   30.69    0.00   11.24   36.60    0.00    1.22    0.00    0.00    0.00   20.26
12:41:37 AM  all   36.31    0.00   11.63   36.09    0.00    1.68    0.00    0.00    0.00   14.29
12:41:38 AM  all   36.48    0.00   12.48   36.92    0.04    1.54    0.00    0.00    0.00   12.53
12:41:39 AM  all   38.24    0.00   11.20   35.74    0.00    1.74    0.00    0.00    0.00   13.07
12:41:40 AM  all   23.73    0.00    8.49   47.41    0.00    1.12    0.00    0.00    0.00   19.26
12:41:41 AM  all   38.63    0.00   10.38   34.36    0.00    1.50    0.00    0.00    0.00   15.13
12:41:42 AM  all   36.55    0.00   11.90   36.46    0.00    1.73    0.00    0.00    0.00   13.36
12:41:43 AM  all   29.52    0.00    9.62   39.18    0.00    0.94    0.00    0.00    0.00   20.75
12:41:44 AM  all   38.33    0.00   11.71   29.72    0.00    1.82    0.00    0.00    0.00   18.41
12:41:45 AM  all   31.51    0.00    8.95   34.58    0.00    0.86    0.00    0.00    0.00   24.10
12:41:46 AM  all   14.64    0.00    5.66   51.02    0.00    0.86    0.00    0.00    0.00   27.82
12:41:47 AM  all   16.76    0.00    6.08   53.81    0.05    0.99    0.00    0.00    0.00   22.31
12:41:48 AM  all   37.32    0.00   12.97   32.71    0.00    1.51    0.00    0.00    0.00   15.49
12:41:49 AM  all   27.65    0.00   10.22   42.77    0.00    1.53    0.00    0.00    0.00   17.83
12:41:50 AM  all   37.32    0.00   13.24   31.32    0.00    1.78    0.00    0.00    0.00   16.35
12:41:51 AM  all   30.88    0.00   10.04   42.44    0.00    1.78    0.00    0.00    0.00   14.86
12:41:52 AM  all   34.12    0.00   15.61   35.50    0.00    2.10    0.00    0.00    0.00   12.67
12:41:53 AM  all   27.00    0.00    9.27   43.71    0.00    1.52    0.00    0.00    0.00   18.50
12:41:54 AM  all   45.78    0.00   11.95   27.99    0.04    1.67    0.00    0.00    0.00   12.57
12:41:55 AM  all   29.66    0.00    9.11   43.55    0.00    1.21    0.00    0.00    0.00   16.48
12:41:56 AM  all   25.70    0.00    9.60   46.55    0.00    1.29    0.00    0.00    0.00   16.85
12:41:57 AM  all   36.75    0.00   13.16   37.19    0.00    1.63    0.00    0.00    0.00   11.27
12:41:58 AM  all   27.36    0.00    8.01   41.45    0.00    1.17    0.00    0.00    0.00   22.01
12:41:59 AM  all   30.11    0.00    9.10   43.69    0.00    1.02    0.00    0.00    0.00   16.07
12:42:00 AM  all   44.52    0.00   12.66   27.41    0.00    1.96    0.00    0.00    0.00   13.46
12:42:01 AM  all   33.02    0.00    8.70   36.92    0.00    1.30    0.00    0.00    0.00   20.05
12:42:02 AM  all   38.58    0.00   10.33   33.80    0.00    1.16    0.00    0.00    0.00   16.14
12:42:03 AM  all   36.86    0.00   15.06   32.01    0.00    1.81    0.00    0.00    0.00   14.27
12:42:04 AM  all   20.78    0.00    9.25   48.08    0.00    1.52    0.00    0.00    0.00   20.38
12:42:05 AM  all   27.88    0.00    8.13   42.97    0.00    1.22    0.00    0.00    0.00   19.79
12:42:06 AM  all   24.04    0.00    7.03   48.74    0.04    1.24    0.00    0.00    0.00   18.91
12:42:07 AM  all   24.06    0.00    9.29   46.72    0.00    1.21    0.00    0.00    0.00   18.72
12:42:08 AM  all   28.60    0.00    9.01   41.50    0.00    1.38    0.00    0.00    0.00   19.50
12:42:09 AM  all   28.13    0.00   11.23   39.36    0.00    0.97    0.00    0.00    0.00   20.32
12:42:10 AM  all   35.53    0.00   11.98   34.59    0.00    1.25    0.00    0.00    0.00   16.65
12:42:11 AM  all   33.42    0.00   11.30   33.78    0.00    1.42    0.00    0.00    0.00   20.07
12:42:12 AM  all   23.48    0.00    8.99   41.86    0.00    1.25    0.00    0.00    0.00   24.42
12:42:13 AM  all   32.15    0.00    9.83   35.65    0.00    1.53    0.00    0.00    0.00   20.84
12:42:14 AM  all   30.91    0.00    9.10   38.22    0.00    1.35    0.00    0.00    0.00   20.41
12:42:15 AM  all   22.39    0.00   15.49   47.07    0.04    1.04    0.00    0.00    0.00   13.97
12:42:16 AM  all   19.42    0.00    9.27   51.27    0.00    0.87    0.00    0.00    0.00   19.16
12:42:17 AM  all   23.30    0.00   11.94   42.54    0.00    1.51    0.00    0.00    0.00   20.71
12:42:18 AM  all   16.78    0.00    6.35   51.18    0.00    0.98    0.00    0.00    0.00   24.72
12:42:19 AM  all   27.00    0.00    8.71   41.49    0.00    1.10    0.00    0.00    0.00   21.70
12:42:20 AM  all   32.71    0.00   10.36   36.52    0.00    1.51    0.00    0.00    0.00   18.90
12:42:21 AM  all   26.68    0.00    8.49   43.04    0.00    0.81    0.00    0.00    0.00   20.98
12:42:22 AM  all   32.35    0.00   13.36   38.20    0.00    1.67    0.00    0.00    0.00   14.42
12:42:23 AM  all   24.94    0.00    8.37   43.92    0.00    1.25    0.00    0.00    0.00   21.51
12:42:24 AM  all   22.05    0.00    7.84   46.33    0.04    1.34    0.00    0.00    0.00   22.41
12:42:25 AM  all   17.16    0.00    5.20   49.96    0.00    0.72    0.00    0.00    0.00   26.97
12:42:26 AM  all   21.78    0.00    7.32   48.80    0.00    1.06    0.00    0.00    0.00   21.03
12:42:27 AM  all   32.20    0.00    9.15   39.15    0.00    1.30    0.00    0.00    0.00   18.21
12:42:28 AM  all   36.34    0.00    7.57   34.77    0.00    1.48    0.00    0.00    0.00   19.85
12:42:29 AM  all   27.05    0.00    8.72   42.91    0.00    1.10    0.00    0.00    0.00   20.22
12:42:30 AM  all   27.01    0.00    8.83   46.56    0.00    1.28    0.00    0.00    0.00   16.33
12:42:31 AM  all   26.45    0.00    7.76   43.06    0.00    1.23    0.00    0.00    0.00   21.51
12:42:32 AM  all   21.05    0.00    7.68   47.22    0.00    0.88    0.00    0.00    0.00   23.17
12:42:33 AM  all   38.15    0.00    9.54   35.41    0.00    1.24    0.00    0.00    0.00   15.67
12:42:34 AM  all   13.91    0.00    5.28   59.58    0.00    0.79    0.00    0.00    0.00   20.43
12:42:35 AM  all   30.96    0.00    8.84   38.04    0.00    1.53    0.00    0.00    0.00   20.64
12:42:36 AM  all   27.34    0.00    8.36   39.86    0.00    0.81    0.00    0.00    0.00   23.63
12:42:37 AM  all   26.86    0.00    7.22   41.66    0.00    0.90    0.00    0.00    0.00   23.36
12:42:38 AM  all   27.55    0.00    9.03   39.57    0.00    1.36    0.00    0.00    0.00   22.49
12:42:39 AM  all   27.25    0.00    7.21   44.84    0.00    1.20    0.00    0.00    0.00   19.50
12:42:40 AM  all   20.83    0.00    7.81   42.32    0.00    1.12    0.00    0.00    0.00   27.92
12:42:41 AM  all   17.25    0.00    6.97   45.77    0.00    1.22    0.00    0.00    0.00   28.79
12:42:42 AM  all   25.03    0.00    7.80   42.85    0.00    1.02    0.00    0.00    0.00   23.30
12:42:43 AM  all   17.29    0.00    9.30   49.76    0.00    0.83    0.00    0.00    0.00   22.82
12:42:44 AM  all   22.47    0.00   11.80   43.05    0.00    1.27    0.00    0.00    0.00   21.41
