       p2p2       
 KB/s in  KB/s out
306928.5  257721.3
299021.7  266866.1
179189.2  302636.3
195194.2  282559.6
244271.3  222735.4
174494.6  636161.5
162544.2  257446.8
347844.8  280572.0
249241.3  362344.8
275306.3  264078.6
246763.2  409935.0
263603.0  200406.5
182717.3  292080.2
315853.4  243119.6
217481.4  91606.41
244521.4  293703.3
       p2p2       
 KB/s in  KB/s out
362383.4  230547.8
232705.7  365871.7
284214.5  307721.5
207405.8  326433.7
138770.6  272916.8
169959.7  207684.1
146539.2  170915.8
222144.6  344515.5
269357.9  242681.3
254249.0  206602.1
224754.7  213239.1
282898.5  131766.0
188394.0  263330.5
146124.7  342979.7
251469.4  259835.2
158439.3  251775.6
270139.0  274408.5
313934.9  279064.6
167213.1  84052.03
178793.6  178843.1
338907.2  272617.4
159624.0  335125.0
       p2p2       
 KB/s in  KB/s out
293931.5  238616.8
192271.2  238439.2
428187.7  194713.1
209863.8  290284.8
225583.4  240619.3
341607.7  218531.5
130710.8  318268.9
207380.8  328774.0
234755.4  250371.3
315013.6  167657.3
271194.7  163900.1
206454.0  196414.6
281171.6  227814.7
321973.3  197574.0
186473.3  104280.9
310707.8  217218.3
233806.8  203489.1
200915.0  187395.4
337379.5  194315.1
424439.5  123416.2
324294.3  212227.0
151909.6  52571.02
       p2p2       
 KB/s in  KB/s out
199773.5  252169.1
197908.5  347179.4
94518.34  239441.6
273262.6  315950.1
397417.4  372679.9
231060.8  233605.6
300457.6  247384.8
311529.3  188604.8
254333.3  311424.1
254924.8  193305.3
143320.8  115529.7
172228.5  296271.5
272127.2  148575.6
216263.2  259432.4
265299.5  218818.0
197216.8  138092.5
194936.0  490764.2
163966.0  351329.6
298319.2  190500.9
266066.0  297124.1
210061.8  163686.2
190488.0  223403.5
       p2p2       
 KB/s in  KB/s out
195777.4  216422.2
189553.9  238790.3
206237.4  322862.6
203768.7  287315.6
117001.5  277760.3
241220.4  159609.1
176575.8  322801.1
150907.9  256038.9
242938.5  329047.2
229837.6  339116.7
296042.8  473240.2
285612.3  288539.7
247080.9  274193.1
182855.3  144877.0
216916.4  198046.7
270902.0  192155.0
145656.0  297542.6
188656.5  156582.4
187822.7  244022.3
211756.6  200633.4
257830.8  331546.4
206320.2  458362.2
       p2p2       
 KB/s in  KB/s out
164044.0  248437.6
200463.3  216828.4
205366.8  247905.2
137526.7  349923.1
295830.7  314180.6
300370.8  211661.0
223584.2  234964.6
255073.7  222202.9
253802.6  109967.2
353449.5  124107.2
232682.1  144041.2
241803.2  285407.0
211899.4  204744.9
239162.0  388457.9
180946.5  267717.1
324623.5  268099.4
299250.9  334794.9
228307.1  197799.3
119987.5  269751.6
286400.3  366865.2
194495.7  232099.5
255944.0  308488.3
       p2p2       
 KB/s in  KB/s out
275768.9  317651.6
171666.3  280051.0
200611.9  401726.5
267021.9  207698.5
239456.0  213128.3
331692.6  235968.2
169887.6  241070.8
393679.7  274339.4
236674.2  170298.0
184044.1  107394.0
123645.0  89625.48
263368.2  380055.2
223540.6  349203.6
244265.8  439246.7
229858.9  362186.8
286306.7  130380.8
222475.8  202358.5
220904.0  244009.7
138501.3  340393.4
238155.2  356262.6
132356.0  276432.3
303592.8  154141.1
       p2p2       
 KB/s in  KB/s out
239280.2  172257.1
299913.1  140237.7
174314.2  235622.1
145000.8  296510.2
210422.0  340857.2
201571.2  104944.6
249283.7  164794.3
247391.2  108300.9
266789.9  257829.1
267191.8  196560.2
323787.1  380046.6
273726.9  232349.1
391728.9  202329.4
279503.1  142371.9
471928.2  181093.5
258438.6  202499.1
268983.1  300349.3
290005.3  222384.8
201545.3  346718.0
280758.9  213553.6
235938.7  343637.4
303113.5  538663.1
       p2p2       
 KB/s in  KB/s out
248146.9  332532.6
218521.7  272469.5
197510.6  270824.9
326387.5  386515.0
206657.2  408177.5
183931.3  407620.3
212464.8  178585.6
408429.3  306840.2
194512.2  353422.6
223372.3  149310.5
257745.9  268461.7
200904.0  392759.3
225909.1  209389.2
268598.1  175432.0
189511.6  150788.8
275434.7  208535.1
222565.7  449731.4
280643.3  319496.7
206254.0  257268.1
332581.8  190801.6
213471.8  132612.8
314350.3  200311.8
       p2p2       
 KB/s in  KB/s out
289857.0  451044.3
262551.9  329090.5
381383.7  174836.5
331182.0  214614.6
330355.9  81459.26
327758.8  437731.2
203747.8  314595.3
326502.3  210616.6
327713.1  198101.3
240276.9  185130.0
274419.0  134174.9
247447.3  260614.2
228008.3  370371.6
252432.4  291825.7
330169.2  90591.80
282027.8  115881.0
217947.0  244757.4
248372.0  615553.9
282365.9  279254.9
351288.4  191116.4
329900.8  258212.6
239984.9  164990.0
       p2p2       
 KB/s in  KB/s out
372634.2  338852.8
269426.1  116580.0
257990.3  258329.9
320992.6  265079.4
286889.2  207339.2
337247.9  456111.1
225234.2  276118.1
167521.0  286543.3
103884.2  389543.9
212275.9  349965.4
235043.3  403110.7
267686.0  274621.3
268341.6  278007.9
326630.8  140480.0
304571.3  196275.2
197729.6  189427.3
301989.8  322765.1
248030.7  235968.4
184522.5  504861.5
266263.9  176327.6
294776.5  218011.6
281270.1  251422.9
       p2p2       
 KB/s in  KB/s out
158031.0  475183.2
259555.7  153017.2
181873.6  250664.0
266864.6  144664.3
189423.8  306654.2
183144.6  180100.0
273567.1  255060.7
126959.1  258000.6
181982.5  235322.9
195470.9  191892.0
160785.8  337299.9
211709.6  389818.9
248696.0  237235.9
250886.9  133350.3
230679.8  191715.3
321901.5  363307.7
171464.1  322885.0
186200.5  139430.7
230519.9  248390.8
334416.9  259119.4
269339.7  391871.8
228118.2  135333.7
       p2p2       
 KB/s in  KB/s out
389285.1  194297.7
160738.7  187331.6
175670.8  223329.3
448571.0  215024.9
293487.9  147952.5
192892.8  143890.4
174499.8  208431.1
335598.8  291358.6
223335.3  178161.6
223658.1  368803.7
188490.8  463617.8
257875.9  212815.5
272499.4  275722.3
242095.5  249657.9
218451.0  286922.5
232141.0  165973.3
235285.8  197521.9
356058.8  147499.2
332302.1  183238.1
258743.4  162585.5
169701.9  209657.7
291214.0  145431.0
       p2p2       
 KB/s in  KB/s out
278115.5  142169.8
336141.1  369934.7
366754.4  238195.8
295756.2  209625.8
197989.3  163700.4
344477.3  138274.0
230042.1  157500.8
279400.9  149165.8
223450.8  180083.3
245141.8  242512.3
193016.8  226871.0
161857.7  285393.2
219656.7  171204.9
180769.1  207331.9
130393.1  289010.0
339952.5  183716.9
397033.1  259247.3
260159.9  265141.5
195032.8  180560.7
194146.9  315709.6
219753.7  195188.8
282159.6  284302.6
       p2p2       
 KB/s in  KB/s out
309833.3  137815.9
234882.7  152394.6
287048.3  303639.9
250445.2  172286.3
260779.3  377805.9
250902.5  253574.0
234331.0  100186.4
334386.3  115391.1
270324.6  218653.5
233293.4  520806.8
279443.9  207637.0
287703.3  298570.7
283149.1  318699.8
255088.1  208094.0
240984.2  125728.4
303399.1  133993.0
285658.0  261789.0
317386.8  133769.4
251112.6  308936.0
294529.3  106637.6
242983.8  148847.6
222387.7  81344.14
       p2p2       
 KB/s in  KB/s out
171497.8  149740.3
226340.5  192277.3
183345.4  102398.0
189610.6  188787.6
243104.2  199207.4
252430.7  205387.0
155796.2  259657.9
226121.4  304752.1
187682.2  129436.0
261202.7  241635.6
199045.0  203053.5
151605.4  350546.9
291246.8  248452.3
229223.9  201681.7
159772.9  240729.8
201484.0  326401.7
152487.8  242358.0
321798.5  312313.0
273444.7  297197.7
251760.3  320559.7
211948.0  203469.5
188745.3  264373.9
       p2p2       
 KB/s in  KB/s out
294850.0  329301.4
205316.0  181659.5
147360.2  431460.3
253195.2  168109.1
176920.4  291795.8
221214.0  203158.6
186546.9  66457.13
153809.8  168396.5
208169.7  208949.6
219864.3  167560.8
148579.1  164864.6
197585.5  384648.4
131486.4  428837.5
144044.0  384553.5
185914.4  254138.8
285665.8  205392.2
195136.3  273626.4
229232.0  330617.3
178197.8  168772.2
177127.7  380853.6
218593.8  290255.3
249419.9  226858.4
       p2p2       
 KB/s in  KB/s out
367870.4  208949.9
362365.5  190559.0
213268.2  163874.6
244468.4  245546.4
212816.0  259014.5
137747.3  33244.64
149253.0  431062.5
304614.9  257474.0
223265.4  140110.9
163281.9  165863.2
124779.1  130036.5
159631.2  262143.0
244541.5  295147.1
157301.1  256302.1
277925.9  144698.7
240821.0  128052.3
153772.6  253291.8
163728.4  407878.0
163630.7  142628.3
182858.5  173892.4
270725.9  187287.0
257749.2  135526.3
       p2p2       
 KB/s in  KB/s out
241137.0  162500.0
207221.2  173743.5
197670.4  271042.5
144846.3  126090.0
205302.4  219053.7
247637.6  216343.8
186039.7  305621.2
191409.7  246681.9
149059.0  252177.3
221776.0  247815.1
288805.9  203828.9
180548.1  136840.4
253157.0  254542.6
281352.5  137917.1
219893.9  292221.9
147302.5  162436.0
246816.2  284426.3
259573.5  167902.6
244483.8  137611.2
237061.2  34833.88
274663.4  93589.37
201593.5  336525.2
       p2p2       
 KB/s in  KB/s out
151377.0  332352.4
266464.4  362207.2
219401.5  322322.6
257217.6  323413.5
301610.2  229651.4
114310.3  84453.79
170287.5  298395.8
221825.0  353563.1
200057.2  150850.3
156653.7  301347.0
235122.2  343531.8
78368.68  330010.8
192824.1  181220.6
325121.2  184507.7
207203.6  147702.7
209743.6  288255.5
199138.8  106692.2
207787.0  203954.0
144793.7  248892.4
115975.0  301192.6
191129.2  289131.4
237123.5  132842.5
       p2p2       
 KB/s in  KB/s out
182800.4  361264.7
241066.9  328119.7
107971.3  334315.9
207942.2  355813.7
242846.8  280344.6
310248.8  162761.2
229295.9  118434.1
249262.5  94664.96
167788.8  51592.57
230565.5  176267.0
168302.8  144142.5
158081.8  334029.0
195001.1  232381.3
219106.7  309037.5
210548.9  360270.9
314614.3  221276.0
324074.1  167703.9
240353.4  96197.51
258205.8  225440.8
178760.8  315756.0
188473.5  423312.5
116686.7  355842.2
       p2p2       
 KB/s in  KB/s out
260933.1  406437.3
238436.2  224132.6
232390.6  276817.7
267655.3  384808.1
292489.5  178834.2
226181.7  147967.8
262714.2  241445.0
265565.4  295422.8
186326.2  279303.3
238634.5  416565.3
259957.4  193918.0
244851.8  104197.5
159028.6  153253.8
305304.3  211244.5
202721.4  145369.7
259152.9  109077.2
237244.2  113650.4
271127.8  15749.44
269958.3  161505.0
262604.5  92554.63
368969.6  73945.91
322756.3  98165.97
       p2p2       
 KB/s in  KB/s out
328404.6  121650.1
304775.2  138208.5
276499.7  174930.3
343187.2  139376.8
338874.4  183423.6
255433.0  116973.6
254858.8  80238.68
326359.4  120118.9
331294.7  127699.7
354395.3  175721.3
400147.4  77509.63
311754.8  101910.3
282338.8  87268.50
356794.5  127924.1
316852.8  154754.4
367258.6  145904.0
364582.6  73588.49
396897.6  217369.0
330009.7  77696.03
292918.0  126442.8
309072.5  137406.3
416080.0  94025.23
       p2p2       
 KB/s in  KB/s out
307549.1  92349.58
237228.4  102625.3
191812.5  184698.0
245045.8  207956.6
182661.3  33359.21
134705.6  123901.9
129750.9  387401.1
172198.6  226065.7
283101.5  219425.1
261340.7  249201.5
293049.8  168879.0
350100.7  131946.6
327368.3  81185.53
284177.9  137395.8
289950.6  193458.4
331202.9  62132.53
248045.8  183933.2
378196.7  101177.7
321516.5  138868.7
327438.6  102693.0
233650.6  22543.49
306160.0  151958.2
       p2p2       
 KB/s in  KB/s out
263456.1  244611.7
197300.9  425707.5
228384.3  364073.9
228346.5  201116.6
235275.6  249208.2
184745.4  286448.6
245900.1  353025.4
242796.8  279380.8
178142.1  45049.69
140024.6  236554.0
199638.8  300467.5
128604.1  319797.9
178514.9  212461.7
238922.8  396381.5
177538.8  107771.6
229788.2  232347.5
342446.6  183168.5
271477.1  250713.0
308521.9  225591.1
264077.5  275411.7
264993.5  118063.5
252716.1  137871.9
       p2p2       
 KB/s in  KB/s out
320582.4  201966.1
292409.5  163718.4
283737.6  146442.0
292129.0  175871.7
263254.0  119475.1
337694.3  90204.89
261149.3  189638.2
160530.1  226971.5
166913.3  444879.9
135357.8  275758.9
182820.7  230897.7
156017.7  302018.9
198122.7  192650.2
271525.7  250283.9
244609.5  311536.6
140119.4  313304.8
221100.4  242059.5
326726.7  231052.4
148051.8  193831.9
197283.1  102352.4
174788.1  175830.0
249716.8  151729.5
       p2p2       
 KB/s in  KB/s out
261202.2  233270.3
221568.0  288966.7
174564.4  353004.3
138948.0  229400.2
183204.2  323368.6
289887.9  212187.8
210553.8  238149.9
242488.9  121443.2
236841.5  134033.7
265215.7  157548.7
275152.4  108699.7
265988.5  185108.6
230217.6  177141.7
190963.2  374978.3
193111.4  223465.4
260796.8  301221.4
248094.8  144832.5
186137.2  322885.1
204615.9  216569.4
169105.1  205610.3
158806.4  155107.2
241757.2  194397.5
       p2p2       
 KB/s in  KB/s out
219181.7  201018.2
216172.7  194481.8
226845.0  194245.5
250584.1  235413.8
175650.5  257935.6
207659.0  161618.0
181795.8  387131.1
165755.9  336635.5
158917.7  424829.4
250766.3  190379.5
219318.5  236461.9
199693.8  184795.9
230124.9  260011.8
219057.8  336459.3
228388.3  149919.0
240779.7  206112.8
235390.6  254112.0
202169.9  181851.4
177107.6  262450.1
208847.5  236700.1
294460.5  173657.9
227636.2  274778.0
       p2p2       
 KB/s in  KB/s out
189928.0  246028.5
276118.1  220407.0
220817.0  178770.0
251057.8  277608.0
244766.5  189740.7
238977.7  201487.5
258864.0  342968.4
133118.2  288218.9
211289.4  223215.2
180701.7  224736.8
198041.4  194547.9
245498.3  330707.1
178982.8  279525.4
298493.8  157353.0
188307.5  205153.1
137072.6  201484.9
136671.4  213091.1
222525.6  188908.8
275792.1  153201.9
268607.0  132903.5
249923.3  270911.6
293620.1  99536.86
       p2p2       
 KB/s in  KB/s out
221241.8  145212.0
334071.3  203984.0
244500.9  194789.9
229531.5  215635.8
157302.5  215096.4
176752.3  276757.9
210301.9  178376.4
246259.8  180887.5
233171.1  200668.1
226271.3  120824.1
203286.6  136742.7
163870.0  269852.2
154142.2  271287.3
147998.1  126409.9
145925.8  284505.8
190404.5  124694.2
142327.0  213040.9
197832.6  202518.0
156699.0  182612.7
192926.3  224604.1
194564.0  162763.5
227635.1  249031.5
       p2p2       
 KB/s in  KB/s out
173428.4  235500.5
185657.7  118595.6
235780.5  226743.3
182075.5  197061.0
153989.4  170152.8
198997.3  289072.2
191229.5  196729.0
205594.7  117797.1
161197.4  236153.1
132205.1  182825.8
207556.3  184180.9
143049.7  267041.7
147364.6  230736.6
263680.2  122613.3
179378.3  279859.0
167112.4  250575.4
124521.0  245325.0
218108.5  238618.6
268231.5  167659.6
191327.4  290420.7
185886.4  227902.3
215027.0  143778.8
       p2p2       
 KB/s in  KB/s out
156539.8  109427.6
147366.1  105285.1
192239.6  153611.8
215506.2  302758.2
179141.7  203594.7
205011.3  110899.2
197064.0  131631.7
150781.3  111318.0
207925.6  75247.43
202726.7  180392.7
142420.6  191616.4
210380.5  163662.9
208875.6  162301.6
208550.1  181085.6
226112.4  177465.8
198101.3  133290.4
159369.8  102031.1
147850.7  292602.9
148249.5  233982.2
134305.2  180261.9
220002.3  132463.3
145853.4  226106.0
       p2p2       
 KB/s in  KB/s out
169586.8  139997.0
166898.0  227710.1
177129.0  133631.1
194554.4  143898.6
259566.2  103385.3
225998.8  158382.0
283736.0  142618.0
249699.2  161769.4
208599.7  197826.7
218204.6  193071.1
201789.8  120969.3
204500.2  46951.97
233861.1  198365.1
168134.5  191028.4
130496.9  146007.8
263268.8  119953.5
236447.8  69580.77
178283.5  118599.6
151918.5  157813.1
132426.2  181577.8
225774.8  167547.0
157583.2  243267.1
       p2p2       
 KB/s in  KB/s out
209733.6  157313.4
158506.9  125852.3
181811.8  111635.0
182734.6  217116.8
113352.7  208344.5
235328.5  137704.2
228772.1  171587.0
163142.4  159963.4
189037.6  189647.1
136542.0  268481.9
177485.4  265744.5
