Linux 3.19.0-25-generic (dss-storage-1) 	10/27/2015 	_x86_64_	(24 CPU)

04:48:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:48:43 PM  all    1.86    0.00    2.85    0.50    0.00    0.50    0.00    0.00    0.00   94.29
04:48:44 PM  all    2.62    0.00    1.65    0.36    0.04    0.36    0.00    0.00    0.00   94.97
04:48:45 PM  all    1.72    0.00    1.15    0.44    0.00    0.27    0.00    0.00    0.00   96.42
04:48:46 PM  all    1.57    0.00    1.48    0.22    0.00    0.09    0.00    0.00    0.00   96.64
04:48:47 PM  all    2.22    0.00    1.73    0.84    0.00    0.27    0.00    0.00    0.00   94.94
04:48:48 PM  all    2.26    0.00    2.09    0.49    0.00    0.35    0.00    0.00    0.00   94.81
04:48:49 PM  all    2.26    0.00    1.99    0.49    0.00    0.75    0.00    0.00    0.00   94.52
04:48:50 PM  all    1.35    0.00    1.93    0.36    0.04    0.45    0.00    0.00    0.00   95.87
04:48:51 PM  all    1.78    0.00    2.74    0.50    0.00    0.32    0.00    0.00    0.00   94.66
04:48:52 PM  all    1.86    0.00    1.99    0.45    0.00    0.14    0.00    0.00    0.00   95.56
04:48:53 PM  all    1.38    0.00    1.61    0.40    0.00    0.27    0.00    0.00    0.00   96.34
04:48:54 PM  all    1.36    0.00    2.18    0.18    0.00    0.27    0.00    0.00    0.00   96.00
04:48:55 PM  all    0.81    0.00    1.97    0.13    0.04    0.27    0.00    0.00    0.00   96.77
04:48:56 PM  all    1.15    0.00    1.28    0.49    0.00    0.31    0.00    0.00    0.00   96.77
04:48:57 PM  all   10.29    0.00    5.12    0.51    0.00    0.83    0.00    0.00    0.00   83.26
04:48:58 PM  all   55.69    0.00   12.04    0.00    0.00    1.62    0.00    0.00    0.00   30.65
04:48:59 PM  all   55.10    0.00   17.56    2.01    0.00    2.19    0.00    0.00    0.00   23.13
04:49:00 PM  all   21.43    0.00    6.11    5.92    0.00    0.93    0.00    0.00    0.00   65.62
04:49:01 PM  all   71.46    0.00   18.60    0.55    0.00    2.38    0.00    0.00    0.00    7.01
04:49:02 PM  all   51.32    0.00   45.75    0.29    0.00    1.34    0.00    0.00    0.00    1.30
04:49:03 PM  all   66.80    0.00   17.48    4.34    0.00    2.41    0.00    0.00    0.00    8.98
04:49:04 PM  all   72.60    0.00   14.70    2.39    0.00    1.87    0.00    0.00    0.00    8.44
04:49:05 PM  all   72.96    0.00   14.03    3.20    0.00    2.26    0.00    0.00    0.00    7.55
04:49:06 PM  all   66.51    0.00   14.14    4.35    0.00    1.70    0.00    0.00    0.00   13.31
04:49:07 PM  all   54.46    0.00   12.69    7.60    0.00    1.54    0.00    0.00    0.00   23.72
04:49:08 PM  all   63.18    0.00   13.16    7.13    0.00    1.97    0.00    0.00    0.00   14.56
04:49:09 PM  all   62.47    0.00   12.49   10.59    0.00    1.90    0.00    0.00    0.00   12.54
04:49:10 PM  all   79.56    0.00   14.02    1.93    0.00    2.01    0.00    0.00    0.00    2.48
04:49:11 PM  all   72.32    0.00   15.34    4.53    0.00    2.22    0.00    0.00    0.00    5.60
04:49:12 PM  all   73.40    0.00   15.39    3.75    0.00    2.22    0.00    0.00    0.00    5.24
04:49:13 PM  all   74.40    0.00   13.72    4.23    0.00    1.88    0.00    0.00    0.00    5.77
04:49:14 PM  all   77.69    0.00   13.13    2.27    0.00    2.57    0.00    0.00    0.00    4.34
04:49:15 PM  all   69.91    0.00   14.45    6.29    0.00    2.55    0.00    0.00    0.00    6.80
04:49:16 PM  all   68.02    0.00   13.37    5.32    0.00    2.14    0.00    0.00    0.00   11.14
04:49:17 PM  all   78.41    0.00   14.10    1.99    0.00    2.24    0.00    0.00    0.00    3.26
04:49:18 PM  all   72.83    0.00   14.01    4.94    0.00    2.30    0.00    0.00    0.00    5.92
04:49:19 PM  all   66.04    0.00   11.69    9.93    0.00    1.98    0.00    0.00    0.00   10.36
04:49:20 PM  all   68.71    0.00   24.61    1.18    0.00    1.81    0.00    0.00    0.00    3.70
04:49:21 PM  all   71.01    0.00   13.58    5.48    0.00    2.01    0.00    0.00    0.00    7.92
04:49:22 PM  all   57.98    0.00   11.71   10.39    0.00    1.62    0.00    0.00    0.00   18.29
04:49:23 PM  all   67.72    0.00   12.97    6.38    0.00    2.44    0.00    0.00    0.00   10.49
04:49:24 PM  all   51.73    0.00   11.64    8.93    0.00    2.09    0.00    0.00    0.00   25.60
04:49:25 PM  all   67.10    0.00   15.38    6.00    0.00    2.06    0.00    0.00    0.00    9.47
04:49:26 PM  all   66.87    0.00   15.28    5.88    0.00    1.72    0.00    0.00    0.00   10.26
04:49:27 PM  all   69.87    0.00   13.22    4.85    0.00    2.40    0.00    0.00    0.00    9.66
04:49:28 PM  all   64.91    0.00   14.67    9.19    0.00    2.29    0.00    0.00    0.00    8.93
04:49:29 PM  all   72.83    0.00   15.45    3.64    0.00    2.20    0.00    0.00    0.00    5.88
04:49:30 PM  all   71.92    0.00   14.74    4.71    0.00    2.06    0.00    0.00    0.00    6.56
04:49:31 PM  all   56.40    0.00   14.02   10.28    0.00    2.13    0.00    0.00    0.00   17.16
04:49:32 PM  all   68.96    0.00   22.52    3.08    0.00    2.15    0.00    0.00    0.00    3.29
04:49:33 PM  all   79.72    0.00   13.24    2.32    0.00    1.85    0.00    0.00    0.00    2.87
04:49:34 PM  all   60.19    0.00   11.69   13.34    0.00    2.17    0.00    0.00    0.00   12.60
04:49:35 PM  all   68.43    0.00   14.33    7.49    0.00    2.10    0.00    0.00    0.00    7.66
04:49:36 PM  all   66.65    0.00   12.87    8.21    0.00    1.68    0.00    0.00    0.00   10.58
04:49:37 PM  all   61.32    0.00   12.78   11.99    0.00    1.96    0.00    0.00    0.00   11.95
04:49:38 PM  all   61.50    0.00   12.40   12.19    0.00    2.46    0.00    0.00    0.00   11.45
04:49:39 PM  all   55.03    0.00   11.11   19.05    0.00    1.52    0.00    0.00    0.00   13.28
04:49:40 PM  all   65.95    0.00   12.83    9.64    0.00    1.68    0.00    0.00    0.00    9.90
04:49:41 PM  all   55.00    0.00   12.59   13.83    0.00    1.32    0.00    0.00    0.00   17.26
04:49:42 PM  all   65.74    0.00   12.22    8.30    0.00    2.26    0.00    0.00    0.00   11.48
04:49:43 PM  all   54.80    0.00   12.59   13.29    0.00    1.80    0.00    0.00    0.00   17.52
04:49:44 PM  all   62.66    0.00   14.41    9.91    0.00    1.69    0.00    0.00    0.00   11.34
04:49:45 PM  all   65.73    0.00   16.36    5.22    0.00    2.07    0.00    0.00    0.00   10.62
04:49:46 PM  all   71.99    0.00   17.36    2.76    0.00    1.87    0.00    0.00    0.00    6.03
04:49:47 PM  all   40.79    0.00    9.35   16.32    0.00    1.07    0.00    0.00    0.00   32.47
04:49:48 PM  all   72.13    0.00   14.34    2.48    0.00    2.56    0.00    0.00    0.00    8.49
04:49:49 PM  all   75.19    0.00   16.43    1.78    0.00    1.91    0.00    0.00    0.00    4.70
04:49:50 PM  all   68.76    0.00   20.46    3.11    0.00    2.34    0.00    0.00    0.00    5.33
04:49:51 PM  all   72.82    0.00   13.76    3.35    0.00    2.06    0.00    0.00    0.00    8.00
04:49:52 PM  all   66.37    0.00   14.90    7.02    0.00    2.11    0.00    0.00    0.00    9.60
04:49:53 PM  all   58.62    0.00   14.45    7.44    0.00    2.48    0.00    0.00    0.00   17.01
04:49:54 PM  all   42.83    0.00    9.97   11.58    0.00    1.07    0.00    0.00    0.00   34.56
04:49:55 PM  all   69.40    0.00   13.66    4.09    0.00    2.20    0.00    0.00    0.00   10.65
04:49:56 PM  all   72.61    0.00   15.78    2.94    0.00    2.05    0.00    0.00    0.00    6.61
04:49:57 PM  all   65.59    0.00   17.98    5.26    0.00    2.11    0.00    0.00    0.00    9.06
04:49:58 PM  all   63.22    0.00   14.27    4.84    0.00    2.27    0.00    0.00    0.00   15.40
04:49:59 PM  all   60.96    0.00   16.26    6.09    0.00    2.59    0.00    0.00    0.00   14.11
04:50:00 PM  all   62.01    0.00   18.32    6.27    0.00    2.20    0.00    0.00    0.00   11.19
04:50:01 PM  all   63.81    0.00   14.70    4.28    0.00    2.68    0.00    0.00    0.00   14.53
04:50:02 PM  all   67.83    0.00   12.84    6.36    0.00    1.65    0.00    0.00    0.00   11.32
04:50:03 PM  all   58.26    0.00   12.28   10.21    0.00    1.67    0.00    0.00    0.00   17.58
04:50:04 PM  all   58.17    0.00   14.13    8.45    0.04    1.98    0.00    0.00    0.00   17.22
04:50:05 PM  all   64.09    0.00   12.55    8.42    0.00    1.69    0.00    0.00    0.00   13.24
04:50:06 PM  all   56.39    0.00   12.52   15.46    0.00    1.82    0.00    0.00    0.00   13.82
04:50:07 PM  all   64.10    0.00   15.20    9.57    0.00    2.06    0.00    0.00    0.00    9.06
04:50:08 PM  all   65.84    0.00   16.20    7.86    0.00    1.89    0.00    0.00    0.00    8.21
04:50:09 PM  all   68.75    0.00   14.17    7.71    0.00    1.88    0.00    0.00    0.00    7.49
04:50:10 PM  all   61.84    0.00   12.75   11.37    0.00    1.89    0.00    0.00    0.00   12.14
04:50:11 PM  all   66.59    0.00   14.24    6.60    0.00    1.99    0.00    0.00    0.00   10.57
04:50:12 PM  all   58.80    0.00   14.20   11.32    0.00    1.70    0.00    0.00    0.00   13.98
04:50:13 PM  all   51.25    0.00   23.22    5.56    0.00    1.93    0.00    0.00    0.00   18.05
04:50:14 PM  all   38.49    0.00   11.15   18.82    0.00    1.52    0.00    0.00    0.00   30.02
04:50:15 PM  all   73.28    0.00   14.42    4.65    0.00    2.41    0.00    0.00    0.00    5.24
04:50:16 PM  all   60.20    0.00   15.18    6.94    0.00    2.33    0.00    0.00    0.00   15.35
04:50:17 PM  all   58.67    0.00   14.58    7.11    0.00    2.28    0.00    0.00    0.00   17.35
04:50:18 PM  all   66.45    0.00   13.81    3.90    0.00    4.08    0.00    0.00    0.00   11.75
04:50:19 PM  all   64.41    0.00   15.56    4.55    0.00    2.47    0.00    0.00    0.00   13.00
04:50:20 PM  all   69.07    0.00   14.71    3.62    0.00    2.50    0.00    0.00    0.00   10.09
04:50:21 PM  all   68.33    0.00   16.82    3.15    0.00    2.20    0.00    0.00    0.00    9.49
04:50:22 PM  all   67.13    0.00   17.58    3.45    0.00    2.37    0.00    0.00    0.00    9.48
04:50:23 PM  all   66.29    0.00   15.88    3.45    0.00    2.24    0.00    0.00    0.00   12.13
04:50:24 PM  all   66.52    0.00   12.72    6.66    0.00    1.99    0.00    0.00    0.00   12.11
04:50:25 PM  all   76.38    0.00   14.12    2.46    0.00    2.12    0.00    0.00    0.00    4.92
