       p2p2       
 KB/s in  KB/s out
  814.24    793.76
  664.98    621.33
  555.05    524.93
  648.80    651.65
  610.51    567.26
  743.74    684.01
  578.95    546.38
  741.74    662.93
  818.71    751.71
  785.16    741.32
  696.04    646.50
  617.40    604.45
  560.06    526.52
  655.18    643.52
94547.89  31246.54
333204.2  215497.5
337703.7  194450.6
174763.6  92227.99
455947.2  291539.3
343554.2  156247.7
464606.6  440968.9
433146.2  289321.8
       p2p2       
 KB/s in  KB/s out
482266.6  308843.0
394217.8  256371.6
382691.9  227646.7
530497.1  350234.9
527682.5  273601.9
512364.2  313180.4
501178.1  339845.1
482385.0  317818.1
476209.6  318022.3
516211.1  340421.2
529407.0  359970.2
533932.2  316021.4
534179.7  412382.4
519703.2  388170.2
436745.5  271412.8
447769.7  361861.4
475830.1  371504.7
463337.1  317775.5
468645.2  332175.1
382741.5  280790.3
472823.5  284888.9
403736.3  262692.2
       p2p2       
 KB/s in  KB/s out
480458.4  305394.1
532346.1  370337.3
508865.2  349735.3
526878.2  365898.9
545673.6  306606.1
506430.4  371563.9
455717.9  321718.2
481189.3  297652.9
478103.2  350780.7
461912.7  333213.8
476781.6  320098.2
461473.3  338546.1
406460.0  263299.5
394224.8  259122.9
410370.8  254170.0
480725.2  321978.9
425243.3  250654.9
467591.3  290331.5
452933.4  283269.3
438132.7  293034.9
259102.2  132063.8
462636.4  311973.2
       p2p2       
 KB/s in  KB/s out
513851.1  334818.5
490986.8  312703.7
496907.7  342436.3
428909.3  317326.5
350461.3  250315.0
319324.4  215190.5
406389.3  252726.9
425934.2  299769.3
428938.3  298637.1
384468.3  275459.5
433925.4  306391.3
433567.9  308229.8
407045.9  285935.8
429199.4  294631.9
369287.0  281305.5
446625.8  291652.6
430372.2  311559.1
458071.3  319850.5
497990.8  333335.3
444245.8  298168.1
433317.6  303401.8
401154.3  297787.9
       p2p2       
 KB/s in  KB/s out
420487.9  280551.2
380105.3  267575.4
416877.1  277888.2
358333.3  214866.6
445280.1  321254.1
416894.8  256385.2
349983.5  219868.1
377022.6  261991.9
441875.6  268564.8
444607.6  285866.1
410953.8  290175.8
433530.7  292403.6
440529.6  304347.0
410514.8  258471.6
392697.9  275523.6
409298.8  278469.3
449542.1  312460.0
471197.6  323209.1
453633.7  301557.7
446924.4  275358.3
390924.8  244625.1
387175.0  242015.5
       p2p2       
 KB/s in  KB/s out
418626.6  272681.4
422449.6  286156.0
438143.1  285612.1
414623.4  270604.0
373723.9  246071.7
285136.6  182267.6
374856.0  262967.9
303938.2  193186.4
415353.5  246436.0
458328.1  319373.7
484597.7  346569.2
483115.6  399448.5
362169.3  235613.2
385838.3  257487.5
464098.8  286264.4
440290.9  275412.5
396753.8  229661.7
282029.6  146865.5
301608.7  176074.0
315867.5  198072.9
393003.2  277180.0
441177.8  273170.1
       p2p2       
 KB/s in  KB/s out
345971.7  189109.3
363825.3  205714.4
360872.6  230224.2
349283.3  220256.9
327173.0  227375.5
266846.9  150451.4
321564.5  217137.2
394715.1  266976.4
416007.4  281882.4
469760.7  316775.3
465264.1  347963.1
464066.4  328205.7
446792.5  299398.3
457585.7  302610.3
471454.1  300347.1
385680.3  222642.7
395659.3  250476.5
362397.8  233930.1
361108.1  232522.0
427759.9  278702.0
438275.2  294211.5
355145.5  238190.4
       p2p2       
 KB/s in  KB/s out
436528.2  280616.8
437374.4  286283.4
405163.4  262584.8
465575.5  303184.0
452633.8  284525.2
422208.5  292442.5
451900.4  302729.3
433111.7  297659.3
453497.3  335923.2
474783.7  364715.7
394121.6  287731.4
498731.0  347058.8
410427.7  249754.7
529164.0  369364.3
396154.2  286797.3
446526.4  330579.5
537040.0  388465.3
402869.8  303241.8
452567.9  327575.5
480997.6  352253.8
469904.2  360645.9
339949.5  213794.7
       p2p2       
 KB/s in  KB/s out
