       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1409.06   1156.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1631.81   1538.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1711.04   1581.57
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1851.20   1484.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1606.93   1313.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1481.43   1028.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1602.42   1586.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1771.29   1673.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1605.51   1462.66
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1512.11   1099.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1818.24   1864.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1348.38   1650.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1479.32    807.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1440.91   1376.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1477.05   1843.75
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1468.14   1096.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1708.83   1313.35
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1292.30   1192.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   2093.90   2041.22
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1499.96   1225.07
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1671.12   1028.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1587.95   1541.67
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1627.34   1266.04
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1472.73   1402.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1575.37   1363.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1502.62   1339.45
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1786.20   1961.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1251.78   1026.65
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1601.92   1231.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1530.01   1545.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1605.68   1228.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1326.54   1172.83
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1462.85   1086.97
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1629.42   1094.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1632.12   1399.63
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1356.44   1131.36
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1613.52   1694.62
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1163.39    863.60
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1739.01   1794.95
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1774.68   1968.52
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1595.46   1093.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1572.85   1361.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1473.79   1131.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1389.62   1123.96
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1586.55   1343.04
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1485.59   1124.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2441.23   2197.51
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1352.87   1037.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1559.49   1777.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1620.47   1692.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1699.60   1559.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1463.25   1298.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1460.82   1092.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1607.83   1912.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1715.99   1243.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1672.79   1009.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1352.07   1387.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1559.55   1771.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1466.83   1323.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1584.37   1162.97
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1193.86    945.59
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1541.59   1553.10
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1521.11   1534.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1346.41   1092.09
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1628.70   1935.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1945.37   1580.98
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1695.22   1797.82
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1687.33   1727.87
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1512.79   1696.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1747.73   1344.56
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1503.49   1103.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1453.37   1304.27
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1624.68   1304.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1415.94   1132.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1787.36   1655.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1708.34   1369.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1420.33   1379.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1709.56    964.58
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1610.92   1674.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1698.15   1760.92
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1294.52   1102.80
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1548.70   1416.39
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1573.53   1525.16
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1480.02   1793.69
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1818.87   1478.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1447.34   1544.94
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1316.56    856.50
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1538.32   1465.82
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1489.39   1513.08
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1526.77   1638.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1569.93   1095.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1695.28   1712.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1438.89   1312.63
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1538.46   1365.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1347.98   1283.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1661.89   1494.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1472.97   1807.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1455.10   1402.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1433.17   1737.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1608.77   1549.89
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1695.38   1507.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   2039.54   1873.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1297.66   1267.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1601.02   1640.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1458.24   1235.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1530.84   1391.83
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1534.07   1404.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1745.77   1342.79
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1385.47   1616.99
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1433.69   1798.89
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00   1768.34   1195.91
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1904.08   1419.75
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1346.34   1367.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1562.05   1215.72
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1749.03   1666.32
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1525.63   1503.12
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00   1405.70   1041.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    748.54    815.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    736.56    849.98
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00    588.02    622.07
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    730.54    810.38
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    594.17    673.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    630.05    706.49
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00   1051.43   1108.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    703.81    721.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    607.01    680.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    844.09    932.33
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    633.27    681.44
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    823.03    973.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    928.40   1144.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    858.40    963.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    617.67    842.96
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    828.62   1022.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    803.19    943.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.33      0.00      0.00      0.00    672.09    797.64
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    632.93    787.87
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    889.35   1003.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    746.57   1014.78
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    613.46    822.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    611.57    749.33
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    770.13    748.43
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    662.98    857.77
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    744.12    899.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    854.64   1062.96
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    722.82    919.28
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    884.18   1029.21
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    896.73   1163.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    774.12    980.11
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    829.11    958.46
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    810.70    899.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00    673.77    674.13
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    782.07   1002.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    829.38    987.17
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    622.13    922.86
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    777.81    921.74
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    634.71    804.61
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    720.73    908.33
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    886.23   1105.03
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    827.55   1027.90
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    801.05    894.86
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00    679.70    684.06
