Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
16:12:18,26,26000,2524.77,2524.77,5.15,5148.91,100%,0,0,0
16:12:23,1246,1246000,2655.18,2655.18,186.82,186816.37,100%,1,1,1
16:12:28,949,949000,3079.41,3079.41,162.54,162543.04,100%,2,2,2
16:12:33,796,796000,3305.72,3305.72,132.05,132054.52,100%,3,3,3
16:12:38,711,711000,3351.24,3351.24,138.97,138970.83,100%,4,4,4
16:12:43,719,719000,3111.47,3111.47,164.12,164116.98,100%,5,5,5
16:12:48,843,843000,3184.61,3184.61,183.12,183120.76,100%,6,6,6
16:12:53,846,846000,3229.2,3229.2,160.72,160719.6,100%,7,7,7
16:12:58,820,820000,3296.87,3296.87,150.25,150246.42,100%,8,8,8
16:13:03,770,770000,3229.21,3229.21,149.17,149167.43,100%,9,9,9
16:13:08,737,737000,3187.17,3187.17,154.21,154212.02,100%,10,10,10
16:13:13,810,810000,3168.38,3168.38,175.21,175207.52,100%,11,11,11
16:13:18,850,850000,3145.9,3145.9,169.86,169860.93,100%,12,12,12
16:13:23,933,933000,2984.47,2984.47,182.59,182594.24,100%,13,13,13
16:13:28,909,909000,2848.74,2848.74,174.81,174814.67,100%,14,14,14
16:13:33,775,775000,3087.83,3087.83,145.1,145103.54,100%,15,15,15
16:13:38,782,782000,3244.94,3244.94,161.55,161551.88,100%,16,16,16
16:13:43,750,750000,3244.02,3244.02,153.25,153251.91,100%,17,17,17
16:13:48,777,777000,3247.31,3247.31,159.54,159536.52,100%,18,18,18
16:13:53,824,824000,3252.8,3252.8,163.43,163429.47,100%,19,19,19
16:13:58,826,826000,3225.95,3225.95,158.66,158664.1,100%,20,20,20
16:14:03,791,791000,3149.7,3149.7,157.95,157946.14,100%,21,21,21
16:14:08,767,767000,3115.65,3115.65,159.31,159311.93,100%,22,22,22
16:14:13,781,781000,3175.91,3175.91,168.02,168024.46,100%,23,23,23
16:14:18,208,208000,3024.34,3024.34,69.45,69449.57,100%,24,24,24
