Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,1,65536000,41983,38298,0.02,1561012.79,100%
write,write,2,131072000,58279,32998,0.02,1124502.4,100%
write,write,2,131072000,57510,33169.5,0.02,1139528.62,100%
write,write,1,65536000,63372,35805,0.02,1034082.3,100%
write,write,2,131072000,53507,29909.5,0.02,1224811.71,100%
write,write,2,131072000,55282.5,31943,0.02,1185474.61,100%
write,write,2,131072000,54949.5,32212,0.02,1192626.16,100%
write,write,1,65536000,56945,42022,0.02,1150824.45,100%
write,write,1,65536000,52307,49117,0.02,1252910.7,100%
write,write,1,65536000,59358,44490,0.02,1103912.95,100%
write,write,1,65536000,60337,37780,0.02,1086166.03,100%
write,write,1,65536000,61317,42197,0.02,1068788.94,100%
write,write,1,65536000,55055,50641,0.02,1190373.26,100%
write,write,2,131072000,57185,35024,0.02,1146034.8,100%
write,write,1,65536000,60195,49811,0.02,1088728.3,100%
write,write,1,65536000,57099,46085,0.02,1147760.91,100%
write,write,1,65536000,63752,36349,0.02,1027983.44,100%
write,write,1,65536000,37306,35391,0.03,1756714.74,100%
write,write,2,131072000,59670.5,35780.5,0.02,1098298.15,100%
write,write,1,65536000,62173,43147,0.02,1054074.05,100%
write,write,1,65536000,82147,45558,0.01,797789.33,100%
write,write,1,65536000,81650,40679,0.01,802645.44,100%
write,write,1,65536000,81186,44873,0.01,807232.77,100%
write,write,1,65536000,81248,43729,0.01,806606.85,100%
write,write,2,131072000,58107,33662.5,0.02,1127840.64,100%
write,write,1,65536000,79503,44837,0.01,824310.73,100%
write,write,1,65536000,80129,37940,0.01,817870.96,100%
write,write,1,65536000,80476,49301,0.01,814344.47,100%
write,write,1,65536000,79807,52070,0.01,821181.1,100%
write,write,1,65536000,80943,52083,0.01,809656.18,100%
write,write,1,65536000,79993,45085,0.01,819271.69,100%
write,write,1,65536000,83175,48721,0.01,787929.07,100%
write,write,1,65536000,79910,50530,0.01,820122.64,100%
write,write,1,65536000,81040,51654,0.01,808687.07,100%
write,write,1,65536000,83923,48300,0.01,780906.31,100%
write,write,1,65536000,79714,37350,0.01,822139.15,100%
