Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,6,393216000,19206.17,15642.83,0.05,3412207.78,100%
write,write,6,393216000,18950.67,11276.33,0.05,3458151.21,100%
write,write,5,327680000,22292.4,12031.4,0.04,2939809.62,100%
write,write,6,393216000,19425.5,10198.17,0.05,3373651.92,100%
write,write,6,393216000,19927.33,9394.83,0.05,3288694.11,100%
write,write,5,327680000,20815.6,12188,0.05,3148377.67,100%
write,write,5,327680000,22093.6,11971.6,0.05,2966262.03,100%
write,write,5,327680000,21593,12514,0.05,3035029.55,100%
write,write,5,327680000,22691.8,9788.6,0.04,2888091.73,100%
write,write,5,327680000,21826.8,11191,0.05,3002547.33,100%
write,write,6,393216000,19142.33,9253.67,0.05,3423586.26,100%
write,write,4,262144000,26543,13042.5,0.04,2469026.97,100%
write,write,5,327680000,21446.6,19088.2,0.05,3055775.74,100%
write,write,6,393216000,18362.83,8767.5,0.05,3568850.97,100%
write,write,6,393216000,18839.17,13088,0.05,3478710.13,100%
write,write,6,393216000,19065.33,7731.33,0.05,3437443.18,100%
write,write,5,327680000,20774.8,10462.8,0.05,3154560.77,100%
write,write,5,327680000,20456.2,8536.2,0.05,3203723.08,100%
write,write,5,327680000,21423.6,10452.8,0.05,3059056.37,100%
write,write,5,327680000,22150.8,11171.2,0.05,2958629.03,100%
write,write,6,393216000,18175.5,9208.67,0.06,3605666.87,100%
write,write,5,327680000,22647.4,8738.4,0.04,2893728.25,100%
write,write,4,262144000,25139,14680.75,0.04,2606919.46,100%
write,write,5,327680000,21792,13668.4,0.05,3007342.14,100%
write,write,6,393216000,18146.5,16116.33,0.06,3611495.33,100%
write,write,5,327680000,20140,17516,0.05,3254021.85,100%
write,write,5,327680000,21376,8305.8,0.05,3065868.26,100%
write,write,5,327680000,22050.4,10037.4,0.05,2972100.28,100%
write,write,5,327680000,20853.8,10179.4,0.05,3142610.53,100%
write,write,5,327680000,19590.6,8694.2,0.05,3345277.84,100%
write,write,5,327680000,21295,9407.6,0.05,3077501.03,100%
write,write,5,327680000,20226.6,14130,0.05,3240025.71,100%
write,write,5,327680000,20754.2,9568.4,0.05,3157722.29,100%
write,write,5,327680000,22199.6,15820.4,0.05,2952125.26,100%
write,write,6,393216000,19973.5,11785.83,0.05,3281092.76,100%
