Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,29,29696000,4088.24,4080.1,0.24,250451.21,100%
write,write,37,37888000,3228.84,3220.49,0.31,317112.77,100%
write,write,32,32768000,3486.09,3477.5,0.29,293704.29,100%
write,write,39,39936000,3056.72,3047.9,0.33,334960.5,100%
write,write,34,34816000,3366.18,3357.97,0.3,304170.82,100%
write,write,32,32768000,3746.41,3737.84,0.27,273319.49,100%
write,write,30,30720000,3800.03,3791.63,0.26,269454.78,100%
write,write,32,32768000,3548.62,3539.19,0.28,288547.23,100%
write,write,41,41984000,2864,2854.59,0.35,357526.68,100%
write,write,39,39936000,3042.97,3034.15,0.33,336476,100%
write,write,32,32768000,3722.47,3713.56,0.27,275081.64,100%
write,write,37,37888000,3235.65,3226.51,0.31,316334.37,100%
write,write,29,29696000,3877.97,3869.38,0.26,264053.64,100%
write,write,34,34816000,3290.12,3281.94,0.3,311215.6,100%
write,write,36,36864000,3316.86,3308.56,0.3,308723.03,100%
write,write,41,41984000,2832.29,2823.68,0.35,361519.65,100%
write,write,38,38912000,3102.53,3093.92,0.32,330036.81,100%
write,write,30,30720000,3873.3,3864.8,0.26,264355.85,100%
write,write,26,26624000,4599.04,4589.92,0.22,222651.51,100%
write,write,34,34816000,3289.88,3281.06,0.3,311243.42,100%
write,write,34,34816000,3450.76,3442.32,0.29,296730.64,100%
write,write,34,34816000,3471.15,3462.5,0.29,294993.35,100%
write,write,32,32768000,3549.38,3540.75,0.28,288488.8,100%
write,write,27,27648000,4388.85,4380.63,0.23,233308.58,100%
write,write,37,37888000,3152.95,3144.19,0.32,324761.71,100%
write,write,28,28672000,4264.32,4255.86,0.23,240123.95,100%
write,write,34,34816000,3489.91,3481.06,0.29,293402.32,100%
write,write,33,33792000,3595.3,3586.67,0.28,284799.24,100%
write,write,42,43008000,2847.24,2838.5,0.35,359628.73,100%
write,write,38,38912000,3048.29,3039.5,0.33,335905.8,100%
write,write,38,38912000,2990.29,2982.13,0.33,342423.68,100%
write,write,33,33792000,2946.48,2938.33,0.34,347518.46,100%
write,write,29,29696000,3604.59,3595.79,0.28,284068.95,100%
write,write,32,32768000,3657.53,3648.88,0.27,279960.7,100%
write,write,21,21504000,5560.48,5552.86,0.18,184149,100%
