Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,110,112640000,1090.68,1081.07,0.92,938713.6,100%
write,write,111,113664000,1076.6,1067.13,0.93,950956.28,100%
write,write,101,103424000,1180.08,1170.21,0.85,867556.39,100%
write,write,108,110592000,1110.11,1100.56,0.9,922253.26,100%
write,write,102,104448000,1172.38,1162.76,0.85,873311.04,100%
write,write,111,113664000,1072.2,1062.57,0.93,954854.75,100%
write,write,103,105472000,1162.99,1153.6,0.86,880341.88,100%
write,write,107,109568000,1115.85,1106.3,0.9,917601.15,100%
write,write,104,106496000,1149.75,1140.19,0.87,890472.01,100%
write,write,107,109568000,1119.48,1110.14,0.89,914583.35,100%
write,write,108,110592000,1106.51,1097.32,0.9,925308.95,100%
write,write,102,104448000,1169.06,1159.54,0.86,875815.46,100%
write,write,106,108544000,1125.07,1115.77,0.89,909985.66,100%
write,write,106,108544000,1124.66,1115.05,0.89,910390.18,100%
write,write,106,108544000,1129.08,1119.81,0.89,906807.91,100%
write,write,103,105472000,1164.19,1154.83,0.86,879453.68,100%
write,write,109,111616000,1098.02,1088.19,0.91,932448.91,100%
write,write,107,109568000,1114.12,1104.61,0.9,918994.18,100%
write,write,105,107520000,1136.75,1127.24,0.88,900676.01,100%
write,write,109,111616000,1094.59,1084.91,0.91,935387.09,100%
write,write,108,110592000,1105.74,1096.38,0.9,925959.73,100%
write,write,101,103424000,1181.56,1172.11,0.85,866567.8,100%
write,write,106,108544000,1128.55,1118.75,0.89,907315.77,100%
write,write,104,106496000,1151.03,1141.38,0.87,889564.56,100%
write,write,106,108544000,1131.01,1121.48,0.88,905325.49,100%
write,write,105,107520000,1137.33,1127.64,0.88,900283.85,100%
write,write,112,114688000,1071.04,1061.92,0.93,955964.36,100%
write,write,104,106496000,1150.96,1141.05,0.87,889527.41,100%
write,write,115,117760000,1037.61,1027.99,0.96,986752.25,100%
write,write,107,109568000,1117.36,1107.58,0.89,916304.28,100%
write,write,110,112640000,1085.48,1075.94,0.92,943225.59,100%
write,write,102,104448000,1170.62,1161.16,0.85,874627.37,100%
write,write,104,106496000,1147.92,1138.51,0.87,891941.24,100%
write,write,106,108544000,1128.49,1118.85,0.89,907293.02,100%
write,write,104,106496000,1149.84,1140.7,0.87,890397.56,100%
write,write,109,111616000,1099.17,1089.67,0.91,931515.08,100%
write,write,98,100352000,1216.41,1207.15,0.82,841688.54,100%
write,write,108,110592000,1104.17,1094.36,0.91,927279.59,100%
write,write,108,110592000,1104.67,1095.01,0.91,926836.63,100%
write,write,103,105472000,1162.9,1153.59,0.86,880481.51,100%
write,write,104,106496000,1147.38,1137.66,0.87,892322.39,100%
write,write,105,107520000,1137.08,1127.53,0.88,900464.8,100%
write,write,103,105472000,1158.46,1149.22,0.86,883757.17,100%
write,write,107,109568000,1113,1103.28,0.9,919896.9,100%
write,write,111,113664000,1077.48,1068,0.93,950216.94,100%
write,write,108,110592000,1108.91,1099.06,0.9,923292.7,100%
write,write,103,105472000,1163.81,1154.71,0.86,879717.75,100%
write,write,102,104448000,1170.25,1160.69,0.85,874913.09,100%
write,write,104,106496000,1143.44,1133.72,0.87,895428.52,100%
write,write,116,118784000,1030.82,1021.51,0.97,993235.39,100%
write,write,102,104448000,1172.2,1162.83,0.85,873427.88,100%
write,write,103,105472000,1160.83,1151.14,0.86,882027.78,100%
write,write,107,109568000,1117.16,1107.64,0.9,916480.56,100%
write,write,102,104448000,1170.33,1160.93,0.85,874847.14,100%
write,write,106,108544000,1130,1120.4,0.88,906058.53,100%
write,write,108,110592000,1110.13,1100.9,0.9,922299.41,100%
write,write,106,108544000,1125.25,1116.1,0.89,909909.38,100%
write,write,105,107520000,1140.33,1130.87,0.88,897900.56,100%
write,write,109,111616000,1094.4,1084.69,0.91,935551.74,100%
write,write,98,100352000,1217.61,1207.97,0.82,840842.25,100%
write,write,106,108544000,1130.79,1121.54,0.88,905378.35,100%
write,write,106,108544000,1129.58,1120.06,0.89,906436.85,100%
write,write,103,105472000,1158.58,1149.54,0.86,883712.75,100%
write,write,114,116736000,1050.04,1040.46,0.95,975091.46,100%
write,write,106,108544000,1130.37,1120.75,0.88,905756.1,100%
write,write,102,104448000,1171.45,1162.14,0.85,874027.21,100%
write,write,105,107520000,1135.7,1126.24,0.88,901446.24,100%
write,write,106,108544000,1126.69,1117.12,0.89,908705.81,100%
write,write,112,114688000,1066.21,1056.67,0.94,960342.98,100%
write,write,110,112640000,1089.71,1080.17,0.92,939512.23,100%
write,write,104,106496000,1152.45,1142.98,0.87,888429.13,100%
write,write,105,107520000,1136.55,1127.24,0.88,900826.93,100%
write,write,108,110592000,1108.71,1099.31,0.9,923446.89,100%
write,write,97,99328000,1228,1218.54,0.81,833799.22,100%
write,write,107,109568000,1119.17,1109.82,0.89,914865.9,100%
write,write,106,108544000,1124.53,1114.47,0.89,910535.28,100%
write,write,110,112640000,1081.55,1071.85,0.92,946650.08,100%
write,write,114,116736000,1049.13,1039.7,0.95,975890.32,100%
write,write,99,101376000,1210.42,1200.84,0.83,845878.5,100%
write,write,107,109568000,1118.73,1108.91,0.89,915240.36,100%
write,write,108,110592000,1104.15,1094.88,0.91,927279.59,100%
write,write,109,111616000,1096.27,1086.95,0.91,933939.14,100%
write,write,104,106496000,1151.38,1141.96,0.87,889230.31,100%
write,write,109,111616000,1099.44,1089.63,0.91,931266.37,100%
write,write,108,110592000,1104.83,1095.06,0.9,926689.07,100%
write,write,104,106496000,1151.03,1141.54,0.87,889527.41,100%
write,write,99,101376000,1208.15,1198.91,0.83,847427.02,100%
write,write,101,103424000,1181.23,1171.69,0.85,866778.41,100%
