Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,init-write,init-write,init-write,init-write,init-write,init-write,init-write,Min-Version,Version,Max-Version
16:07:47,0,0,N/A,N/A,0,0,N/A,0,0,0
16:07:52,0,0,N/A,N/A,0,0,N/A,1,1,1
