Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,67,68608000,1782.96,1772.88,0.56,574274.5,100%
write,write,64,65536000,1828.47,1819.28,0.55,559993.16,100%
write,write,61,62464000,1946.59,1936.92,0.51,526003.77,100%
write,write,61,62464000,1952.31,1942.67,0.51,524436.01,100%
write,write,65,66560000,1829.55,1820.74,0.55,559642.82,100%
write,write,60,61440000,1969.77,1960.43,0.51,519814.55,100%
write,write,70,71680000,1696.63,1687.3,0.59,603499.08,100%
write,write,64,65536000,1862.67,1853.33,0.54,549701.81,100%
write,write,57,58368000,1983.65,1973.7,0.5,516179.24,100%
write,write,63,64512000,1892.29,1883.08,0.53,541080.95,100%
write,write,63,64512000,1880.08,1870.6,0.53,544602.68,100%
write,write,69,70656000,1725.7,1716.49,0.58,593324.1,100%
write,write,65,66560000,1825.95,1816.89,0.55,560769.71,100%
write,write,67,68608000,1786.31,1776.73,0.56,573204.56,100%
write,write,56,57344000,1951.02,1941.46,0.51,524806.21,100%
write,write,56,57344000,2119.59,2110.36,0.47,483075.83,100%
write,write,68,69632000,1745.18,1736.63,0.57,586720.59,100%
write,write,64,65536000,1856.2,1846.8,0.54,551621.97,100%
write,write,56,57344000,2115.59,2106.18,0.47,483997.3,100%
write,write,63,64512000,1875.51,1866.22,0.53,545953.08,100%
write,write,56,57344000,2091.79,2082.43,0.48,489467.04,100%
write,write,65,66560000,1804.23,1794.4,0.55,567511.34,100%
write,write,64,65536000,1846.31,1837.53,0.54,554567.38,100%
write,write,61,62464000,1941,1931.77,0.52,527527.47,100%
write,write,65,66560000,1824.98,1815.57,0.55,561072.24,100%
write,write,54,55296000,2168.69,2159.43,0.46,472139.21,100%
write,write,58,59392000,2009.41,2000.14,0.5,509570.75,100%
write,write,66,67584000,1811.32,1802.41,0.55,565291.58,100%
write,write,63,64512000,1881.75,1872.16,0.53,544138.73,100%
write,write,63,64512000,1895.43,1885.87,0.53,540197.45,100%
write,write,64,65536000,1772.47,1763.06,0.56,577694.72,100%
write,write,67,68608000,1784.42,1775.51,0.56,573813.41,100%
write,write,61,62464000,1952.51,1942.98,0.51,524422.8,100%
write,write,67,68608000,1767.61,1758.87,0.57,579258.87,100%
write,write,73,74752000,1638.01,1629.1,0.61,625079.44,100%
write,write,65,66560000,1833.71,1824.06,0.55,558370.52,100%
write,write,58,59392000,2044,2034.6,0.49,500944.67,100%
write,write,63,64512000,1888.73,1879.43,0.53,542113.09,100%
write,write,66,67584000,1811.53,1802.3,0.55,565234.85,100%
write,write,59,60416000,2020.15,2011.03,0.49,506854.14,100%
write,write,64,65536000,1827.92,1818.77,0.55,560151.11,100%
write,write,63,64512000,1810.76,1800.9,0.55,565453.29,100%
write,write,66,67584000,1802.88,1793.83,0.55,567908.91,100%
write,write,63,64512000,1886.46,1876.84,0.53,542788.15,100%
write,write,60,61440000,1978.5,1968.98,0.51,517507.14,100%
write,write,62,63488000,1914.53,1905.03,0.52,534815.94,100%
write,write,65,66560000,1832.82,1823.95,0.55,558661.09,100%
write,write,64,65536000,1860.84,1851.8,0.54,550232.57,100%
write,write,60,61440000,1973.15,1963.93,0.51,518905.77,100%
write,write,64,65536000,1863.16,1854.2,0.54,549581.96,100%
write,write,59,60416000,2009.63,2000.68,0.5,509500,100%
write,write,61,62464000,1960.48,1951.34,0.51,522304.82,100%
write,write,66,67584000,1773.55,1764.02,0.56,577320.29,100%
write,write,66,67584000,1779.89,1770.3,0.56,575261.31,100%
write,write,65,66560000,1841.25,1831.85,0.54,556107.91,100%
write,write,67,68608000,1758.43,1748.78,0.57,582287.29,100%
write,write,58,59392000,1967.95,1958.52,0.51,520275.06,100%
write,write,60,61440000,1986.32,1976.82,0.5,515483.81,100%
write,write,59,60416000,2009.05,1999.58,0.5,509659.02,100%
write,write,71,72704000,1649.32,1639.76,0.61,620802.13,100%
write,write,61,62464000,1933.92,1924.82,0.52,529450.16,100%
write,write,55,56320000,2165.13,2155.62,0.46,472911.7,100%
write,write,67,68608000,1769.97,1760.66,0.56,578482.29,100%
write,write,55,56320000,2147.02,2138.05,0.47,476888.03,100%
write,write,72,73728000,1660.06,1651.11,0.6,616784.9,100%
write,write,63,64512000,1885.02,1875.62,0.53,543194.91,100%
write,write,59,60416000,2020.9,2011.34,0.49,506654.37,100%
write,write,63,64512000,1884.41,1875,0.53,543387.07,100%
write,write,69,70656000,1714.67,1705.72,0.58,597145.1,100%
write,write,67,68608000,1747.55,1738.22,0.57,585892.4,100%
write,write,70,71680000,1698.01,1689.07,0.59,603037.06,100%
write,write,62,63488000,1932.08,1922.87,0.52,529972.04,100%
write,write,70,71680000,1694.01,1684.83,0.59,604430.35,100%
write,write,67,68608000,1777.36,1767.6,0.56,576092.43,100%
write,write,66,67584000,1793.77,1784.64,0.56,570796.35,100%
write,write,63,64512000,1897.44,1887.71,0.53,539623.59,100%
write,write,66,67584000,1796.76,1787.42,0.56,569867.45,100%
write,write,65,66560000,1828.32,1819.42,0.55,560038.37,100%
write,write,66,67584000,1813.27,1804.32,0.55,564672.86,100%
write,write,59,60416000,2012.93,2003.22,0.5,508676.36,100%
write,write,67,68608000,1780.1,1770.75,0.56,575179.62,100%
write,write,73,74752000,1627.85,1618.6,0.61,628992.63,100%
write,write,67,68608000,1783.54,1774.24,0.56,574082.29,100%
write,write,70,71680000,1707.17,1697.09,0.59,599742.3,100%
write,write,65,66560000,1823.68,1814.68,0.55,561436.66,100%
write,write,65,66560000,1825.08,1816.45,0.55,561024.95,100%
write,write,55,56320000,2156.62,2147.36,0.46,474769.44,100%
write,write,65,66560000,1828.57,1819.35,0.55,559934.72,100%
write,write,66,67584000,1802.26,1792.89,0.55,568142.84,100%
write,write,69,70656000,1700.43,1691,0.59,602163,100%
write,write,66,67584000,1763.52,1754.27,0.57,580628.53,100%
write,write,54,55296000,2211.28,2202.19,0.45,463041.89,100%
write,write,59,60416000,2021.97,2012.73,0.49,506412.3,100%
write,write,56,57344000,2118,2108.54,0.47,483458.67,100%
write,write,65,66560000,1829.32,1820.14,0.55,559732.24,100%
write,write,64,65536000,1873.81,1864.44,0.53,546420.2,100%
write,write,68,69632000,1740.41,1730.9,0.57,588331.71,100%
write,write,62,63488000,1928.15,1918.84,0.52,531031.48,100%
write,write,56,57344000,2109.29,2099.96,0.47,485435.41,100%
write,write,66,67584000,1811.14,1801.92,0.55,565343.59,100%
write,write,69,70656000,1719.52,1710.06,0.58,595464.24,100%
write,write,66,67584000,1675.24,1666.23,0.6,611199.54,100%
write,write,66,67584000,1811.27,1802.09,0.55,565296.31,100%
write,write,67,68608000,1785.63,1776.82,0.56,573396.18,100%
write,write,60,61440000,1982.75,1973.03,0.5,516419.69,100%
write,write,66,67584000,1782.77,1772.92,0.56,574356.88,100%
write,write,62,63488000,1907.87,1898.1,0.52,536696.7,100%
write,write,60,61440000,1993.12,1983.52,0.5,513751.03,100%
write,write,72,73728000,1653.53,1644.1,0.6,619203.99,100%
write,write,65,66560000,1823.89,1814.46,0.55,561384.57,100%
write,write,61,62464000,1936.98,1927.56,0.52,528621.24,100%
write,write,66,67584000,1797.74,1788,0.56,569569.69,100%
write,write,67,68608000,1775.57,1766.18,0.56,576654.12,100%
write,write,68,69632000,1756.47,1747.21,0.57,582943.35,100%
write,write,56,57344000,2124.82,2115.27,0.47,481898.55,100%
write,write,58,59392000,2058.81,2049.43,0.49,497328.8,100%
write,write,59,60416000,2025.53,2015.88,0.49,505497.08,100%
write,write,71,72704000,1675.2,1665.82,0.6,611255.91,100%
write,write,58,59392000,2059.67,2050.67,0.49,497124.83,100%
write,write,65,66560000,1820.72,1811.25,0.55,562371.15,100%
write,write,67,68608000,1763.87,1754.76,0.57,580503.78,100%
write,write,62,63488000,1930.31,1921.58,0.52,530459.12,100%
write,write,72,73728000,1649.53,1640.18,0.61,620736.69,100%
write,write,63,64512000,1857.37,1848.03,0.54,551271.53,100%
write,write,67,68608000,1789.55,1780.19,0.56,572176.77,100%
write,write,66,67584000,1803.56,1794.64,0.55,567737.17,100%
write,write,62,63488000,1921.44,1912.1,0.52,532881.21,100%
write,write,56,57344000,2135.25,2126.3,0.47,479541.06,100%
write,write,68,69632000,1740.94,1731.26,0.57,588123.01,100%
write,write,64,65536000,1873.36,1864.23,0.53,546556.91,100%
write,write,56,57344000,2124.54,2114.86,0.47,481963.36,100%
write,write,61,62464000,1939.07,1929.82,0.52,528049.23,100%
write,write,59,60416000,2027.22,2018.36,0.49,505108.27,100%
write,write,59,60416000,2010.29,2000.95,0.5,509362.54,100%
write,write,66,67584000,1797.08,1787.92,0.56,569761.76,100%
write,write,61,62464000,1958.03,1948.49,0.51,522943.23,100%
write,write,61,62464000,1947.8,1938.59,0.51,525693.9,100%
write,write,76,77824000,1559.86,1549.87,0.64,656410.26,100%
write,write,64,65536000,1853.05,1843.58,0.54,552547.49,100%
write,write,60,61440000,1990.47,1980.52,0.5,514417.76,100%
write,write,59,60416000,2022.66,2013.58,0.49,506229.84,100%
write,write,70,71680000,1705.69,1696.03,0.59,600299.81,100%
write,write,64,65536000,1868.83,1859.8,0.54,547886.57,100%
write,write,70,71680000,1699.71,1690.56,0.59,602408.63,100%
write,write,63,64512000,1899.63,1890.27,0.53,539014.91,100%
write,write,59,60416000,2022.07,2013.05,0.49,506386.83,100%
write,write,63,64512000,1884.6,1875.05,0.53,543295.55,100%
write,write,64,65536000,1860.75,1851.64,0.54,550264.91,100%
write,write,64,65536000,1866.36,1857.42,0.54,548629.6,100%
write,write,63,64512000,1879.06,1869.48,0.53,544924.7,100%
write,write,64,65536000,1860.73,1850.97,0.54,550264.91,100%
write,write,61,62464000,1950.56,1941.56,0.51,524947.26,100%
write,write,69,70656000,1732.97,1723.87,0.58,590828.51,100%
write,write,71,72704000,1682.39,1673.25,0.59,608610.49,100%
