Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
16:14:28,30,30000,2517.8,2517.8,5.96,5957.51,100%,0,0,0
16:14:33,1216,1216000,2675.27,2675.27,183.96,183963.88,100%,1,1,1
16:14:38,975,975000,3098.88,3098.88,165.87,165874.11,100%,2,2,2
16:14:43,884,884000,3143.37,3143.37,150.19,150185.94,100%,3,3,3
16:14:48,564,564000,8547.74,8547.74,104,103995.87,100%,4,4,4
16:14:53,699,699000,4219.84,4219.84,172.14,172140.08,100%,5,5,5
16:14:58,1308,955000,11229.4,11229.4,262.51,193154.57,100%,6,6,6
16:15:03,920,920000,5755.16,5755.16,162.99,162986.15,100%,7,7,7
16:15:08,980,980000,6024.73,6024.73,181.5,181497.53,100%,8,8,8
16:15:13,848,848000,6185.59,6185.59,171.11,171111.67,100%,9,9,9
16:15:18,908,908000,5952,5952,183.96,183961.5,100%,10,10,10
16:15:23,836,836000,5854.23,5854.23,162.31,162306.55,100%,11,11,11
16:15:28,787,787000,6167.33,6167.33,158.92,158918.09,100%,12,12,12
16:15:33,830,830000,6366.28,6366.28,165.99,165985.58,100%,13,13,13
16:15:38,751,751000,6597.73,6597.73,142.9,142899.13,100%,14,14,14
16:15:43,789,789000,6553.68,6553.68,161.34,161339.72,100%,15,15,15
16:15:48,813,813000,6428.07,6428.07,164.75,164745.15,100%,16,16,16
16:15:53,875,875000,6150.89,6150.89,174.29,174289.08,100%,17,17,17
16:15:58,773,773000,6199.33,6199.33,151.07,151070.81,100%,18,18,18
16:16:03,855,855000,6168.41,6168.41,177.88,177879.95,100%,19,19,19
16:16:08,846,846000,6077.41,6077.41,167.52,167515.58,100%,20,20,20
16:16:13,842,842000,6152.89,6152.89,165.51,165511.39,100%,21,21,21
16:16:18,927,927000,5810.37,5810.37,190.46,190458.39,100%,22,22,22
16:16:23,821,821000,5758.74,5758.74,160.33,160332.59,100%,23,23,23
16:16:28,0,0,N/A,N/A,0,0,N/A,24,24,24
16:16:33,0,0,N/A,N/A,0,0,N/A,25,25,25
