Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
16:20:59,41,41984000,2591.56,2582.9,8.1,8297705.22,100%,0,0,0
16:21:04,1201,1229824000,2686.62,2676.96,180.58,184918538.56,100%,1,1,1
16:21:09,873,893952000,3424.75,3417.24,140.48,143851557.13,100%,2,2,2
16:21:14,487,498688000,4133.27,4125.2,84.48,86507817.57,100%,3,3,3
16:21:19,608,622592000,4027.34,4018.54,135.62,138878070.12,100%,4,4,4
16:21:24,861,881664000,3184.02,3174.59,185.98,190440726.22,100%,5,5,5
16:21:29,845,865280000,3159.48,3150.86,159.46,163287669.03,100%,6,6,6
16:21:34,805,824320000,3292.89,3284.94,156.73,160492833.27,100%,7,7,7
16:21:39,647,662528000,3535.61,3527.91,125.39,128395620.23,100%,8,8,8
16:21:44,499,510976000,4433.07,4425.18,102.1,104553845.71,100%,9,9,9
16:21:49,572,585728000,4615.11,4606.56,117.9,120733857.31,100%,10,10,10
16:21:54,679,695296000,3472.97,3463.99,139.19,142530890.18,100%,11,11,11
16:21:59,702,718848000,3630.52,3621.87,138.78,142114085.4,100%,12,12,12
16:22:04,725,742400000,3235.11,3226.45,138.49,141812129.34,100%,13,13,13
16:22:09,669,685056000,3711.41,3703.09,138.61,141938682.19,100%,14,14,14
16:22:14,641,656384000,3802.85,3794.24,130.18,133308108.98,100%,15,15,15
16:22:19,656,671744000,4056.79,4047.41,129.9,133012853.93,100%,16,16,16
16:22:24,731,748544000,3342.51,3333.34,147.42,150963037.87,100%,17,17,17
16:22:29,756,774144000,3595.74,3586.65,152.83,156494525.49,100%,18,18,18
16:22:34,701,717824000,3668.07,3659.82,134.86,138100363.15,100%,19,19,19
16:22:39,820,839680000,3583.41,3575.58,165.25,169214242.65,100%,20,20,20
16:22:44,612,626688000,4313.14,4305.15,114.29,117029635.87,100%,21,21,21
16:22:49,474,485376000,4037.77,4028.74,100.77,103183753.26,100%,22,22,22
16:22:54,717,734208000,3359.47,3350.32,186.66,191142950.45,100%,23,23,23
16:22:59,268,274432000,2129.43,2119.46,81.68,83637463.54,100%,24,24,24
16:23:04,0,0,N/A,N/A,0,0,N/A,25,25,25
