Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
23:10:31,271,277504000,452.65,443.41,53,54269354.15,100%,0,0,0
23:10:36,539,551936000,454.24,444.79,101.26,103685809.54,100%,1,1,1
23:10:41,683,699392000,457.71,448.21,167.93,171961818.88,100%,2,2,2
23:10:46,695,711680000,484.28,474.65,141.75,145151040.85,100%,3,3,3
23:10:51,665,680960000,542.72,533.2,121.07,123974664.52,100%,4,4,4
23:10:56,597,611328000,560.54,550.83,114.19,116934381.17,100%,5,5,5
23:11:01,763,781312000,441.91,432.35,145.09,148567811.41,100%,6,6,6
23:11:06,704,720896000,474.21,464.64,133.03,136222635.62,100%,7,7,7
23:11:11,706,722944000,480.59,471.18,135.34,138585333.7,100%,8,8,8
23:11:16,683,699392000,482.23,472.77,128.7,131790654.52,100%,9,9,9
23:11:21,464,475136000,739.71,730.23,84.46,86491457.36,100%,10,10,10
23:11:26,569,582656000,584.62,575.27,112.52,115219388.23,100%,11,11,11
23:11:31,701,717824000,462.28,453.09,136.28,139552868.08,100%,12,12,12
23:11:36,688,704512000,466.22,456.7,134.77,138008323.19,100%,13,13,13
23:11:41,688,704512000,479.72,470.2,137.56,140856804.71,100%,14,14,14
23:11:46,509,521216000,494.04,484.57,97.27,99601598.49,100%,15,15,15
23:11:51,502,514048000,606.88,597.57,121.54,124455009.11,100%,16,16,16
23:11:56,592,606208000,542.04,532.47,124.67,127661493.21,100%,17,17,17
23:12:01,678,694272000,450.7,441.02,136.62,139895081.85,100%,18,18,18
23:12:06,653,668672000,497.02,487.61,127.98,131053972.92,100%,19,19,19
23:12:11,749,766976000,442.11,432.63,148.42,151986396.3,100%,20,20,20
23:12:16,661,676864000,456.86,447.75,127.31,130367211.68,100%,21,21,21
23:12:21,571,584704000,618.09,608.76,119.47,122338489.3,100%,22,22,22
23:12:26,440,450560000,528.65,519.01,121.3,124208319.75,100%,23,23,23
23:12:31,132,135168000,432.48,423.11,51.34,52568060.17,100%,24,24,24
