Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,28,458752000,4209.71,4041.5,0.24,3891785.51,100%
write,write,24,393216000,4895.79,4717.25,0.2,3346433.71,100%
write,write,25,409600000,4697.72,4511.4,0.21,3487500.85,100%
write,write,25,409600000,4798.24,4675.72,0.21,3414556.88,100%
write,write,26,425984000,4609.88,4491.42,0.22,3554013.02,100%
write,write,22,360448000,5342.36,5173.86,0.19,3066729.06,100%
write,write,24,393216000,4650.46,4488.38,0.22,3522935.78,100%
write,write,20,327680000,5494.35,5350.25,0.18,2981945.25,100%
write,write,26,425984000,4568.77,4441.81,0.22,3586025.76,100%
write,write,27,442368000,4350.11,4219.74,0.23,3766308.51,100%
write,write,24,393216000,4969.67,4807.71,0.2,3296690.03,100%
write,write,24,393216000,4866.08,4682.33,0.21,3366863.6,100%
write,write,30,491520000,3918.77,3781.53,0.26,4180800.57,100%
write,write,25,409600000,4563.96,4362.92,0.22,3589770.56,100%
write,write,19,311296000,6251.79,6070,0.16,2620689.66,100%
write,write,22,360448000,5425.14,5273.82,0.18,3019940.35,100%
write,write,26,425984000,4488.65,4301.31,0.22,3649998.29,100%
write,write,27,442368000,4362.81,4220.96,0.23,3755278.06,100%
write,write,20,327680000,5720.45,5560.75,0.17,2864060.27,100%
write,write,21,344064000,5567.24,5396,0.18,2942855.92,100%
write,write,26,425984000,4297.04,4143.12,0.23,3812722.08,100%
write,write,22,360448000,5357.27,5143.95,0.19,3058142.79,100%
write,write,31,507904000,3826.97,3646.81,0.26,4281124.09,100%
write,write,26,425984000,4484.62,4300.31,0.22,3653222.42,100%
write,write,20,327680000,5785.45,5651.25,0.17,2831858.41,100%
write,write,26,425984000,4526.31,4397.42,0.22,3619665.89,100%
write,write,27,442368000,4311.52,4114.96,0.23,3799857.41,100%
write,write,20,327680000,5967.95,5768.45,0.17,2745285.31,100%
write,write,23,376832000,5001.78,4852.83,0.2,3275546.75,100%
write,write,22,360448000,5314.23,5111.64,0.19,3082939.18,100%
write,write,26,425984000,4448.42,4295.08,0.22,3683039.23,100%
write,write,26,425984000,4273.85,4067.62,0.23,3833376.83,100%
write,write,26,425984000,4476.69,4340.35,0.22,3659750.68,100%
write,write,24,393216000,4900.54,4708.29,0.2,3343218.61,100%
write,write,22,360448000,5286.41,5069.82,0.19,3099161.69,100%
write,write,23,376832000,5087.96,4934.61,0.2,3220153.3,100%
write,write,28,458752000,3993.46,3824.89,0.25,4102703.52,100%
write,write,22,360448000,5053.55,4893.14,0.2,3242080.27,100%
write,write,28,458752000,4108.86,3881.54,0.24,3987448.83,100%
write,write,23,376832000,5006.43,4790.13,0.2,3272446.22,100%
write,write,21,344064000,5566.38,5389.67,0.18,2943384.6,100%
write,write,29,475136000,4013.07,3889.34,0.25,4082590.8,100%
write,write,24,393216000,4888.96,4747.08,0.2,3351168,100%
write,write,22,360448000,5379.77,5195.41,0.19,3045430.35,100%
write,write,29,475136000,4021.9,3876.62,0.25,4073525.38,100%
write,write,22,360448000,5197.86,5067.27,0.19,3152036.66,100%
write,write,26,425984000,4536.31,4359.5,0.22,3611717.33,100%
write,write,31,507904000,3824.48,3633.9,0.26,4283723.83,100%
write,write,25,409600000,4530.12,4353.88,0.22,3616649.3,100%
write,write,23,376832000,5140.43,4945.65,0.19,3187198.16,100%
write,write,22,360448000,5311.36,5123.82,0.19,3084627.69,100%
write,write,27,442368000,4343,4158.22,0.23,3772410.97,100%
write,write,23,376832000,5213.96,5020.04,0.19,3142230.56,100%
write,write,21,344064000,5416.71,5230.76,0.18,3024552.34,100%
write,write,26,425984000,4389.81,4206.23,0.23,3731954.97,100%
write,write,21,344064000,5573.76,5392.86,0.18,2939461.77,100%
write,write,27,442368000,4409.44,4278.19,0.23,3715598.41,100%
write,write,24,393216000,4855.33,4709.5,0.21,3374346.74,100%
write,write,24,393216000,4872.46,4679.04,0.21,3362487.39,100%
write,write,21,344064000,5714.1,5507.24,0.18,2867271.68,100%
write,write,23,376832000,5142.26,5001.52,0.19,3186093.31,100%
write,write,28,458752000,4155.36,3964.89,0.24,3942658.74,100%
write,write,25,409600000,4685.84,4482.56,0.21,3496431.86,100%
write,write,23,376832000,5092.83,4924.35,0.2,3217019.39,100%
write,write,25,409600000,4619.12,4418.84,0.22,3546995.96,100%
write,write,22,360448000,5324.64,5122.77,0.19,3076965.1,100%
write,write,22,360448000,5120.55,4979.95,0.2,3199602.32,100%
write,write,26,425984000,4413.31,4278.19,0.23,3712311.22,100%
write,write,25,409600000,4652.84,4487.4,0.21,3521199.41,100%
write,write,20,327680000,5752,5563.65,0.17,2848400.56,100%
write,write,27,442368000,4365.74,4222.7,0.23,3752761.33,100%
write,write,29,475136000,3884.41,3684.31,0.26,4217882.25,100%
write,write,28,458752000,4204.07,4009.46,0.24,3897042.08,100%
write,write,29,475136000,4058.14,3908.38,0.25,4037251.04,100%
write,write,25,409600000,4703.6,4565.76,0.21,3483230.15,100%
write,write,29,475136000,4008.55,3825.17,0.25,4087261.72,100%
write,write,27,442368000,4155.63,3969.81,0.24,3942533.24,100%
write,write,28,458752000,4208.07,4076.86,0.24,3893304.82,100%
write,write,24,393216000,4910.42,4733.54,0.2,3336467.15,100%
write,write,28,458752000,4136,4003.68,0.24,3961212.67,100%
write,write,29,475136000,3935.45,3780.83,0.25,4163112.24,100%
write,write,22,360448000,5226.64,5068.18,0.19,3134657.53,100%
write,write,23,376832000,4859.43,4678.7,0.21,3371464.87,100%
write,write,25,409600000,4721.56,4583.36,0.21,3470010.17,100%
write,write,29,475136000,4063.03,3867.24,0.25,4032385.64,100%
write,write,27,442368000,4347.59,4130.63,0.23,3768458.18,100%
write,write,26,425984000,4530.38,4341.85,0.22,3616285.78,100%
write,write,27,442368000,4347.04,4167,0.23,3768779.23,100%
write,write,28,458752000,4121,3995.5,0.24,3975630.68,100%
write,write,25,409600000,4671.08,4492.24,0.21,3507449.91,100%
write,write,27,442368000,4236.26,4050.7,0.24,3867461.66,100%
write,write,23,376832000,5008.61,4861.61,0.2,3271082.72,100%
write,write,24,393216000,4870.29,4676.04,0.21,3363983.23,100%
write,write,26,425984000,4504,4293.73,0.22,3637593.29,100%
write,write,22,360448000,5356.41,5177.45,0.19,3058687.76,100%
write,write,25,409600000,4581.72,4419.48,0.22,3575699.91,100%
write,write,24,393216000,4530.79,4371.04,0.22,3616078.57,100%
write,write,25,409600000,4586.76,4449.92,0.22,3571926.89,100%
write,write,23,376832000,5128.74,4945.57,0.19,3194466.11,100%
write,write,27,442368000,4186.67,4056.41,0.24,3913271.94,100%
write,write,25,409600000,4703.28,4558.44,0.21,3483437.51,100%
write,write,23,376832000,5043.57,4842.78,0.2,3248411.71,100%
write,write,27,442368000,4309.33,4157.48,0.23,3801980.2,100%
write,write,21,344064000,5546.57,5353.52,0.18,2953846.15,100%
write,write,24,393216000,4903.67,4659.96,0.2,3341059.72,100%
write,write,23,376832000,5189,5040.7,0.19,3157369.08,100%
write,write,23,376832000,5075.78,4860.22,0.2,3227821.32,100%
write,write,22,360448000,5348.05,5190.95,0.19,3063471.02,100%
write,write,25,409600000,4692.92,4498.04,0.21,3491186.8,100%
write,write,23,376832000,5068.91,4865.3,0.2,3232167.98,100%
write,write,30,491520000,3976.87,3836.3,0.25,4119653.68,100%
write,write,22,360448000,5306.45,5093.45,0.19,3087481.26,100%
write,write,22,360448000,5448.91,5298.41,0.18,3006765.15,100%
write,write,20,327680000,5669.05,5528.9,0.18,2889976.63,100%
write,write,23,376832000,5072.43,4913.35,0.2,3229979.34,100%
write,write,25,409600000,4609.84,4411.08,0.22,3553951.34,100%
write,write,27,442368000,4290.59,4113.04,0.23,3818487.86,100%
write,write,21,344064000,5510.1,5314.9,0.18,2973374.24,100%
write,write,23,376832000,5010.91,4772.57,0.2,3269578.5,100%
write,write,23,376832000,5212.57,5070.04,0.19,3143147.89,100%
write,write,26,425984000,4458.69,4267.35,0.22,3674556.62,100%
write,write,22,360448000,5300.68,5141.77,0.19,3090817.11,100%
write,write,20,327680000,5169.75,4943.2,0.19,3169144.17,100%
write,write,26,425984000,4476.77,4285.92,0.22,3659719.24,100%
write,write,19,311296000,6144.32,5870.84,0.16,2666461.09,100%
write,write,31,507904000,3781.45,3590.74,0.26,4332653.74,100%
write,write,21,344064000,5482.29,5332.57,0.18,2988482.58,100%
write,write,23,376832000,5163.65,4967.96,0.19,3172921.32,100%
