Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
23:38:11,0,0,N/A,N/A,0,0,N/A,0,0,0
23:38:16,0,0,N/A,N/A,0,0,N/A,1,1,1
23:38:21,9,589824000,14711.11,5939.56,1.23,80305569.1,100%,2,2,2
23:38:26,99,6488064000,17120.29,6180.46,17.43,1142201375.38,100%,3,3,3
23:38:31,15,983040000,21032.6,9665.73,2.69,176271949.12,100%,4,4,4
23:38:36,24,1572864000,15874.92,7753.5,4.35,285339689.54,100%,5,5,5
23:38:41,52,3407872000,15550.44,6861.87,10.23,670619673.69,100%,6,6,6
23:38:46,25,1638400000,18192.56,7852.52,4.96,325096536.82,100%,7,7,7
23:38:51,29,1900544000,16998.34,7025.86,5.47,358289525.96,100%,8,8,8
23:38:56,34,2228224000,17715.91,8413.47,7,458803368.45,100%,9,9,9
23:39:01,43,2818048000,18828,8984.77,8.35,547075204.72,100%,10,10,10
23:39:06,35,2293760000,18691.4,10082.71,7.21,472419793.03,100%,11,11,11
23:39:11,31,2031616000,18742.52,9090.19,6.16,403446026.88,100%,12,12,12
23:39:16,38,2490368000,18746.08,10048.08,7.43,486704502.44,100%,13,13,13
23:39:21,38,2490368000,18500.63,8675.71,7.57,496296167.52,100%,14,14,14
23:39:26,32,2097152000,21118.31,9769,6.6,432743025.64,100%,15,15,15
23:39:31,37,2424832000,17064.16,7367.86,7.37,482714229.66,100%,16,16,16
23:39:36,34,2228224000,17539.18,7887.47,6.71,439428619.05,100%,17,17,17
23:39:41,34,2228224000,18841.68,8888.09,6.54,428834945.63,100%,18,18,18
23:39:46,40,2621440000,19132.1,9481.45,8.12,532366128.22,100%,19,19,19
23:39:51,33,2162688000,18061.27,9429.91,6.64,435379809.73,100%,20,20,20
23:39:56,35,2293760000,18018.6,9020.89,6.96,456200216.57,100%,21,21,21
23:40:01,34,2228224000,17658.82,7643.41,6.94,454850568.11,100%,22,22,22
23:40:06,32,2097152000,17195.69,8381.16,6.44,422164396.79,100%,23,23,23
23:40:11,0,0,N/A,N/A,0,0,N/A,24,24,24
23:40:16,0,0,N/A,N/A,0,0,N/A,25,25,25
23:40:21,0,0,N/A,N/A,0,0,N/A,26,26,26
