Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,193,193000,620.5,620.5,1.61,1611.17,100%
write,write,197,197000,606.79,606.79,1.65,1647.54,100%
write,write,202,202000,592.07,592.07,1.69,1688.57,100%
write,write,188,188000,637.64,637.64,1.57,1568.01,100%
write,write,191,191000,625.18,625.18,1.6,1599.21,100%
write,write,188,188000,637,637,1.57,1569.4,100%
write,write,201,201000,594.34,594.34,1.68,1682.09,100%
write,write,192,192000,622.81,622.81,1.61,1605.23,100%
write,write,195,195000,613.28,613.28,1.63,1630.12,100%
write,write,200,200000,597.74,597.74,1.67,1672.58,100%
write,write,196,196000,611.41,611.41,1.64,1635.2,100%
write,write,182,182000,658.79,658.79,1.52,1517.63,100%
write,write,194,194000,617.57,617.57,1.62,1618.69,100%
write,write,194,194000,618.06,618.06,1.62,1617.57,100%
write,write,183,183000,654.8,654.8,1.53,1526.81,100%
write,write,197,197000,606.85,606.85,1.65,1647.28,100%
write,write,196,196000,610.79,610.79,1.64,1636.72,100%
write,write,194,194000,616.55,616.55,1.62,1621.46,100%
write,write,193,193000,620.78,620.78,1.61,1610.48,100%
write,write,199,199000,600.66,600.66,1.66,1664.17,100%
write,write,200,200000,598.7,598.7,1.67,1669.91,100%
write,write,198,198000,605.87,605.87,1.65,1650.11,100%
write,write,199,199000,602.51,602.51,1.66,1659.23,100%
write,write,194,194000,617.6,617.6,1.62,1618.84,100%
write,write,193,193000,619.52,619.52,1.61,1613.74,100%
write,write,194,194000,616.3,616.3,1.62,1622.05,100%
write,write,195,195000,614.98,614.98,1.63,1625.54,100%
write,write,194,194000,617.3,617.3,1.62,1619.54,100%
write,write,194,194000,616.79,616.79,1.62,1620.77,100%
write,write,200,200000,599.86,599.86,1.67,1666.72,100%
write,write,191,191000,626,626,1.6,1596.96,100%
write,write,203,203000,589.49,589.49,1.7,1695.81,100%
write,write,193,193000,621.33,621.33,1.61,1609.12,100%
write,write,196,196000,610.93,610.93,1.64,1636.42,100%
write,write,194,194000,615.63,615.63,1.62,1624.06,100%
write,write,183,183000,655.57,655.57,1.53,1525.04,100%
