Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
22:41:18,1055,1055000,76.21,76.21,209.45,209452.1,100%,0,0,0
22:41:23,988,988000,76.39,76.39,195.92,195921.23,100%,1,1,1
22:41:28,1016,1016000,74.22,74.21,215.29,215286.14,100%,2,2,2
22:41:33,844,844000,77.66,77.66,180.03,180030.22,100%,3,3,3
22:41:38,855,855000,76.59,76.59,208.66,208664.82,100%,4,4,4
22:41:43,840,840000,78.06,78.05,206.1,206098.4,100%,5,5,5
22:41:48,698,698000,80.52,80.52,172.98,172979.09,100%,6,6,6
22:41:53,942,942000,85.73,85.73,244.84,244844.3,100%,7,7,7
22:41:58,1008,1008000,79.75,79.75,200.21,200205.65,100%,8,8,8
22:42:03,1030,1030000,78.02,78.02,204.65,204645.54,100%,9,9,9
22:42:08,1002,1002000,80.29,80.29,198.89,198887.7,100%,10,10,10
22:42:13,1006,1006000,80.11,80.11,199.26,199257.76,100%,11,11,11
22:42:18,966,966000,83.55,83.55,191.19,191191.5,100%,12,12,12
22:42:23,936,936000,86.15,86.15,185.4,185401.94,100%,13,13,13
22:42:28,986,986000,81.84,81.84,195.12,195115.34,100%,14,14,14
22:42:33,1020,1020000,78.76,78.76,202.7,202699.49,100%,15,15,15
22:42:38,996,996000,81,81,197.15,197151.55,100%,16,16,16
22:42:43,996,996000,80.65,80.65,198.04,198043.96,100%,17,17,17
22:42:48,972,972000,83.58,83.58,191.29,191287.16,100%,18,18,18
22:42:53,985,985000,81.76,81.76,195.25,195250.92,100%,19,19,19
22:42:58,990,990000,81.31,81.31,196.34,196338.15,100%,20,20,20
22:43:03,990,990000,81.39,81.39,196.17,196169.92,100%,21,21,21
22:43:08,962,962000,83.62,83.62,190.9,190899.53,100%,22,22,22
22:43:13,745,745000,85.52,85.52,186.33,186331.92,100%,23,23,23
22:43:18,51,51000,85.71,85.71,11.66,11657.14,100%,24,24,24
