Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,344,22016000,345.28,344.37,2.89,185277.76,100%
write,write,331,21184000,347.63,346.74,2.88,184019.88,100%
write,write,390,24960000,307.44,306.57,3.25,208067.62,100%
write,write,372,23808000,312.72,311.83,3.2,204532.57,100%
write,write,403,25792000,297.28,296.39,3.36,215157.46,100%
write,write,383,24512000,301.57,300.66,3.31,212094.73,100%
write,write,380,24320000,310.43,309.54,3.22,206077.25,100%
write,write,315,20160000,380.42,379.54,2.63,168154.14,100%
write,write,360,23040000,329.62,328.72,3.03,194063.54,100%
write,write,340,21760000,351.65,350.75,2.84,181904.82,100%
write,write,296,18944000,400,399.07,2.5,159933.81,100%
write,write,308,19712000,389.37,388.51,2.57,164299.53,100%
write,write,356,22784000,336.41,335.49,2.97,190148.72,100%
write,write,390,24960000,307.03,306.14,3.25,208319.42,100%
write,write,284,18176000,419.31,418.43,2.38,152568.98,100%
write,write,308,19712000,386.27,385.39,2.59,165622.01,100%
write,write,316,20224000,379.47,378.56,2.63,168600.77,100%
write,write,395,25280000,303.17,302.3,3.3,211000.75,100%
write,write,344,22016000,348.66,347.79,2.87,183469.72,100%
write,write,348,22272000,343.44,342.56,2.91,186269.02,100%
write,write,371,23744000,322.87,321.99,3.1,198117.62,100%
write,write,329,21056000,363.57,362.68,2.75,175943.18,100%
write,write,356,22784000,335.91,335.03,2.98,190407.74,100%
write,write,293,18752000,409.1,408.22,2.44,156373.52,100%
write,write,383,24512000,311.82,310.93,3.21,205141.94,100%
write,write,370,23680000,323.59,322.72,3.09,197684.22,100%
write,write,326,20864000,367.84,366.92,2.72,173908.69,100%
write,write,363,23232000,330.31,329.41,3.03,193666.17,100%
write,write,325,20800000,368.64,367.73,2.71,173525.66,100%
write,write,326,20864000,367.68,366.82,2.72,173991.36,100%
write,write,357,22848000,335.78,334.92,2.98,190523.84,100%
write,write,342,21888000,331.29,330.4,3.02,193065.25,100%
write,write,329,21056000,363.61,362.74,2.75,175929.95,100%
write,write,370,23680000,323.42,322.51,3.09,197773.38,100%
write,write,333,21312000,354.3,353.44,2.82,180550.5,100%
write,write,354,22656000,329.07,328.16,3.04,194403.69,100%
write,write,327,20928000,366.46,365.61,2.73,174580.4,100%
write,write,307,19648000,379.2,378.31,2.64,168714.63,100%
write,write,364,23296000,329.47,328.58,3.03,194164.08,100%
write,write,347,22208000,345.48,344.57,2.89,185163.88,100%
write,write,334,21376000,358.56,357.61,2.79,178415.83,100%
write,write,376,24064000,318.81,317.9,3.14,200663.76,100%
write,write,398,25472000,300.79,299.9,3.32,212651.21,100%
write,write,306,19584000,391.8,390.91,2.55,163268.03,100%
write,write,354,22656000,338.45,337.58,2.95,189000.03,100%
write,write,335,21440000,357.6,356.71,2.8,178909.69,100%
write,write,355,22720000,337.51,336.62,2.96,189535.5,100%
write,write,333,21312000,360.06,359.17,2.78,177644.41,100%
write,write,370,23680000,323.72,322.86,3.09,197595.15,100%
write,write,300,19200000,399.77,398.87,2.5,160018.67,100%
write,write,364,23296000,312.35,311.45,3.2,204785.6,100%
write,write,369,23616000,321.27,320.42,3.11,199106.31,100%
write,write,383,24512000,310.26,309.39,3.22,206170.31,100%
write,write,327,20928000,366.74,365.87,2.73,174430.53,100%
write,write,322,20608000,372.08,371.21,2.69,171910.97,100%
write,write,396,25344000,302.65,301.81,3.3,211347.94,100%
write,write,315,20160000,375.29,374.38,2.66,170443.02,100%
write,write,319,20416000,375.17,374.27,2.66,170514.15,100%
write,write,377,24128000,317.86,316.93,3.14,201234.36,100%
write,write,358,22912000,332.45,331.58,3.01,192427.86,100%
write,write,359,22976000,330.54,329.63,3.02,193527.74,100%
write,write,337,21568000,355.52,354.65,2.81,179941.77,100%
write,write,327,20928000,366.58,365.72,2.73,174510.52,100%
write,write,344,22016000,337.58,336.7,2.96,189484.37,100%
