Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,93,1523712000,1280.43,1181.95,0.78,12794518.48,100%
write,write,92,1507328000,1280.95,1180.63,0.78,12789899.28,100%
write,write,93,1523712000,1275.58,1113.19,0.78,12842939.26,100%
write,write,87,1425408000,1373.16,1243.48,0.73,11930596.36,100%
write,write,93,1523712000,1276.95,1172.86,0.78,12829422.31,100%
write,write,84,1376256000,1397.99,1241.05,0.72,11719000.66,100%
write,write,92,1507328000,1293.53,1147.33,0.77,12664493.36,100%
write,write,86,1409024000,1376.81,1264.63,0.73,11899234.04,100%
write,write,90,1474560000,1323.08,1162.69,0.76,12382311.94,100%
write,write,85,1392640000,1406.39,1309.55,0.71,11648627.4,100%
write,write,91,1490944000,1315.57,1216.01,0.76,12452759.59,100%
write,write,87,1425408000,1377.95,1212.45,0.73,11889001.03,100%
write,write,80,1310720000,1492.52,1327.88,0.67,10976451.28,100%
write,write,89,1458176000,1323.2,1222.82,0.76,12380716.26,100%
write,write,92,1507328000,1293.79,1191.59,0.77,12663216.61,100%
write,write,82,1343488000,1426.68,1269.3,0.7,11482803.42,100%
write,write,94,1540096000,1268.57,1165,0.79,12913984.81,100%
write,write,95,1556480000,1258.53,1158.96,0.79,13017094.3,100%
write,write,94,1540096000,1269.98,1153.73,0.79,12899706.84,100%
write,write,87,1425408000,1377.41,1226.92,0.73,11893564.29,100%
write,write,90,1474560000,1328.11,1175.91,0.75,12335078.88,100%
write,write,89,1458176000,1345.49,1248.71,0.74,12175919.97,100%
write,write,89,1458176000,1330.52,1212.07,0.75,12312348.01,100%
write,write,98,1605632000,1223.37,1065.31,0.82,13391314.5,100%
write,write,82,1343488000,1459.95,1286.82,0.68,11221449.15,100%
write,write,86,1409024000,1368.38,1208.34,0.73,11972130.65,100%
write,write,85,1392640000,1377.2,1223.82,0.73,11895382.41,100%
write,write,86,1409024000,1372.49,1221.28,0.73,11936127.14,100%
write,write,90,1474560000,1323.88,1163.58,0.76,12374310.82,100%
write,write,90,1474560000,1326.76,1229.34,0.75,12347577.06,100%
write,write,92,1507328000,1304.03,1198.18,0.77,12562532.3,100%
write,write,87,1425408000,1375.78,1214.99,0.73,11907871.98,100%
