Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,6,393216000,17481.5,9903.33,0.06,3748841.64,100%
write,write,6,393216000,18694,8490.83,0.05,3505661.25,100%
write,write,6,393216000,17232.5,9834.33,0.06,3802936.23,100%
write,write,6,393216000,19151.5,8992.67,0.05,3421888.05,100%
write,write,5,327680000,18705,9246.8,0.05,3503662.12,100%
write,write,5,327680000,22285,11262.8,0.04,2940785.81,100%
write,write,7,458752000,16516.14,7892.29,0.06,3967962.36,100%
write,write,5,327680000,21308.6,8809.8,0.05,3075565.73,100%
write,write,5,327680000,19858.2,7636,0.05,3300198.41,100%
write,write,6,393216000,19551.5,8023.5,0.05,3351939.31,100%
write,write,6,393216000,19393.17,6773.17,0.05,3379305.6,100%
write,write,7,458752000,14382.43,6306.43,0.07,4556535.56,100%
write,write,7,458752000,15847.29,6352.71,0.06,4135434.32,100%
write,write,7,458752000,14861.86,6479.86,0.07,4409550.54,100%
write,write,8,524288000,14468.38,6866,0.07,4529603.36,100%
write,write,7,458752000,15403.71,6415.71,0.06,4254518.81,100%
write,write,6,393216000,17094.83,7485.67,0.06,3833672.94,100%
write,write,7,458752000,16591.86,8040.43,0.06,3949889.36,100%
write,write,6,393216000,18699.17,6880.5,0.05,3504692.64,100%
write,write,8,524288000,14718.62,7924.62,0.07,4452514.2,100%
write,write,6,393216000,17811.33,6849.5,0.06,3679386.17,100%
write,write,5,327680000,20872.6,8766.2,0.05,3139810.09,100%
write,write,7,458752000,15949.86,6021.43,0.06,4108876.93,100%
write,write,5,327680000,17276.4,8490.6,0.06,3793382.88,100%
write,write,7,458752000,16299.29,7630.29,0.06,4020754.45,100%
write,write,7,458752000,15252.14,7149.57,0.07,4296838.85,100%
write,write,6,393216000,18390.17,6673.67,0.05,3563611.32,100%
write,write,6,393216000,18169.33,5915.5,0.06,3606923.69,100%
write,write,7,458752000,15677.29,7494,0.06,4180277.38,100%
