Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
23:29:34,4,262144000,1249.75,329.75,0.8,52407836.87,100%,0,0,0
23:29:39,15,983040000,1192.33,528.87,2.52,164905430.79,100%,1,1,1
23:29:44,17,1114112000,1323.29,586.29,3.72,243687359.61,100%,2,2,2
23:29:49,15,983040000,1489.13,716.93,2.7,176884028.28,100%,3,3,3
23:29:54,17,1114112000,1402.94,666.47,2.85,186943480.38,100%,4,4,4
23:29:59,17,1114112000,1393.41,682.35,2.87,188154527.5,100%,5,5,5
23:30:04,16,1048576000,1439.94,722,2.82,184700197.07,100%,6,6,6
23:30:09,9,589824000,1203.67,588.44,1.66,108559196.24,100%,7,7,7
23:30:14,12,786432000,1416.5,734.5,3.63,238196408.55,100%,8,8,8
23:30:19,11,720896000,1508,714.64,2.72,178565134.99,100%,9,9,9
23:30:24,16,1048576000,1448.69,680.31,3.5,229144780.06,100%,10,10,10
23:30:29,16,1048576000,1387.94,770,2.9,189928859.58,100%,11,11,11
23:30:34,18,1179648000,1399.61,653.39,2.85,187091525.54,100%,12,12,12
23:30:39,17,1114112000,1287.76,552.88,3.11,203773610.78,100%,13,13,13
23:30:44,13,851968000,1370.46,677.77,2.2,143908594.08,100%,14,14,14
23:30:49,12,786432000,1440.33,825.17,2.77,181587902.69,100%,15,15,15
23:30:54,13,851968000,1311.08,698.85,3.03,198677828.61,100%,16,16,16
23:30:59,12,786432000,1403,734.5,2.82,184671446.59,100%,17,17,17
23:31:04,14,917504000,1669.86,873.43,2.93,192151183.46,100%,18,18,18
23:31:09,18,1179648000,1377.44,671.72,2.9,190036017.4,100%,19,19,19
23:31:14,13,851968000,1394,727.62,2.17,142035548.12,100%,20,20,20
23:31:19,12,786432000,1461.33,854,2.72,178058776.52,100%,21,21,21
23:31:24,13,851968000,1331.23,724.15,2.98,195212100.65,100%,22,22,22
23:31:29,13,851968000,1379.23,741,3.8,248944334.91,100%,23,23,23
23:31:34,9,589824000,1393,697.56,2.16,141627483.54,100%,24,24,24
