Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,870,870000,137.67,137.67,7.26,7255.5,100%
write,write,867,867000,138.02,138.02,7.24,7237.12,100%
write,write,860,860000,139.31,139.31,7.17,7169.36,100%
write,write,871,871000,137.5,137.5,7.26,7264.02,100%
write,write,855,855000,140.15,140.15,7.13,7126.07,100%
write,write,863,863000,138.85,138.85,7.19,7193.82,100%
write,write,873,873000,137.3,137.3,7.28,7275.18,100%
write,write,854,854000,140.33,140.33,7.12,7118.68,100%
write,write,858,858000,139.71,139.71,7.15,7150.24,100%
write,write,843,843000,142.09,142.09,7.03,7030.1,100%
write,write,862,862000,139.02,139.02,7.18,7184.35,100%
write,write,863,863000,138.81,138.81,7.2,7196.04,100%
write,write,861,861000,139.07,139.07,7.18,7182.6,100%
write,write,871,871000,137.54,137.54,7.26,7261.72,100%
write,write,871,871000,137.6,137.6,7.26,7259,100%
write,write,864,864000,138.69,138.69,7.2,7202.46,100%
write,write,848,848000,141.25,141.25,7.07,7071.56,100%
write,write,864,864000,138.67,138.67,7.2,7203,100%
write,write,854,854000,140.24,140.24,7.12,7122.72,100%
write,write,865,865000,138.49,138.49,7.21,7211.76,100%
write,write,861,861000,139.13,139.13,7.18,7178.35,100%
write,write,854,854000,140.24,140.24,7.12,7121.65,100%
write,write,863,863000,138.81,138.81,7.2,7195.98,100%
write,write,867,867000,138.2,138.2,7.23,7227.11,100%
write,write,861,861000,139.11,139.11,7.18,7181.04,100%
write,write,849,849000,141.12,141.12,7.08,7077.95,100%
write,write,875,875000,136.91,136.91,7.3,7295.31,100%
write,write,864,864000,138.57,138.57,7.21,7208.17,100%
write,write,864,864000,138.66,138.66,7.2,7203.78,100%
write,write,865,865000,138.5,138.5,7.21,7211.94,100%
write,write,857,857000,139.75,139.75,7.15,7147.86,100%
write,write,855,855000,140.16,140.16,7.13,7126.48,100%
