Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,147,2408448000,811.84,705.55,1.23,20178861.38,100%
write,write,147,2408448000,812.22,709.77,1.23,20169398.13,100%
write,write,150,2457600000,796.01,697.58,1.26,20579639.76,100%
write,write,151,2473984000,790.42,644.7,1.26,20725341.38,100%
write,write,148,2424832000,806.45,710.71,1.24,20313239.29,100%
write,write,147,2408448000,814.73,687.16,1.23,20105752.62,100%
write,write,146,2392064000,819.66,725.11,1.22,19985495.86,100%
write,write,149,2441216000,804.61,707.38,1.24,20358905.5,100%
write,write,155,2539520000,773.14,682.45,1.29,21184734.1,100%
write,write,147,2408448000,815.56,689.16,1.23,20085966.62,100%
write,write,146,2392064000,820.95,723.72,1.22,19954486.3,100%
write,write,146,2392064000,819.25,693.99,1.22,19995352.38,100%
write,write,154,2523136000,778.9,651.33,1.28,21031566.49,100%
write,write,151,2473984000,793.62,653.19,1.26,20642164.02,100%
write,write,145,2375680000,824.39,734.55,1.21,19871520.34,100%
write,write,151,2473984000,792.56,660.29,1.26,20668894.53,100%
