Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,411,420864000,289.61,280.5,3.45,3534504.04,100%
write,write,415,424960000,288.73,279.46,3.46,3544641.67,100%
write,write,432,442368000,275.58,266.22,3.63,3714101,100%
write,write,426,436224000,280.37,271.14,3.57,3650684.99,100%
write,write,411,420864000,289.76,280.67,3.45,3532219.89,100%
write,write,419,429056000,282.73,273.83,3.54,3619900.95,100%
write,write,414,423936000,288.41,279.16,3.47,3549096.27,100%
write,write,389,398336000,305.01,295.88,3.28,3356132.41,100%
write,write,404,413696000,295.36,286.12,3.38,3465487.2,100%
write,write,428,438272000,279.05,269.78,3.58,3667548.12,100%
write,write,397,406528000,298.48,289.39,3.35,3429458.41,100%
write,write,422,432128000,282.16,272.66,3.54,3627395.51,100%
write,write,413,422912000,289.09,280.02,3.46,3540642.14,100%
write,write,401,410624000,298.73,289.62,3.35,3426320.88,100%
write,write,398,407552000,298.93,289.4,3.34,3424058.61,100%
write,write,423,433152000,282.05,272.75,3.54,3628650.41,100%
write,write,425,435200000,280.14,270.91,3.57,3654010.85,100%
write,write,408,417792000,290.42,281.41,3.44,3524243.34,100%
write,write,435,445440000,274.43,265.37,3.64,3729122.89,100%
write,write,417,427008000,281.94,272.81,3.55,3630372.13,100%
write,write,429,439296000,277.76,268.54,3.6,3684812.7,100%
write,write,419,429056000,286.06,277.03,3.49,3578150.28,100%
write,write,402,411648000,296.83,287.86,3.37,3448331.32,100%
write,write,407,416768000,294.41,285.01,3.4,3476659.21,100%
write,write,403,412672000,295.44,286.29,3.38,3464396.65,100%
write,write,419,429056000,285.9,276.7,3.5,3580090.95,100%
write,write,418,428032000,284.56,275.4,3.51,3596877.34,100%
write,write,424,434176000,279.41,270.06,3.58,3663345.12,100%
write,write,426,436224000,280.37,271.42,3.57,3650776.65,100%
write,write,426,436224000,276.98,267.85,3.61,3695341.69,100%
write,write,407,416768000,292.83,283.86,3.41,3495378.83,100%
write,write,420,430080000,282.95,274.06,3.53,3617704.95,100%
