Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
23:06:20,570,583680000,142.79,133.82,111.95,114640869.76,100%,0,0,0
23:06:25,442,452608000,148.75,139.19,87.31,89406324.41,100%,1,1,1
23:06:30,315,322560000,144.57,135.12,83.09,85087652.22,100%,2,2,2
23:06:35,459,470016000,143.98,134.91,138.62,141951645.28,100%,3,3,3
23:06:40,485,496640000,146.25,137.44,116.24,119025309.52,100%,4,4,4
23:06:45,512,524288000,148.92,139.61,113.87,116600334.34,100%,5,5,5
23:06:50,516,528384000,166.67,157.66,101.91,104355088.87,100%,6,6,6
23:06:55,218,223232000,372.22,362.9,43,44029941.43,100%,7,7,7
23:07:00,548,561152000,148.22,139.38,107.85,110434203.91,100%,8,8,8
23:07:05,542,555008000,149.27,139.99,107.07,109644258.64,100%,9,9,9
23:07:10,546,559104000,148.66,139.63,107.56,110141396.09,100%,10,10,10
23:07:15,546,559104000,149.95,140.85,106.69,109250872.52,100%,11,11,11
23:07:20,443,453632000,204.08,195,78.83,80722813.77,100%,12,12,12
23:07:25,329,336896000,250.54,241.37,63.97,65506636.17,100%,13,13,13
23:07:30,544,557056000,148.83,139.71,107.4,109981254.63,100%,14,14,14
23:07:35,559,572416000,144.73,135.54,110.45,113100369.02,100%,15,15,15
23:07:40,548,561152000,148.56,139.45,107.6,110183075.23,100%,16,16,16
23:07:45,553,566272000,146.8,137.98,108.92,111535748.19,100%,17,17,17
23:07:50,427,437248000,215.55,206.43,74.44,76224834.52,100%,18,18,18
23:07:55,470,481280000,172.76,163.44,92.51,94734562.1,100%,19,19,19
23:08:00,544,557056000,149.26,140.21,107.11,109682004.31,100%,20,20,20
23:08:05,551,564224000,147.37,138.52,108.49,111090739.01,100%,21,21,21
23:08:10,548,561152000,147.86,139.07,108.12,110719084.14,100%,22,22,22
23:08:15,162,165888000,163.93,154.95,101.43,103860850.92,100%,23,23,23
