       p2p2       
 KB/s in  KB/s out
167529.5  247728.3
118375.4  232100.5
115526.9  325719.7
140541.9  390898.8
140631.5  377358.7
171690.9  357858.8
231204.5  361794.9
105612.7  391554.9
116761.4  182162.6
220433.1  143414.5
223078.7  332593.4
184587.2  248308.4
192035.3  415183.5
168856.4  336057.6
241551.7  336253.2
231445.2  309420.9
219344.1  196679.3
241381.7  192720.7
252423.1  215804.2
179655.5  246419.1
193467.9  211989.6
173343.4  334632.1
       p2p2       
 KB/s in  KB/s out
203056.2  383817.5
277152.7  230207.6
404918.1  162342.1
245922.5  239495.1
377154.8  214178.2
260410.8  116874.4
264762.5  171799.5
239896.0  156020.9
150995.6  414086.0
257542.0  345210.0
260120.8  226389.6
177489.6  542763.6
168065.7  120489.3
294278.2  478563.0
143823.6  363691.0
177341.9  311019.5
149753.2  251400.6
131999.0  477227.7
323779.4  401113.9
181261.6  217609.6
344475.1  300039.4
224372.6  212906.7
       p2p2       
 KB/s in  KB/s out
219393.2  294033.8
221270.0  250133.3
126455.8  180062.3
186095.3  178943.2
231199.9  221762.7
181412.6  205128.2
247008.0  248146.5
244066.0  223836.6
235042.2  271599.5
177708.4  70273.59
164774.6  295715.5
233862.4  341870.1
317342.4  247110.2
261867.9  146929.2
182217.0  410408.0
260323.2  254349.4
221495.1  270438.9
119987.2  363308.7
289400.1  256335.9
205107.0  213181.9
299281.5  335040.5
215879.4  233905.8
       p2p2       
 KB/s in  KB/s out
217774.3  226100.8
221956.1  314645.6
123969.9  512088.4
225683.2  260555.0
151541.7  279660.4
86886.60  419518.0
386450.6  421950.3
231362.4  358145.1
329672.7  168180.9
133906.0  348020.4
209754.8  444437.1
257315.4  338796.6
163998.2  353741.0
181918.6  287995.8
208049.5  387625.9
179023.3  353321.2
267883.7  168655.9
242612.8  496787.9
182356.3  228467.2
180217.5  335932.3
143588.7  225575.5
235401.6  330849.9
       p2p2       
 KB/s in  KB/s out
326801.1  221204.5
191375.0  311751.0
219044.4  185522.0
250768.6  227511.9
204439.3  363643.6
217210.6  416411.7
159400.8  278358.1
177910.3  437210.4
212803.5  281413.3
315898.2  307333.9
221423.2  266446.1
76993.41  245665.1
338499.5  285226.3
127892.6  446993.2
118462.9  487698.7
223981.2  454063.0
245108.1  243568.6
248273.5  147267.0
188261.3  335730.3
270215.4  190014.4
177779.3  249904.1
131400.9  397199.6
       p2p2       
 KB/s in  KB/s out
206986.5  435288.2
229421.1  392738.3
130696.8  255053.3
228796.2  249208.7
231636.0  287663.1
280516.4  319537.7
318887.7  257347.8
104625.8  233596.3
190836.6  401210.0
217569.8  356016.8
165288.2  282268.6
299966.8  273840.3
204078.2  195223.4
253030.3  246091.4
206613.8  224670.8
216601.5  286896.5
194598.1  342627.1
183295.1  162378.1
192627.7  249790.5
94839.46  372915.8
281205.8  169218.9
168486.7  144108.1
       p2p2       
 KB/s in  KB/s out
227777.1  294358.2
215019.5  128251.4
241698.6  127139.1
119752.9  380332.3
156312.8  229039.0
315529.7  193694.4
220983.8  436477.2
104369.1  233979.0
151499.1  276950.0
200832.6  370021.7
271378.0  264525.8
219207.3  140688.7
229054.5  99147.70
150486.7  185408.6
244006.7  240373.5
247775.2  321269.9
222315.9  295271.0
134444.7  230391.1
234447.8  352461.5
274170.9  292401.6
188023.2  331925.7
296508.4  215933.6
       p2p2       
 KB/s in  KB/s out
216300.8  283061.1
147310.5  249490.6
221136.8  334375.5
293451.6  255265.9
269788.2  242876.8
332257.8  173067.2
144938.8  186990.6
305622.3  179773.7
242758.2  166308.4
202897.9  198970.5
193044.3  237775.7
333198.6  123382.8
243138.5  378771.2
221743.5  231276.5
239555.7  341934.1
238717.6  213599.8
173757.3  235010.4
108370.5  329770.0
201008.1  179106.5
310539.2  142713.0
244122.7  280133.3
206036.4  332463.7
       p2p2       
 KB/s in  KB/s out
299701.3  134711.5
287001.3  324937.1
301178.8  219243.2
338769.3  125006.4
309006.8  255251.9
201167.4  162270.8
258064.5  439457.9
281219.0  349040.5
357405.3  170744.8
461594.8  378865.2
356721.1  181794.9
189823.4  254580.1
228198.5  418387.0
177722.2  211442.2
307391.1  449348.4
197794.2  219406.0
311077.2  148024.9
220764.1  200263.2
81044.05  329254.5
141338.2  407470.7
167790.2  412168.1
291901.1  308382.2
       p2p2       
 KB/s in  KB/s out
141480.6  287085.0
186748.9  185017.6
317289.4  356934.4
198221.1  344937.8
225339.3  275062.1
277108.0  184352.3
279733.1  444225.5
239381.3  245548.4
178673.5  316285.6
241102.7  300099.5
201653.6  179017.6
293577.2  218402.9
242742.9  218123.0
201663.0  392196.6
89546.59  316410.8
254572.2  240587.7
276947.6  250495.5
316613.3  347566.5
196766.7  365055.6
140806.8  398560.5
203033.2  228401.7
212971.4  169711.5
       p2p2       
 KB/s in  KB/s out
272957.2  321975.0
184886.5  209014.8
255934.9  213313.3
209074.1  341723.5
251112.2  242500.3
258842.3  275107.8
161397.3  237686.0
109891.9  284325.8
300755.8  344056.1
222488.5  334001.5
248680.7  305999.2
216738.1  243023.4
196342.7  579252.8
251637.8  247595.5
215705.8  229183.8
240720.8  218359.1
268385.7  117062.0
241346.8  323196.2
394506.5  129259.5
273281.0  255280.8
280190.4  401540.2
286039.0  262461.8
       p2p2       
 KB/s in  KB/s out
272351.5  236367.5
275456.9  188895.2
207099.5  159355.9
196575.5  319030.0
230037.7  415692.4
313022.1  238904.8
240995.5  344305.3
232648.8  290296.5
250699.9  232192.8
203483.4  364156.4
316776.9  148011.2
187102.4  186277.3
266914.5  65029.80
233796.8  152220.6
169592.3  361233.8
262132.2  293218.4
141001.9  389616.9
134291.3  361318.0
215745.1  338428.4
250893.9  136354.4
179710.3  156067.9
268596.6  304736.3
       p2p2       
 KB/s in  KB/s out
165166.0  298861.6
297414.2  382910.2
314774.4  320854.4
242780.0  124666.1
182694.3  120170.6
335616.5  251992.7
269775.4  248391.3
268181.5  244129.9
264018.4  431439.2
184809.1  379692.2
283699.9  317823.2
210101.5  253368.0
367786.2  75452.44
237183.9  124134.5
211302.5  159670.7
177737.4  701712.0
229176.6  286723.4
249626.7  187007.8
309860.0  71274.87
194097.8  400520.3
174034.4  245935.5
179271.1  238210.6
       p2p2       
 KB/s in  KB/s out
229786.5  198148.7
262910.7  288677.8
278149.3  144142.4
309585.6  325044.9
155791.2  218415.8
286872.0  341351.2
335673.7  446441.0
248012.3  198759.9
222694.1  209807.7
161480.6  305810.7
211698.6  197675.3
276332.3  428996.5
343777.4  244117.1
137459.1  231762.9
159547.7  378990.6
189237.6  192839.2
67377.23  358677.9
286195.7  237989.5
254527.5  192130.8
207270.9  202304.4
177457.8  364863.5
192544.0  404143.6
       p2p2       
 KB/s in  KB/s out
240544.3  318735.1
190231.4  344084.0
324691.2  270404.1
332329.8  204801.5
196047.3  146028.2
199158.2  266875.8
268908.0  220147.4
301302.5  126863.4
258830.0  226803.3
165200.5  447839.4
201538.7  324671.5
218501.2  294306.2
122335.3  359349.2
242050.8  307528.6
408807.6  256061.8
247034.7  375518.4
340404.2  103880.9
316871.5  358865.3
205648.7  230677.2
146004.4  185469.0
188957.5  384027.1
253292.4  236792.9
       p2p2       
 KB/s in  KB/s out
232690.7  268009.7
230881.7  151521.6
287086.3  298868.9
179326.2  235864.9
256536.0  188211.9
157513.1  259642.6
172022.1  318432.9
273261.9  124476.4
274858.1  462311.5
254625.3  366192.4
240368.2  364717.5
237124.9  339058.4
178482.5  334532.8
195461.2  330834.6
170405.1  329379.4
276698.1  245000.1
179503.4  463105.6
304922.4  268010.2
188201.4  223769.4
199654.3  487948.8
251352.5  398457.8
211564.6  251662.7
       p2p2       
 KB/s in  KB/s out
146066.9  291557.4
217626.0  265691.0
148536.7  245553.0
239085.8  212708.2
259197.4  494065.4
261596.0  272180.6
299108.3  337932.3
244336.6  366571.7
253810.0  213316.5
190985.2  361813.1
163657.5  261115.9
365171.3  180838.0
299262.2  214848.1
224798.3  128419.1
196373.4  149198.4
148733.0  439639.2
203157.6  336825.1
295596.7  291202.3
283173.6  338885.2
271349.6  385608.8
304323.4  210636.3
305809.4  92802.63
       p2p2       
 KB/s in  KB/s out
287086.0  169405.9
197526.6  172158.9
267805.0  182562.0
313043.1  285094.6
244085.4  273713.5
267857.4  276961.5
256834.0  196072.4
234830.9  268209.6
140081.6  296439.5
268311.6  219775.2
229777.6  343938.8
271301.7  340938.3
269770.8  260360.9
208452.4  312786.6
182590.6  296744.3
164640.8  304093.0
288161.4  293797.1
244975.0  260862.1
176962.4  200787.9
239168.1  119783.6
289346.3  187140.3
285414.9  239770.2
       p2p2       
 KB/s in  KB/s out
278953.1  262266.6
173631.0  203847.3
278258.6  310351.9
319303.1  171689.2
489171.4  150876.1
305135.1  182005.5
213769.3  313360.0
229814.6  249971.2
188973.7  270633.1
214699.5  230516.8
206118.1  178139.1
218662.0  306838.1
276767.3  253772.3
295021.4  291157.8
253171.0  234350.8
300889.5  292231.5
231621.2  215407.8
294713.0  272938.0
140546.8  413665.9
222524.1  335982.9
213487.0  331376.0
294603.0  278357.1
       p2p2       
 KB/s in  KB/s out
179689.5  393667.8
319275.1  352095.8
245652.1  188453.5
233358.3  208544.2
239744.3  258398.6
229686.5  242238.3
331710.9  231065.6
213555.8  311961.3
225986.2  294791.4
234301.9  332295.1
132265.4  241767.4
140910.9  178834.8
213819.9  341112.2
233504.5  350653.1
303782.1  266359.6
244681.7  232950.8
233599.4  360436.3
122267.1  284381.7
319928.1  317037.6
389438.7  219292.8
303547.4  330952.4
299786.1  243589.3
       p2p2       
 KB/s in  KB/s out
331696.0  295214.4
173559.9  340266.8
190441.8  225978.9
329035.3  409612.7
301191.0  162914.4
241415.0  222488.5
147930.9  151406.9
318994.9  235634.2
172290.1  275653.7
280845.7  349255.3
294961.8  199975.2
355786.7  231943.1
237071.6  287810.3
182637.3  480762.9
175969.4  321911.7
212651.5  385139.9
236300.8  268998.0
243524.2  186131.5
214024.6  220031.0
253249.3  105210.3
203636.9  316791.8
360784.8  110069.4
       p2p2       
 KB/s in  KB/s out
413874.5  249748.4
295667.9  180836.0
216678.7  71651.22
326496.3  167026.8
295865.0  358938.6
186845.3  279625.9
204570.4  367719.7
225593.4  332094.4
233747.2  467259.4
291182.3  409625.1
192783.4  316975.3
166253.5  378466.9
252455.2  296240.2
314532.3  264910.4
132276.2  274149.4
244768.3  263512.3
228619.3  555480.4
284426.9  367936.9
284073.7  297501.6
274390.3  258663.0
193537.0  449209.8
176368.6  288249.1
       p2p2       
 KB/s in  KB/s out
263176.4  333095.6
302236.2  239564.8
