Linux 3.19.0-25-generic (dss-storage-2) 	10/27/2015 	_x86_64_	(24 CPU)

07:19:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:19:35 PM  all    4.50    0.00    2.43    0.05    0.00    0.36    0.00    0.00    0.00   92.66
07:19:36 PM  all    3.97    0.00    3.23    0.00    0.00    0.55    0.00    0.00    0.00   92.25
07:19:37 PM  all    3.78    0.00    2.23    0.00    0.00    0.36    0.00    0.00    0.00   93.64
07:19:38 PM  all    3.63    0.00    2.01    0.00    0.00    0.40    0.00    0.00    0.00   93.96
07:19:39 PM  all    4.16    0.00    2.74    0.82    0.00    0.41    0.00    0.00    0.00   91.87
07:19:40 PM  all    4.57    0.00    2.69    0.00    0.00    0.64    0.00    0.00    0.00   92.10
07:19:41 PM  all    4.03    0.00    1.99    0.00    0.00    0.45    0.00    0.00    0.00   93.53
07:19:42 PM  all    4.25    0.00    3.08    0.00    0.00    0.50    0.00    0.00    0.00   92.18
07:19:43 PM  all    3.81    0.00    1.88    0.00    0.00    0.49    0.00    0.00    0.00   93.82
07:19:44 PM  all    4.81    0.00    2.33    1.97    0.00    0.50    0.00    0.00    0.00   90.39
07:19:45 PM  all    3.62    0.00    2.01    0.00    0.00    0.22    0.00    0.00    0.00   94.14
07:19:46 PM  all    3.69    0.00    1.49    0.00    0.00    0.26    0.00    0.00    0.00   94.55
07:19:47 PM  all    3.64    0.00    2.07    0.00    0.00    0.27    0.00    0.00    0.00   94.02
07:19:48 PM  all    3.78    0.00    1.78    0.00    0.00    0.36    0.00    0.00    0.00   94.08
07:19:49 PM  all    3.74    0.00    2.48    0.45    0.00    0.41    0.00    0.00    0.00   92.93
07:19:50 PM  all    3.63    0.00    1.90    0.00    0.00    0.40    0.00    0.00    0.00   94.07
07:19:51 PM  all    4.33    0.00    2.37    0.00    0.00    0.36    0.00    0.00    0.00   92.93
07:19:52 PM  all    4.56    0.00    1.89    0.00    0.00    0.35    0.00    0.00    0.00   93.20
