Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
19:24:42,1918,1918000,360.34,324.97,377.4,377398.64,100%,0,0,0
19:24:47,1821,1821000,352.81,317.23,345.79,345790.09,100%,1,1,1
19:24:52,3550,3550000,373.92,335.83,1036.43,1036430.55,100%,2,2,2
19:24:57,3584,3584000,367.16,329.08,702.81,702810.85,100%,3,3,3
19:25:02,3589,3589000,363.02,324.96,705.23,705231.23,100%,4,4,4
19:25:07,3581,3581000,372.65,334.54,687.04,687042.84,100%,5,5,5
19:25:12,3583,3583000,366.09,328.01,699.32,699316.98,100%,6,6,6
19:25:17,3571,3571000,378.25,340.18,676.78,676777.59,100%,7,7,7
19:25:22,3600,3600000,359.38,321.28,712.34,712335.15,100%,8,8,8
19:25:27,3615,3615000,360.43,322.33,710.21,710205.73,100%,9,9,9
19:25:32,3835,3835000,347.91,309.81,735.88,735876.77,100%,10,10,10
19:25:37,3811,3811000,352.41,314.33,726.36,726361.86,100%,11,11,11
19:25:42,3693,3693000,356.52,318.45,717.9,717900.59,100%,12,12,12
19:25:47,3839,3839000,346.59,308.48,738.67,738665.52,100%,13,13,13
19:25:52,3838,3838000,346.66,308.57,738.5,738503.58,100%,14,14,14
19:25:57,3589,3589000,363.67,325.5,703.3,703296.96,100%,15,15,15
19:26:02,3840,3840000,344.97,306.87,742.12,742123.81,100%,16,16,16
19:26:07,3628,3628000,364.35,326.24,702.56,702558.44,100%,17,17,17
19:26:12,3826,3826000,349.78,311.64,731.91,731905.51,100%,18,18,18
19:26:17,3837,3837000,345.45,307.33,741.09,741094.79,100%,19,19,19
19:26:22,3603,3603000,362.71,324.56,705.8,705797.21,100%,20,20,20
19:26:27,3793,3793000,354.14,316.03,722.84,722837.52,100%,21,21,21
19:26:32,3769,3769000,355.41,317.27,720.18,720182.55,100%,22,22,22
19:26:37,3588,3588000,363.88,325.81,703.54,703541.48,100%,23,23,23
19:26:42,3451,3451000,382.55,344.49,661.13,661126.74,100%,24,24,24
19:26:47,3809,3809000,339.07,300.99,757.12,757121.75,100%,25,25,25
19:26:52,3530,3530000,372.56,334.54,682.29,682288.21,100%,26,26,26
19:26:57,3659,3659000,360.28,322.18,715.49,715491.53,100%,27,27,27
19:27:02,3329,3329000,344.82,306.73,649.47,649471.42,100%,28,28,28
19:27:07,3492,3492000,360.12,321.99,778.34,778343.04,100%,29,29,29
19:27:12,3606,3606000,350.5,312.41,715.6,715602.29,100%,30,30,30
19:27:17,3238,3238000,350.98,312.85,660.96,660956,100%,31,31,31
19:27:22,2788,2788000,349.77,311.67,646.66,646660.16,100%,32,32,32
19:27:27,3272,3272000,356.41,318.3,821.66,821660.7,100%,33,33,33
19:27:32,3244,3244000,362.71,324.62,725.46,725463.35,100%,34,34,34
19:27:37,3511,3511000,365.53,327.43,754.55,754546.82,100%,35,35,35
19:27:42,3524,3524000,359.18,321.09,698.5,698502.36,100%,36,36,36
19:27:47,3817,3817000,351.04,312.93,757.82,757821.32,100%,37,37,37
19:27:52,3536,3536000,377.37,339.25,678.4,678400.31,100%,38,38,38
19:27:57,3781,3781000,355.2,317.1,723.45,723447.72,100%,39,39,39
19:28:02,3768,3768000,355.53,317.4,719.96,719957.32,100%,40,40,40
19:28:07,3586,3586000,366.99,328.9,697.67,697671.85,100%,41,41,41
19:28:12,3693,3693000,357.84,319.75,715.31,715307.53,100%,42,42,42
19:28:17,3692,3692000,360.14,322.06,710.8,710795.75,100%,43,43,43
19:28:22,3507,3507000,380.16,342.11,673.28,673280.57,100%,44,44,44
19:28:27,3576,3576000,374.33,336.25,683.92,683923.88,100%,45,45,45
19:28:32,3631,3631000,360.77,322.69,709.59,709589.43,100%,46,46,46
19:28:37,3584,3584000,367.81,329.69,696.08,696077.71,100%,47,47,47
19:28:42,3584,3584000,366.03,327.94,699.45,699446.64,100%,48,48,48
19:28:47,3589,3589000,362.2,324.09,706.84,706835.44,100%,49,49,49
19:28:52,3551,3551000,373.43,335.34,680.24,680235.91,100%,50,50,50
19:28:57,3581,3581000,369.88,331.84,697.57,697572.19,100%,51,51,51
19:29:02,3822,3822000,344.08,305.99,741.17,741169.48,100%,52,52,52
19:29:07,3859,3859000,337.86,299.76,760.75,760745.86,100%,53,53,53
19:29:12,3740,3740000,355.98,317.81,716.35,716346.39,100%,54,54,54
19:29:17,3765,3765000,355.87,317.72,722,721997.55,100%,55,55,55
19:29:22,3249,3249000,359.58,321.49,639.63,639625.72,100%,56,56,56
19:29:27,3593,3593000,346.16,308.06,766.47,766474.19,100%,57,57,57
19:29:32,3434,3434000,345.15,307.08,710.17,710173.06,100%,58,58,58
19:29:37,1809,1809000,338.65,300.49,694.48,694478.93,100%,59,59,59
