Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,208,208000,1435.81,1397.99,0.7,696.47,100%
read,read,207,207000,1447.37,1409.73,0.69,690.87,100%
read,read,208,208000,1440.62,1402.64,0.69,694.14,100%
read,read,207,207000,1443.19,1405.17,0.69,692.91,100%
read,read,208,208000,1441.79,1403.93,0.69,693.58,100%
read,read,206,206000,1449.91,1412.04,0.69,689.7,100%
read,read,208,208000,1440.53,1402.66,0.69,694.18,100%
read,read,207,207000,1445.2,1407.06,0.69,691.94,100%
read,read,207,207000,1445.76,1407.96,0.69,691.68,100%
read,read,207,207000,1444.63,1406.67,0.69,692.22,100%
read,read,208,208000,1439.32,1401.25,0.69,694.77,100%
read,read,207,207000,1447.16,1409.36,0.69,691.01,100%
read,read,207,207000,1444.63,1406.91,0.69,692.22,100%
read,read,207,207000,1444.61,1407.14,0.69,692.23,100%
read,read,208,208000,1441.81,1403.83,0.69,693.57,100%
read,read,207,207000,1448.13,1410.46,0.69,690.55,100%
read,read,208,208000,1439.34,1401.48,0.69,694.76,100%
read,read,206,206000,1453.66,1416.09,0.69,687.92,100%
read,read,208,208000,1438.94,1401.17,0.69,694.96,100%
read,read,208,208000,1438.96,1401.09,0.69,694.95,100%
read,read,207,207000,1445.02,1406.91,0.69,692.03,100%
read,read,207,207000,1445.46,1407.51,0.69,691.82,100%
read,read,207,207000,1443.16,1405.38,0.69,692.92,100%
read,read,208,208000,1440.69,1402.88,0.69,694.11,100%
read,read,207,207000,1445.92,1407.98,0.69,691.6,100%
read,read,207,207000,1447.7,1409.84,0.69,690.75,100%
read,read,207,207000,1442.81,1404.75,0.69,693.09,100%
read,read,206,206000,1451.83,1413.8,0.69,688.78,100%
read,read,207,207000,1448.96,1411.03,0.69,690.14,100%
read,read,207,207000,1443.15,1405.34,0.69,692.93,100%
read,read,207,207000,1442.33,1404.38,0.69,693.32,100%
read,read,207,207000,1442.36,1404.34,0.69,693.31,100%
read,read,207,207000,1444.46,1406.3,0.69,692.29,100%
read,read,206,206000,1455.22,1417.31,0.69,687.18,100%
read,read,207,207000,1441.34,1403.57,0.69,693.8,100%
read,read,206,206000,1449.15,1411.06,0.69,690.06,100%
read,read,206,206000,1449.73,1411.84,0.69,689.78,100%
read,read,207,207000,1443.79,1405.75,0.69,692.62,100%
read,read,208,208000,1441.42,1403.5,0.69,693.76,100%
read,read,208,208000,1441.1,1403.12,0.69,693.91,100%
read,read,207,207000,1442.86,1404.96,0.69,693.07,100%
read,read,207,207000,1442.59,1404.59,0.69,693.2,100%
read,read,208,208000,1441.89,1403.77,0.69,693.53,100%
read,read,208,208000,1439.75,1401.72,0.69,694.56,100%
read,read,207,207000,1443.75,1406.22,0.69,692.64,100%
read,read,206,206000,1451.18,1413.34,0.69,689.09,100%
read,read,207,207000,1443.22,1405.29,0.69,692.89,100%
read,read,207,207000,1446.75,1408.75,0.69,691.21,100%
read,read,207,207000,1444.85,1407.15,0.69,692.11,100%
read,read,207,207000,1443.14,1405.39,0.69,692.93,100%
read,read,207,207000,1442.71,1404.88,0.69,693.14,100%
read,read,207,207000,1445.44,1407.59,0.69,691.82,100%
read,read,207,207000,1445.06,1407.13,0.69,692.01,100%
read,read,207,207000,1442.86,1404.98,0.69,693.07,100%
read,read,207,207000,1445.11,1407.08,0.69,691.99,100%
read,read,207,207000,1445.86,1407.92,0.69,691.62,100%
read,read,207,207000,1447.21,1409.31,0.69,690.99,100%
read,read,207,207000,1448.29,1410.52,0.69,690.47,100%
read,read,206,206000,1453.92,1415.99,0.69,687.79,100%
read,read,207,207000,1445.83,1407.89,0.69,691.64,100%
read,read,207,207000,1448.09,1410.21,0.69,690.56,100%
read,read,207,207000,1444.41,1406.58,0.69,692.32,100%
read,read,207,207000,1448.92,1410.98,0.69,690.17,100%
read,read,208,208000,1440.31,1402.41,0.69,694.29,100%
read,read,207,207000,1448.73,1410.88,0.69,690.26,100%
read,read,207,207000,1447.57,1409.77,0.69,690.81,100%
read,read,208,208000,1441.42,1403.64,0.69,693.76,100%
read,read,205,205000,1456.11,1418.54,0.69,686.76,100%
read,read,207,207000,1446,1408.11,0.69,691.56,100%
read,read,206,206000,1447.68,1409.78,0.69,690.76,100%
read,read,207,207000,1445.23,1407.51,0.69,691.93,100%
read,read,208,208000,1442.07,1404.12,0.69,693.45,100%
read,read,207,207000,1444.55,1406.5,0.69,692.25,100%
read,read,207,207000,1446.35,1408.49,0.69,691.39,100%
read,read,207,207000,1447.39,1409.69,0.69,690.9,100%
read,read,206,206000,1451.45,1413.45,0.69,688.97,100%
read,read,206,206000,1450.15,1412.27,0.69,689.58,100%
read,read,207,207000,1448.18,1410.19,0.69,690.52,100%
read,read,206,206000,1449.76,1411.83,0.69,689.77,100%
read,read,206,206000,1454.95,1417.13,0.69,687.31,100%
read,read,207,207000,1443.31,1405.03,0.69,692.85,100%
read,read,206,206000,1452.36,1414.23,0.69,688.53,100%
read,read,208,208000,1441.78,1403.8,0.69,693.59,100%
read,read,207,207000,1447.02,1408.98,0.69,691.07,100%
read,read,206,206000,1448.95,1411,0.69,690.16,100%
read,read,206,206000,1450.09,1411.93,0.69,689.61,100%
read,read,207,207000,1446.29,1408.02,0.69,691.42,100%
read,read,206,206000,1449.67,1411.67,0.69,689.81,100%
read,read,208,208000,1441.12,1403.26,0.69,693.9,100%
read,read,207,207000,1445.23,1407.38,0.69,691.93,100%
read,read,208,208000,1441.66,1403.5,0.69,693.64,100%
read,read,207,207000,1446.71,1408.78,0.69,691.22,100%
read,read,206,206000,1448.58,1410.62,0.69,690.32,100%
read,read,207,207000,1443.14,1405.16,0.69,692.93,100%
read,read,206,206000,1449.37,1411.45,0.69,689.96,100%
read,read,206,206000,1451.9,1413.81,0.69,688.75,100%
read,read,206,206000,1449.42,1411.45,0.69,689.93,100%
read,read,207,207000,1443.73,1405.92,0.69,692.65,100%
read,read,207,207000,1448.43,1410.57,0.69,690.4,100%
read,read,207,207000,1448.82,1410.76,0.69,690.22,100%
read,read,207,207000,1446.5,1408.66,0.69,691.32,100%
read,read,207,207000,1446.26,1408.5,0.69,691.43,100%
read,read,208,208000,1440.91,1402.88,0.69,694,100%
read,read,206,206000,1451.77,1413.83,0.69,688.81,100%
read,read,206,206000,1454.26,1416.13,0.69,687.63,100%
read,read,206,206000,1454.57,1416.66,0.69,687.49,100%
read,read,206,206000,1449.81,1411.89,0.69,689.74,100%
read,read,207,207000,1449.24,1411.29,0.69,690.01,100%
read,read,207,207000,1445.42,1407.32,0.69,691.84,100%
read,read,208,208000,1441.79,1403.9,0.69,693.58,100%
read,read,207,207000,1449.17,1411.27,0.69,690.05,100%
read,read,207,207000,1449.21,1411.26,0.69,690.03,100%
read,read,205,205000,1461.71,1423.83,0.68,684.13,100%
read,read,207,207000,1445.73,1407.71,0.69,691.69,100%
read,read,207,207000,1448.83,1410.96,0.69,690.21,100%
read,read,207,207000,1446.44,1408.35,0.69,691.35,100%
read,read,207,207000,1443.17,1405.4,0.69,692.91,100%
read,read,206,206000,1449.53,1411.89,0.69,689.87,100%
read,read,207,207000,1445.43,1407.5,0.69,691.83,100%
read,read,207,207000,1444.01,1405.99,0.69,692.51,100%
read,read,206,206000,1449.89,1412.06,0.69,689.71,100%
read,read,208,208000,1441.83,1403.79,0.69,693.56,100%
read,read,206,206000,1454.25,1416.37,0.69,687.64,100%
read,read,206,206000,1451.43,1413.49,0.69,688.97,100%
read,read,206,206000,1450.14,1412.27,0.69,689.59,100%
read,read,206,206000,1450.88,1412.92,0.69,689.24,100%
read,read,206,206000,1449.63,1412.13,0.69,689.83,100%
read,read,206,206000,1449.18,1411.34,0.69,690.04,100%
read,read,207,207000,1444.14,1406.12,0.69,692.45,100%
read,read,207,207000,1445.61,1407.79,0.69,691.75,100%
read,read,206,206000,1450.04,1412.52,0.69,689.63,100%
read,read,207,207000,1444.12,1406.27,0.69,692.46,100%
read,read,207,207000,1446.56,1408.76,0.69,691.3,100%
read,read,207,207000,1444.8,1407.15,0.69,692.14,100%
read,read,207,207000,1445.14,1407.29,0.69,691.97,100%
read,read,207,207000,1446.31,1408.54,0.69,691.41,100%
read,read,205,205000,1456.57,1418.81,0.69,686.54,100%
read,read,207,207000,1443.16,1405.4,0.69,692.92,100%
read,read,206,206000,1450.6,1412.62,0.69,689.37,100%
read,read,207,207000,1442.13,1404.42,0.69,693.42,100%
read,read,207,207000,1444.91,1407.14,0.69,692.08,100%
