Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
read,read,116,116000,2581.14,2543.47,0.39,387.42,100%
read,read,116,116000,2581.87,2544.06,0.39,387.3,100%
read,read,116,116000,2570.53,2534.13,0.39,389.01,100%
read,read,116,116000,2578.96,2541.62,0.39,387.75,100%
read,read,116,116000,2570.2,2532.33,0.39,389.07,100%
read,read,116,116000,2572.16,2534.53,0.39,388.78,100%
read,read,116,116000,2575.14,2538.28,0.39,388.33,100%
read,read,116,116000,2579.63,2542.76,0.39,387.65,100%
read,read,116,116000,2584.41,2547.85,0.39,386.78,100%
read,read,116,116000,2572.73,2535.59,0.39,388.69,100%
read,read,116,116000,2572.65,2534.72,0.39,388.7,100%
read,read,116,116000,2576.16,2538.49,0.39,388.16,100%
read,read,116,116000,2577.19,2540.17,0.39,388.02,100%
read,read,116,116000,2571.74,2534.22,0.39,388.84,100%
read,read,116,116000,2572.75,2534.78,0.39,388.69,100%
read,read,116,116000,2572.78,2535.61,0.39,388.68,100%
read,read,116,116000,2575.93,2538.41,0.39,388.21,100%
read,read,116,116000,2584.45,2546.69,0.39,386.93,100%
read,read,116,116000,2577.97,2541.54,0.39,387.9,100%
read,read,115,115000,2591.22,2553.44,0.39,385.92,100%
read,read,116,116000,2572.72,2535.37,0.39,388.69,100%
read,read,116,116000,2579.52,2542.52,0.39,387.67,100%
read,read,116,116000,2573.95,2536.52,0.39,388.51,100%
read,read,116,116000,2571.36,2534.51,0.39,388.9,100%
read,read,116,116000,2572.6,2534.59,0.39,388.71,100%
read,read,116,116000,2571.87,2535.09,0.39,388.82,100%
read,read,116,116000,2579.96,2542.82,0.39,387.6,100%
read,read,116,116000,2570.69,2533.9,0.39,389,100%
read,read,116,116000,2580.64,2543.49,0.39,387.5,100%
read,read,116,116000,2581.3,2544.16,0.39,387.4,100%
read,read,115,115000,2590.09,2553.45,0.39,386.08,100%
read,read,116,116000,2572.64,2535.57,0.39,388.71,100%
read,read,115,115000,2589.02,2551.58,0.39,386.25,100%
read,read,116,116000,2573.01,2535.66,0.39,388.65,100%
read,read,116,116000,2582.47,2545.31,0.39,387.22,100%
read,read,116,116000,2583.28,2546.05,0.39,387.1,100%
read,read,116,116000,2572.77,2534.71,0.39,388.69,100%
read,read,116,116000,2580.1,2542.97,0.39,387.58,100%
read,read,116,116000,2582.11,2544.79,0.39,387.28,100%
read,read,116,116000,2573.91,2536.53,0.39,388.51,100%
read,read,116,116000,2578.84,2541.59,0.39,387.77,100%
read,read,116,116000,2570.73,2532.52,0.39,388.99,100%
read,read,116,116000,2574.9,2537.64,0.39,388.36,100%
read,read,116,116000,2572.63,2535.26,0.39,388.71,100%
read,read,116,116000,2573.25,2536.85,0.39,388.61,100%
read,read,116,116000,2579.91,2542.31,0.39,387.61,100%
read,read,116,116000,2574.08,2536.7,0.39,388.49,100%
read,read,116,116000,2571.22,2533.3,0.39,388.92,100%
read,read,116,116000,2574.55,2537.01,0.39,388.42,100%
read,read,116,116000,2565.8,2527.91,0.39,389.74,100%
read,read,116,116000,2579.15,2541.6,0.39,387.73,100%
read,read,116,116000,2569.09,2531.46,0.39,389.24,100%
read,read,116,116000,2580.86,2543.28,0.39,387.47,100%
read,read,116,116000,2577.48,2540.57,0.39,387.97,100%
read,read,116,116000,2568.79,2531.05,0.39,389.29,100%
read,read,115,115000,2589.87,2552.28,0.39,386.12,100%
read,read,116,116000,2573.04,2535.62,0.39,388.64,100%
read,read,116,116000,2577.52,2539.65,0.39,387.97,100%
read,read,116,116000,2573.8,2536.43,0.39,388.53,100%
read,read,116,116000,2565.35,2527.53,0.39,389.81,100%
read,read,116,116000,2576.99,2539.9,0.39,388.05,100%
read,read,116,116000,2577.85,2540.56,0.39,387.92,100%
read,read,116,116000,2584.01,2546.48,0.39,387,100%
read,read,115,115000,2587.62,2550.46,0.39,386.45,100%
read,read,115,115000,2590.3,2552.5,0.39,386.06,100%
read,read,116,116000,2583.38,2545.74,0.39,387.09,100%
read,read,116,116000,2573.83,2536.2,0.39,388.53,100%
read,read,116,116000,2572.78,2535.87,0.39,388.68,100%
read,read,116,116000,2577.63,2540.91,0.39,387.95,100%
read,read,115,115000,2589.05,2552.1,0.39,386.24,100%
read,read,116,116000,2580.62,2543.1,0.39,387.5,100%
read,read,116,116000,2567.72,2530.25,0.39,389.45,100%
read,read,116,116000,2572.83,2535.74,0.39,388.68,100%
read,read,116,116000,2573.92,2536.67,0.39,388.51,100%
read,read,116,116000,2575.91,2538.47,0.39,388.21,100%
read,read,116,116000,2574.03,2536.29,0.39,388.49,100%
read,read,115,115000,2596.7,2559.14,0.39,385.1,100%
read,read,115,115000,2591.18,2553.2,0.39,385.92,100%
read,read,115,115000,2588.94,2551.28,0.39,386.26,100%
read,read,115,115000,2598.6,2560.83,0.38,384.82,100%
read,read,115,115000,2591.3,2553.5,0.39,385.91,100%
read,read,115,115000,2588.7,2550.85,0.39,386.29,100%
read,read,115,115000,2597.29,2559.25,0.39,385.02,100%
read,read,115,115000,2587.55,2549.71,0.39,386.47,100%
read,read,115,115000,2601.14,2563.39,0.38,384.45,100%
read,read,115,115000,2595.02,2557.58,0.39,385.35,100%
read,read,115,115000,2596.38,2558.74,0.39,385.15,100%
read,read,115,115000,2594.97,2557.27,0.39,385.36,100%
read,read,115,115000,2592.83,2555.08,0.39,385.68,100%
