Linux 3.19.0-25-generic (dss-storage-2) 	10/25/2015 	_x86_64_	(24 CPU)

12:24:49 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:29 AM  all    0.83    0.00    0.92    3.95    0.00    0.09    0.00    0.00    0.00   94.21
12:25:30 AM  all    1.01    0.00    1.01    0.26    0.00    0.04    0.00    0.00    0.00   97.68
12:25:31 AM  all    1.43    0.00    2.50    0.58    0.00    0.31    0.00    0.00    0.00   95.18
12:25:32 AM  all    1.84    0.00    1.71    0.57    0.00    0.31    0.00    0.00    0.00   95.58
12:25:33 AM  all    1.41    0.00    1.37    0.53    0.00    0.18    0.00    0.00    0.00   96.51
12:25:34 AM  all    1.41    0.00    1.32    1.85    0.04    0.22    0.00    0.00    0.00   95.15
12:25:35 AM  all    1.55    0.00    1.86    0.13    0.00    0.27    0.00    0.00    0.00   96.20
12:25:36 AM  all    1.16    0.00    1.25    0.49    0.00    0.13    0.00    0.00    0.00   96.97
12:25:37 AM  all    1.01    0.00    1.23    0.57    0.04    0.13    0.00    0.00    0.00   97.01
12:25:38 AM  all    1.05    0.00    1.14    0.53    0.00    0.09    0.00    0.00    0.00   97.19
12:25:39 AM  all    1.70    0.00    1.52    2.73    0.00    0.36    0.00    0.00    0.00   93.68
12:25:40 AM  all    1.11    0.00    1.65    0.22    0.00    0.09    0.00    0.00    0.00   96.93
12:25:41 AM  all    1.37    0.00    1.15    0.31    0.00    0.09    0.00    0.00    0.00   97.09
12:25:42 AM  all    0.95    0.00    0.95    0.52    0.00    0.13    0.00    0.00    0.00   97.44
12:25:43 AM  all    1.78    0.00    1.52    0.45    0.00    0.13    0.00    0.00    0.00   96.12
12:25:44 AM  all    1.01    0.00    1.58    2.02    0.00    0.22    0.00    0.00    0.00   95.16
12:25:45 AM  all    1.54    0.00    1.46    0.44    0.00    0.26    0.00    0.00    0.00   96.29
12:25:46 AM  all    1.51    0.00    2.31    0.09    0.00    0.40    0.00    0.00    0.00   95.69
12:25:47 AM  all    1.05    0.00    0.92    0.48    0.00    0.26    0.00    0.00    0.00   97.28
12:25:48 AM  all    1.43    0.00    1.38    0.58    0.00    0.27    0.00    0.00    0.00   96.35
12:25:49 AM  all    1.33    0.00    1.37    2.39    0.00    0.13    0.00    0.00    0.00   94.78
12:25:50 AM  all    1.72    0.00    1.63    0.62    0.04    0.13    0.00    0.00    0.00   95.86
12:25:51 AM  all    1.01    0.00    1.19    0.31    0.00    0.31    0.00    0.00    0.00   97.19
12:25:52 AM  all    1.09    0.00    1.35    0.57    0.00    0.17    0.00    0.00    0.00   96.82
12:25:53 AM  all    1.45    0.00    1.41    0.48    0.00    0.22    0.00    0.00    0.00   96.43
12:25:54 AM  all    1.23    0.00    1.41    0.88    0.00    0.26    0.00    0.00    0.00   96.21
12:25:55 AM  all    1.85    0.00    1.19    0.40    0.00    0.13    0.00    0.00    0.00   96.44
12:25:56 AM  all    1.98    0.00    1.58    0.18    0.00    0.50    0.00    0.00    0.00   95.76
12:25:57 AM  all    2.01    0.00    0.96    0.61    0.00    0.13    0.00    0.00    0.00   96.29
12:25:58 AM  all    2.67    0.00    1.96    0.53    0.00    0.31    0.00    0.00    0.00   94.53
12:25:59 AM  all    1.75    0.00    1.09    2.27    0.00    0.09    0.00    0.00    0.00   94.80
12:26:00 AM  all    1.57    0.00    0.74    0.61    0.00    0.04    0.00    0.00    0.00   97.04
12:26:01 AM  all    2.09    0.00    1.38    0.58    0.00    0.18    0.00    0.00    0.00   95.78
12:26:02 AM  all    1.32    0.00    1.01    0.48    0.00    0.09    0.00    0.00    0.00   97.10
12:26:03 AM  all    1.84    0.00    1.71    0.45    0.00    0.36    0.00    0.00    0.00   95.65
12:26:04 AM  all    1.61    0.00    1.18    0.26    0.00    0.09    0.00    0.00    0.00   96.87
12:26:05 AM  all    1.30    0.00    0.91    2.04    0.00    0.17    0.00    0.00    0.00   95.57
12:26:06 AM  all    1.70    0.00    1.79    0.13    0.00    0.13    0.00    0.00    0.00   96.24
12:26:07 AM  all    2.05    0.00    1.91    0.49    0.00    0.22    0.00    0.00    0.00   95.33
12:26:08 AM  all    1.88    0.00    1.43    0.63    0.00    0.31    0.00    0.00    0.00   95.76
12:26:09 AM  all    1.59    0.00    1.06    0.57    0.00    0.18    0.00    0.00    0.00   96.60
12:26:10 AM  all    1.32    0.00    1.72    2.33    0.00    0.22    0.00    0.00    0.00   94.41
12:26:11 AM  all    1.95    0.00    1.20    0.58    0.09    0.18    0.00    0.00    0.00   96.01
12:26:12 AM  all    1.72    0.00    1.72    0.50    0.00    0.23    0.00    0.00    0.00   95.85
12:26:13 AM  all    1.42    0.00    1.20    0.49    0.00    0.13    0.00    0.00    0.00   96.76
12:26:14 AM  all    1.66    0.00    1.40    0.26    0.00    0.17    0.00    0.00    0.00   96.51
12:26:15 AM  all    1.98    0.00    1.63    1.76    0.00    0.22    0.00    0.00    0.00   94.42
12:26:16 AM  all    1.31    0.00    0.87    0.52    0.00    0.04    0.00    0.00    0.00   97.25
12:26:17 AM  all    2.03    0.00    1.54    0.53    0.00    0.26    0.00    0.00    0.00   95.63
12:26:18 AM  all    1.85    0.00    1.37    0.44    0.00    0.22    0.00    0.00    0.00   96.12
12:26:19 AM  all    1.43    0.00    1.16    0.49    0.00    0.09    0.00    0.00    0.00   96.83
12:26:20 AM  all    2.18    0.00    1.24    2.00    0.00    0.18    0.00    0.00    0.00   94.40
12:26:21 AM  all    1.73    0.00    1.46    0.58    0.04    0.22    0.00    0.00    0.00   95.97
12:26:22 AM  all    2.22    0.00    1.73    0.49    0.00    0.13    0.00    0.00    0.00   95.42
12:26:23 AM  all    1.94    0.00    1.59    0.13    0.00    0.26    0.00    0.00    0.00   96.08
12:26:24 AM  all    2.24    0.00    1.88    0.45    0.00    0.22    0.00    0.00    0.00   95.21
12:26:25 AM  all    2.30    0.00    1.80    2.52    0.00    0.23    0.00    0.00    0.00   93.15
12:26:26 AM  all    1.58    0.00    1.01    0.53    0.00    0.13    0.00    0.00    0.00   96.75
12:26:27 AM  all    1.55    0.00    1.50    0.40    0.00    0.27    0.00    0.00    0.00   96.29
12:26:28 AM  all    2.07    0.00    1.72    0.44    0.04    0.22    0.00    0.00    0.00   95.50
12:26:29 AM  all    1.54    0.00    2.19    0.22    0.00    0.39    0.00    0.00    0.00   95.66
12:26:30 AM  all    2.19    0.00    1.65    2.10    0.00    0.13    0.00    0.00    0.00   93.92
12:26:31 AM  all    2.07    0.00    1.48    0.36    0.00    0.13    0.00    0.00    0.00   95.96
12:26:32 AM  all    1.99    0.00    1.72    0.44    0.00    0.18    0.00    0.00    0.00   95.67
12:26:33 AM  all    2.01    0.00    1.92    0.54    0.00    0.27    0.00    0.00    0.00   95.27
12:26:34 AM  all    1.57    0.00    1.09    0.39    0.00    0.13    0.00    0.00    0.00   96.83
12:26:35 AM  all    1.91    0.00    1.60    0.71    0.00    0.18    0.00    0.00    0.00   95.61
12:26:36 AM  all    2.31    0.00    1.64    0.31    0.00    0.18    0.00    0.00    0.00   95.56
12:26:37 AM  all    1.64    0.00    1.42    0.71    0.00    0.22    0.00    0.00    0.00   96.01
12:26:38 AM  all    2.14    0.00    1.47    0.62    0.00    0.36    0.00    0.00    0.00   95.41
12:26:39 AM  all    1.76    0.00    1.23    0.53    0.00    0.22    0.00    0.00    0.00   96.26
12:26:40 AM  all    1.36    0.00    0.70    2.10    0.00    0.04    0.00    0.00    0.00   95.79
12:26:41 AM  all    1.88    0.00    1.52    0.40    0.00    0.18    0.00    0.00    0.00   96.02
12:26:42 AM  all    1.69    0.00    0.93    0.62    0.00    0.13    0.00    0.00    0.00   96.63
12:26:43 AM  all    1.63    0.00    1.23    0.66    0.00    0.18    0.00    0.00    0.00   96.31
12:26:44 AM  all    1.54    0.00    1.14    0.44    0.09    0.04    0.00    0.00    0.00   96.75
12:26:45 AM  all    1.63    0.00    1.24    0.31    0.00    0.18    0.00    0.00    0.00   96.65
12:26:46 AM  all    1.88    0.00    1.57    3.32    0.00    0.27    0.00    0.00    0.00   92.97
12:26:47 AM  all    1.84    0.00    1.27    0.52    0.00    0.17    0.00    0.00    0.00   96.20
12:26:48 AM  all    1.84    0.00    1.31    0.53    0.00    0.18    0.00    0.00    0.00   96.14
12:26:49 AM  all    2.26    0.00    1.39    0.17    0.00    0.17    0.00    0.00    0.00   96.01
12:26:50 AM  all    2.30    0.00    2.13    0.22    0.00    0.44    0.00    0.00    0.00   94.91
12:26:51 AM  all    2.04    0.00    1.78    1.07    0.00    0.27    0.00    0.00    0.00   94.85
12:26:52 AM  all    1.87    0.00    1.47    0.49    0.04    0.22    0.00    0.00    0.00   95.90
12:26:53 AM  all    2.01    0.00    1.52    0.58    0.00    0.22    0.00    0.00    0.00   95.66
12:26:54 AM  all    1.26    0.00    0.78    0.44    0.00    0.09    0.00    0.00    0.00   97.43
12:26:55 AM  all    1.41    0.00    1.33    0.18    0.00    0.13    0.00    0.00    0.00   96.95
12:26:56 AM  all    1.24    0.00    1.41    1.50    0.00    0.22    0.00    0.00    0.00   95.63
12:26:57 AM  all    2.27    0.00    1.18    0.70    0.00    0.09    0.00    0.00    0.00   95.76
12:26:58 AM  all    3.97    0.00    1.81    0.54    0.00    0.27    0.00    0.00    0.00   93.41
12:26:59 AM  all    3.98    0.00    1.57    0.63    0.00    0.36    0.00    0.00    0.00   93.47
12:27:00 AM  all    3.77    0.00    1.89    0.36    0.00    0.45    0.00    0.00    0.00   93.54
12:27:01 AM  all    3.08    0.00    1.41    1.59    0.00    0.35    0.00    0.00    0.00   93.57
12:27:02 AM  all    3.64    0.00    1.67    0.09    0.04    0.26    0.00    0.00    0.00   94.30
12:27:03 AM  all    3.72    0.00    1.93    0.49    0.00    0.36    0.00    0.00    0.00   93.50
12:27:04 AM  all    3.48    0.00    1.43    0.67    0.00    0.22    0.00    0.00    0.00   94.20
12:27:05 AM  all    3.88    0.00    1.70    0.70    0.00    0.17    0.00    0.00    0.00   93.55
12:27:06 AM  all    3.99    0.00    1.46    2.13    0.00    0.13    0.00    0.00    0.00   92.29
12:27:07 AM  all    4.21    0.00    2.22    0.62    0.00    0.27    0.00    0.00    0.00   92.69
12:27:08 AM  all    3.98    0.00    1.83    0.54    0.00    0.27    0.00    0.00    0.00   93.38
12:27:09 AM  all    3.93    0.00    2.32    0.31    0.00    0.22    0.00    0.00    0.00   93.21
12:27:10 AM  all    4.03    0.00    1.73    0.22    0.00    0.18    0.00    0.00    0.00   93.84
12:27:11 AM  all    3.54    0.00    1.91    1.81    0.00    0.41    0.00    0.00    0.00   92.33
12:27:12 AM  all    3.84    0.00    1.54    0.71    0.00    0.31    0.00    0.00    0.00   93.60
12:27:13 AM  all    4.02    0.00    1.78    0.58    0.00    0.22    0.00    0.00    0.00   93.40
12:27:14 AM  all    3.59    0.00    1.84    0.54    0.00    0.22    0.00    0.00    0.00   93.81
12:27:15 AM  all    3.46    0.00    1.51    0.35    0.00    0.22    0.00    0.00    0.00   94.46
12:27:16 AM  all    3.35    0.00    1.19    1.41    0.00    0.26    0.00    0.00    0.00   93.78
12:27:17 AM  all    3.48    0.00    1.54    0.57    0.00    0.18    0.00    0.00    0.00   94.22
12:27:18 AM  all    4.37    0.00    1.87    0.36    0.00    0.31    0.00    0.00    0.00   93.09
12:27:19 AM  all    3.33    0.00    1.47    0.40    0.00    0.40    0.00    0.00    0.00   94.40
12:27:20 AM  all    4.26    0.00    1.51    0.35    0.00    0.18    0.00    0.00    0.00   93.70
12:27:21 AM  all    3.18    0.00    0.96    1.57    0.00    0.13    0.00    0.00    0.00   94.17
12:27:22 AM  all    3.87    0.00    1.87    0.45    0.00    0.31    0.00    0.00    0.00   93.50
12:27:23 AM  all    3.47    0.00    1.60    0.62    0.00    0.40    0.00    0.00    0.00   93.91
12:27:24 AM  all    4.46    0.00    1.96    0.59    0.00    0.36    0.00    0.00    0.00   92.62
12:27:25 AM  all    3.68    0.00    1.78    0.36    0.04    0.18    0.00    0.00    0.00   93.96
12:27:26 AM  all    3.18    0.00    1.77    1.41    0.00    0.22    0.00    0.00    0.00   93.42
12:27:27 AM  all    3.02    0.00    1.40    0.70    0.04    0.26    0.00    0.00    0.00   94.57
12:27:28 AM  all    3.31    0.00    1.50    0.62    0.00    0.09    0.00    0.00    0.00   94.48
12:27:29 AM  all    4.02    0.00    1.41    0.53    0.00    0.27    0.00    0.00    0.00   93.77
12:27:30 AM  all    4.01    0.00    1.94    0.13    0.00    0.18    0.00    0.00    0.00   93.74
12:27:31 AM  all    4.14    0.00    1.37    2.51    0.00    0.26    0.00    0.00    0.00   91.71
12:27:32 AM  all    3.71    0.00    1.90    0.62    0.00    0.27    0.00    0.00    0.00   93.50
12:27:33 AM  all    3.73    0.00    1.89    0.58    0.00    0.31    0.00    0.00    0.00   93.48
12:27:34 AM  all    3.60    0.00    2.27    0.49    0.00    0.22    0.00    0.00    0.00   93.42
12:27:35 AM  all    3.92    0.00    1.67    0.26    0.00    0.09    0.00    0.00    0.00   94.06
12:27:36 AM  all    3.53    0.00    1.97    1.21    0.00    0.36    0.00    0.00    0.00   92.94
12:27:37 AM  all    3.57    0.00    1.15    1.32    0.00    0.18    0.00    0.00    0.00   93.78
12:27:38 AM  all    3.54    0.00    2.15    0.58    0.00    0.36    0.00    0.00    0.00   93.37
12:27:39 AM  all    4.09    0.00    1.93    0.31    0.00    0.27    0.00    0.00    0.00   93.39
12:27:40 AM  all    4.00    0.00    1.67    0.26    0.00    0.18    0.00    0.00    0.00   93.89
12:27:41 AM  all    3.71    0.00    1.85    0.66    0.00    0.26    0.00    0.00    0.00   93.52
12:27:42 AM  all    3.07    0.00    1.38    1.65    0.00    0.22    0.00    0.00    0.00   93.68
12:27:43 AM  all    4.09    0.00    2.27    0.44    0.00    0.27    0.00    0.00    0.00   92.93
12:27:44 AM  all    4.50    0.00    2.14    0.50    0.05    0.27    0.00    0.00    0.00   92.55
12:27:45 AM  all    3.39    0.00    1.19    0.31    0.00    0.13    0.00    0.00    0.00   94.98
12:27:46 AM  all    4.15    0.00    2.14    0.22    0.00    0.40    0.00    0.00    0.00   93.09
12:27:47 AM  all    3.56    0.00    1.11    4.27    0.00    0.22    0.00    0.00    0.00   90.84
12:27:48 AM  all    3.63    0.00    1.77    3.50    0.00    0.31    0.00    0.00    0.00   90.80
12:27:49 AM  all    3.92    0.00    1.51    3.38    0.00    0.18    0.00    0.00    0.00   91.01
12:27:50 AM  all    4.06    0.00    1.38    0.58    0.00    0.27    0.00    0.00    0.00   93.70
12:27:51 AM  all    3.54    0.00    1.46    0.49    0.00    0.18    0.00    0.00    0.00   94.34
12:27:52 AM  all    3.60    0.00    1.56    0.58    0.00    0.22    0.00    0.00    0.00   94.04
12:27:53 AM  all    3.64    0.00    1.69    0.40    0.00    0.09    0.00    0.00    0.00   94.19
12:27:54 AM  all    4.18    0.00    1.89    0.31    0.00    0.36    0.00    0.00    0.00   93.26
12:27:55 AM  all    3.77    0.00    1.36    0.31    0.00    0.22    0.00    0.00    0.00   94.35
12:27:56 AM  all    4.70    0.00    3.09    0.27    0.00    0.54    0.00    0.00    0.00   91.40
12:27:57 AM  all    3.10    0.00    2.24    0.49    0.00    0.22    0.00    0.00    0.00   93.94
12:27:58 AM  all    0.52    0.00    1.30    0.61    0.00    0.09    0.00    0.00    0.00   97.48
12:27:59 AM  all    1.41    0.00    1.28    0.31    0.00    0.09    0.00    0.00    0.00   96.92
12:28:00 AM  all    3.07    0.00    1.49    0.22    0.00    0.18    0.00    0.00    0.00   95.04
12:28:01 AM  all    5.56    0.00    1.91    0.62    0.04    0.31    0.00    0.00    0.00   91.54
12:28:02 AM  all    6.37    0.00    2.87    2.02    0.00    0.40    0.00    0.00    0.00   88.34
12:28:03 AM  all    5.66    0.00    2.11    0.57    0.00    0.26    0.00    0.00    0.00   91.40
12:28:04 AM  all    5.73    0.00    2.06    0.49    0.00    0.40    0.00    0.00    0.00   91.31
12:28:05 AM  all    5.39    0.00    1.36    0.22    0.00    0.18    0.00    0.00    0.00   92.85
12:28:06 AM  all    5.87    0.00    2.06    0.31    0.00    0.22    0.00    0.00    0.00   91.55
12:28:07 AM  all    5.67    0.00    1.63    2.55    0.00    0.26    0.00    0.00    0.00   89.89
12:28:08 AM  all    5.27    0.00    1.90    0.35    0.00    0.44    0.00    0.00    0.00   92.04
12:28:09 AM  all    5.33    0.00    1.23    0.13    0.00    0.22    0.00    0.00    0.00   93.08
12:28:10 AM  all    5.63    0.00    1.57    0.52    0.00    0.31    0.00    0.00    0.00   91.97
12:28:11 AM  all    6.23    0.00    1.51    0.44    0.00    0.31    0.00    0.00    0.00   91.50
12:28:12 AM  all    6.18    0.00    2.18    2.22    0.00    0.44    0.00    0.00    0.00   88.97
12:28:13 AM  all    5.04    0.00    1.46    0.71    0.00    0.22    0.00    0.00    0.00   92.57
12:28:14 AM  all    5.78    0.00    2.22    0.53    0.00    0.18    0.00    0.00    0.00   91.29
12:28:15 AM  all    4.89    0.00    1.69    0.31    0.04    0.40    0.00    0.00    0.00   92.66
12:28:16 AM  all    5.27    0.00    2.08    0.31    0.00    0.35    0.00    0.00    0.00   91.98
12:28:17 AM  all    6.73    0.00    2.46    1.85    0.00    0.26    0.00    0.00    0.00   88.70
12:28:18 AM  all    5.29    0.00    1.73    0.31    0.00    0.13    0.00    0.00    0.00   92.54
12:28:19 AM  all    5.62    0.00    1.05    0.22    0.00    0.13    0.00    0.00    0.00   92.98
12:28:20 AM  all    5.08    0.00    2.29    0.54    0.00    0.27    0.00    0.00    0.00   91.81
12:28:21 AM  all    5.66    0.00    1.27    0.57    0.00    0.26    0.00    0.00    0.00   92.23
12:28:22 AM  all    5.26    0.00    2.10    2.10    0.00    0.40    0.00    0.00    0.00   90.15
12:28:23 AM  all    5.30    0.00    1.55    0.49    0.00    0.27    0.00    0.00    0.00   92.40
12:28:24 AM  all    6.33    0.00    2.69    0.49    0.00    0.27    0.00    0.00    0.00   90.22
12:28:25 AM  all    5.35    0.00    1.31    0.48    0.00    0.17    0.00    0.00    0.00   92.69
12:28:26 AM  all    5.99    0.00    2.61    0.18    0.05    0.54    0.00    0.00    0.00   90.63
12:28:27 AM  all    5.59    0.00    1.45    0.84    0.00    0.26    0.00    0.00    0.00   91.85
12:28:28 AM  all    5.79    0.00    2.58    0.45    0.00    0.36    0.00    0.00    0.00   90.82
12:28:29 AM  all    5.76    0.00    2.44    0.53    0.00    0.18    0.00    0.00    0.00   91.09
12:28:30 AM  all    6.14    0.00    2.71    0.27    0.00    0.32    0.00    0.00    0.00   90.56
12:28:31 AM  all    6.58    0.00    2.71    0.58    0.00    0.31    0.00    0.00    0.00   89.81
12:28:32 AM  all    6.39    0.00    2.36    0.91    0.05    0.27    0.00    0.00    0.00   90.03
12:28:33 AM  all    5.95    0.00    1.98    1.54    0.00    0.35    0.00    0.00    0.00   90.17
12:28:34 AM  all    5.79    0.00    1.69    0.49    0.00    0.45    0.00    0.00    0.00   91.58
12:28:35 AM  all    5.48    0.00    2.27    0.53    0.00    0.40    0.00    0.00    0.00   91.31
12:28:36 AM  all    6.01    0.00    1.46    0.13    0.00    0.13    0.00    0.00    0.00   92.27
12:28:37 AM  all    5.44    0.00    1.99    0.53    0.00    0.27    0.00    0.00    0.00   91.77
12:28:38 AM  all    4.77    0.00    1.46    0.84    0.00    0.40    0.00    0.00    0.00   92.54
12:28:39 AM  all    5.60    0.00    2.12    0.62    0.04    0.31    0.00    0.00    0.00   91.31
12:28:40 AM  all    5.78    0.00    2.12    0.31    0.00    0.31    0.00    0.00    0.00   91.48
12:28:41 AM  all    5.71    0.00    1.77    0.49    0.00    0.22    0.00    0.00    0.00   91.81
12:28:42 AM  all    6.59    0.00    3.03    0.62    0.00    0.40    0.00    0.00    0.00   89.35
12:28:43 AM  all    5.61    0.00    2.14    1.56    0.00    0.18    0.00    0.00    0.00   90.51
12:28:44 AM  all    5.96    0.00    1.81    0.49    0.00    0.22    0.00    0.00    0.00   91.52
12:28:45 AM  all    5.88    0.00    1.90    0.31    0.00    0.27    0.00    0.00    0.00   91.64
12:28:46 AM  all    6.11    0.00    1.92    0.18    0.00    0.27    0.00    0.00    0.00   91.53
12:28:47 AM  all    4.81    0.00    1.44    0.52    0.00    0.31    0.00    0.00    0.00   92.92
12:28:48 AM  all    4.99    0.00    2.01    2.18    0.00    0.22    0.00    0.00    0.00   90.59
12:28:49 AM  all    4.69    0.00    1.71    0.48    0.00    0.13    0.00    0.00    0.00   92.99
12:28:50 AM  all    5.19    0.00    1.78    0.36    0.00    0.31    0.00    0.00    0.00   92.37
12:28:51 AM  all    5.09    0.00    1.61    0.31    0.00    0.18    0.00    0.00    0.00   92.81
12:28:52 AM  all    5.74    0.00    2.03    0.49    0.00    0.35    0.00    0.00    0.00   91.39
12:28:53 AM  all    5.80    0.00    1.86    1.82    0.00    0.35    0.00    0.00    0.00   90.17
12:28:54 AM  all    5.45    0.00    1.73    0.35    0.00    0.13    0.00    0.00    0.00   92.34
12:28:55 AM  all    5.63    0.00    1.46    0.09    0.00    0.22    0.00    0.00    0.00   92.59
12:28:56 AM  all    6.65    0.00    2.37    0.50    0.00    0.59    0.00    0.00    0.00   89.90
12:28:57 AM  all    5.68    0.00    2.00    0.49    0.00    0.27    0.00    0.00    0.00   91.57
12:28:58 AM  all    5.16    0.00    1.78    0.53    0.00    0.22    0.00    0.00    0.00   92.30
12:28:59 AM  all    5.63    0.00    1.94    0.44    0.00    0.18    0.00    0.00    0.00   91.82
12:29:00 AM  all    4.08    0.00    2.22    0.31    0.00    0.27    0.00    0.00    0.00   93.12
12:29:01 AM  all    0.79    0.00    0.96    0.26    0.00    0.18    0.00    0.00    0.00   97.81
12:29:02 AM  all    1.54    0.00    1.63    0.54    0.05    0.18    0.00    0.00    0.00   96.06
12:29:03 AM  all    2.69    0.00    1.81    0.62    0.00    0.18    0.00    0.00    0.00   94.71
12:29:04 AM  all    7.14    0.00    2.48    0.44    0.00    0.44    0.00    0.00    0.00   89.49
12:29:05 AM  all    7.00    0.00    2.72    0.13    0.00    0.49    0.00    0.00    0.00   89.66
12:29:06 AM  all    6.76    0.00    1.83    0.52    0.00    0.22    0.00    0.00    0.00   90.67
12:29:07 AM  all    6.56    0.00    2.11    0.48    0.00    0.40    0.00    0.00    0.00   90.44
12:29:08 AM  all    6.87    0.00    1.91    0.49    0.00    0.27    0.00    0.00    0.00   90.47
12:29:09 AM  all    7.43    0.00    2.07    0.48    0.04    0.22    0.00    0.00    0.00   89.76
12:29:10 AM  all    7.33    0.00    1.76    0.26    0.00    0.18    0.00    0.00    0.00   90.47
12:29:11 AM  all    6.26    0.00    2.03    0.26    0.00    0.18    0.00    0.00    0.00   91.27
12:29:12 AM  all    7.12    0.00    2.16    0.54    0.00    0.50    0.00    0.00    0.00   89.68
12:29:13 AM  all    6.24    0.00    1.85    0.66    0.00    0.13    0.00    0.00    0.00   91.12
12:29:14 AM  all    6.31    0.00    1.88    0.74    0.00    0.22    0.00    0.00    0.00   90.84
12:29:15 AM  all    6.43    0.00    2.25    3.43    0.00    0.35    0.00    0.00    0.00   87.54
12:29:16 AM  all    6.20    0.00    2.05    3.75    0.00    0.18    0.00    0.00    0.00   87.82
12:29:17 AM  all    6.75    0.00    1.77    3.09    0.00    0.22    0.00    0.00    0.00   88.17
12:29:18 AM  all    6.53    0.00    2.34    0.49    0.00    0.22    0.00    0.00    0.00   90.42
12:29:19 AM  all    6.39    0.00    1.91    0.44    0.00    0.36    0.00    0.00    0.00   90.90
