       p2p2       
 KB/s in  KB/s out
 1122.04  11346.85
 1055.77  10158.44
 1045.43  10171.49
 1116.68  11370.28
  812.68   9439.02
 1087.77  11438.85
  977.09  11864.04
  970.36   9328.64
  938.69  10177.34
  839.15  10658.39
 1164.92  10719.86
 1021.81   9773.67
 1140.10  11808.55
 1004.79  10264.01
  836.57   9470.96
  829.23   8683.71
 1090.53  12390.03
       p2p2       
 KB/s in  KB/s out
  852.43  10799.97
 1111.89  11502.49
 1028.22  10836.94
  920.52   9294.29
 1022.12  11530.06
 1025.17  10020.20
  786.86  10948.38
 1076.05   9911.66
 1044.64  10099.58
  966.16  10148.23
  907.39  11307.06
 1038.43  10423.52
  928.21   9474.79
 1022.64   9735.48
 1128.43   9745.69
  887.63  11354.77
 1078.69  10778.85
  896.82  10105.59
 1021.74  10445.37
 1155.12  10950.76
  997.46  10815.24
 1108.42  11251.77
       p2p2       
 KB/s in  KB/s out
  935.97  11282.55
  926.29  10546.09
 1006.31  10153.17
  936.48  10967.03
 1124.92  12049.46
 1039.39  11389.08
 1086.06  11572.37
  886.24   9710.34
 1042.30  12691.15
  938.62  10594.80
 1109.65  10451.61
  499.77    494.78
  489.60    424.56
  681.70   1674.85
  582.65   8371.77
  537.13   6726.22
  480.36   8939.23
  645.68   6282.53
  411.28   8223.17
  561.58  10436.42
  639.40  11022.95
  546.83   8368.94
       p2p2       
 KB/s in  KB/s out
  533.76   9838.41
  581.11   9965.84
  798.90  12213.74
  552.58   9381.46
  665.00  12054.09
  566.44  12214.60
  719.54  11559.06
  547.96  11412.61
  565.36  11515.88
  803.06  10096.08
  546.64  10490.17
  521.92  11256.24
  532.36  12925.86
  646.39  11621.06
  656.07  11668.10
  712.06  10529.62
  415.01   9307.73
  637.00  10952.12
  532.17  11990.13
  705.07  14337.16
  709.99  11032.36
  671.21   9009.78
       p2p2       
 KB/s in  KB/s out
  514.64  10341.79
  661.92  12111.66
  547.37  14127.09
  826.27   8985.37
  674.49  10032.78
  696.99  10557.71
  477.26   7195.02
  711.42  12169.10
  683.70   7971.95
  566.66  14616.24
  499.03   8844.30
  647.14   9512.03
  623.36   9015.47
  592.71   9303.58
  574.81  12958.87
  655.64  11083.00
  674.62  11517.99
  625.49  10505.20
  498.67  13930.56
  721.80  10086.52
  397.80   9773.68
  408.88  10298.75
       p2p2       
 KB/s in  KB/s out
  669.29   9945.38
  746.46  12674.32
  557.11   9323.96
  628.53   9488.23
  697.37   8963.58
  533.06  11440.99
  662.09  10998.71
  647.11   6802.69
  449.90    410.73
  592.62    517.24
  654.01  23026.94
  781.85  44511.75
  855.94  53026.53
