       p2p2       
 KB/s in  KB/s out
 KB/s in  KB/s out
  723.64    744.21
  617.79    609.18
  792.72    695.51
  803.39    721.39
  855.36    760.47
  665.93    571.23
  695.60    600.69
 1058.80    935.83
  955.88    892.96
  618.17    523.36
  667.15    567.90
  972.13    893.78
  751.92    659.83
  812.82    771.14
  707.14    616.36
  587.82    463.95
  577.38    525.59
  577.03    530.98
 1285.46   1249.05
 1311.85   1170.12
 1375.69   1249.02
 1263.18   1192.79
       p2p2       
 KB/s in  KB/s out
 1372.86   1246.58
 1200.34   1132.64
 1343.06   1151.31
 1305.91   1088.93
 1435.87   1146.73
 1350.88   1256.74
 1204.86   1145.25
 1336.86   1284.69
 1442.82   1369.49
 1496.50   1205.58
 1405.37   1114.11
 1316.76   1128.55
 1307.95   1067.32
 1106.25   1059.54
 1253.17   1098.39
 1360.62   1174.75
 1185.61   1145.86
 1229.78   1222.76
 1153.35   1038.52
 1193.61    960.04
 1237.06   1031.83
 1191.58   1094.16
       p2p2       
 KB/s in  KB/s out
 1451.40   1218.44
 1229.78   1055.77
 1424.36   1193.52
 1492.57   1233.42
 1225.30   1249.11
 1121.17   1154.33
 1343.92   1267.50
 1694.55   1333.93
 1602.92   1347.32
 1222.31   1237.98
 1293.14   1036.17
 1522.16   1287.94
 1591.58   1451.23
 1241.68   1161.84
 1223.42   1123.84
 1290.60   1161.14
 1491.44   1331.69
 1604.77   1435.63
 1394.73   1096.23
 1301.36   1073.80
 1279.80   1108.23
 1271.10   1047.07
       p2p2       
 KB/s in  KB/s out
 1204.52   1079.55
 1264.41   1144.24
 1326.09   1291.14
  939.11    812.71
 1231.76   1090.38
 1340.90   1197.46
 1478.70   1138.32
 1403.60   1290.94
 1372.15   1286.49
 1411.77   1142.05
 1113.32   1104.21
  821.17    597.02
 1313.23   1225.73
 1410.13   1348.62
 1584.49   1460.86
 1368.43   1176.88
 1435.47   1204.90
 1563.64   1326.12
 1329.16   1200.57
 1399.90   1266.01
 1422.86   1262.07
 1349.11   1346.39
       p2p2       
 KB/s in  KB/s out
 1341.97   1189.46
 1253.38   1170.34
 1351.17   1219.64
 1387.88   1171.84
 1334.69   1202.13
 1095.48    927.41
 1057.12    934.87
 1350.42   1185.41
  971.17    765.24
 1337.91   1293.53
 1184.95   1209.96
 1153.81   1117.76
 1007.23   1030.00
 1269.70   1013.90
 1336.39   1114.44
 1338.94   1166.16
 1053.07   1036.85
 1498.70   1282.50
 1437.42   1212.69
  934.57    773.78
 1029.86    880.13
 1313.29   1119.01
       p2p2       
 KB/s in  KB/s out
 1785.74   1554.68
 1310.31   1203.39
 1557.21   1317.18
 1189.71   1082.87
 1317.68   1213.47
 1526.61   1380.27
 1743.50   1414.07
 1644.49   1354.68
 1306.96   1262.63
 1192.57   1202.99
 1487.91   1276.61
 1506.29   1248.70
 1513.03   1344.97
 1378.60   1360.03
 1222.59    999.17
 1177.22   1115.54
 1043.35    949.33
 1209.81   1124.15
 1353.99   1070.34
 1275.26   1247.79
 1122.91    945.76
 1311.14   1168.91
       p2p2       
 KB/s in  KB/s out
 1462.60   1230.29
 1350.52   1260.12
 1271.97   1084.76
 1147.50   1144.61
 1581.61   1284.67
 1289.98    973.48
  839.24    604.44
  703.81    517.03
  799.02    553.59
  671.56    445.32
  476.55    358.56
  565.16    503.22
  479.35    471.56
  800.90    678.94
 2626.83   2612.33
 2661.64   2266.05
 2802.78   2813.49
 2646.62   2399.19
 3025.75   2673.42
 2965.89   2748.26
 2722.65   2429.98
 2312.35   2463.46
       p2p2       
 KB/s in  KB/s out
 2423.95   2522.00
 2598.65   2262.93
 2788.94   2513.96
 2602.03   2228.23
 2419.04   2340.19
 2420.55   2133.00
 2745.12   2343.54
 2952.13   2782.10
 2290.75   2380.64
 2475.16   2396.67
 2704.76   2709.52
 2630.00   2489.84
 2712.10   2337.36
 2771.59   2524.60
 2610.78   2421.35
 2820.80   2533.96
 2753.40   2513.23
 2795.94   2560.52
 2766.62   2622.96
 2729.82   2662.96
 2601.28   2444.23
 2664.79   2610.08
       p2p2       
 KB/s in  KB/s out
 2911.01   2524.47
 2865.51   2587.53
 2813.86   2556.64
 2631.41   2510.74
 2964.42   2848.22
 3062.71   2707.54
 2716.90   2586.89
 2537.30   2279.17
 2333.65   2569.78
 2599.31   2268.31
 2637.11   2195.33
 2210.53   1933.52
 1404.04   1211.21
 2673.37   2500.05
 2343.59   2244.32
 2495.33   2281.72
 2590.38   2337.88
 2668.75   2627.38
 2472.95   2272.38
 2308.51   2409.50
 3031.56   2598.46
 3035.56   2506.82
       p2p2       
 KB/s in  KB/s out
 2473.49   2318.08
 2464.81   2466.73
 2780.15   2372.98
 2867.89   2443.50
 2987.29   2544.66
 2619.48   2475.90
 2690.72   2841.02
 2788.50   2842.81
 2879.35   2774.07
 2845.23   2555.34
 2616.49   2360.35
 2820.88   2510.91
 3003.87   2515.07
 3032.14   2746.06
 3101.70   2540.38
 2706.69   2440.32
 2570.53   2463.18
 2292.92   2531.96
 2900.41   2529.81
 2637.64   2231.52
 2190.85   2082.51
 2713.47   2671.35
       p2p2       
 KB/s in  KB/s out
 2609.24   2256.91
 2719.25   2336.73
 2575.17   2448.84
 2711.00   2604.29
 2781.76   2611.55
 2681.71   2489.40
 2496.36   2677.46
 2952.01   2539.15
 2456.44   2402.98
 2662.94   2509.68
 2857.80   2442.64
 2758.79   2624.26
 2733.95   2481.36
 2963.71   2829.13
 2873.33   2658.52
 3007.07   2819.16
 2612.07   2392.41
 2814.05   2837.53
 2767.00   2632.45
 2709.57   2608.71
 2933.01   2536.36
 3014.59   2512.55
       p2p2       
 KB/s in  KB/s out
 2904.94   2579.56
 2503.78   2386.51
 2805.29   2724.17
 2309.20   2245.28
 2469.44   2505.42
 2626.71   2341.07
 2333.55   2163.33
 2763.18   2600.75
 2653.79   2220.18
 2887.30   2571.50
 2689.01   2462.19
 2605.52   2657.41
 2471.92   2426.63
 2698.09   2433.83
 2917.60   2655.03
 2665.41   2439.32
 2401.56   2360.50
 2731.61   2463.31
 2912.49   2448.31
 2842.93   2482.73
 2626.99   2415.54
 2622.42   2595.35
       p2p2       
 KB/s in  KB/s out
 2671.59   2703.77
 2249.22   1952.32
 1012.32    609.91
  934.31    642.60
 1562.17   1513.56
 3044.00   3000.57
 3336.41   2704.98
 3494.94   3291.75
 3167.60   3038.29
 2833.92   3149.03
 3158.10   3069.81
 3369.79   3000.39
 3540.30   3125.22
 3366.71   3007.48
 3190.80   2859.04
 3323.83   3141.15
 3590.27   3219.02
 3254.87   3001.60
 3253.04   3157.81
 3068.94   2902.59
 3190.74   2925.79
 3328.88   3201.70
       p2p2       
 KB/s in  KB/s out
 3551.80   3172.55
 3426.67   3187.81
 3133.85   2921.23
 3153.98   3098.55
 2855.67   3053.91
 3284.87   2979.05
 3393.19   3198.12
 3178.73   3009.98
 3352.79   3306.37
 3422.29   3208.15
 3376.80   3304.62
 3252.96   3037.75
 3039.86   2791.95
 3241.93   3035.42
 3524.14   3306.69
 3389.91   3164.72
 3255.80   2884.49
 3001.13   2845.57
 3066.54   3056.88
 3336.11   3471.26
 3430.70   2897.28
 3166.14   2706.90
       p2p2       
 KB/s in  KB/s out
 3131.54   2824.33
 3206.94   2809.64
 3466.14   2842.84
 3151.66   2910.24
 3007.86   2755.81
 2911.37   2869.55
 3174.40   3084.29
 3583.28   3304.73
 3455.26   2978.99
 3154.08   3105.81
 3030.98   2727.01
 3374.23   3103.87
 3472.15   2967.75
 3114.17   2845.12
 3000.69   3043.93
 3100.80   2887.53
 3143.39   2965.92
 3464.34   3006.55
 3389.68   2787.67
 3245.71   2822.47
 3015.36   2891.28
 3216.47   2961.83
       p2p2       
 KB/s in  KB/s out
 3212.12   2877.12
 3158.21   2954.26
 3015.04   2818.65
 3100.27   3037.46
 3249.63   3223.08
 3145.99   2699.01
 3599.47   3000.24
 3155.69   2796.98
 2858.92   2676.74
 2992.80   2827.40
 3169.99   3064.44
 3404.80   2956.92
 3290.82   3070.04
 3020.63   2791.71
 3170.40   3117.15
 3359.73   2833.07
 3496.47   3320.12
 3267.53   3225.04
 2829.71   3058.95
 3031.28   2878.99
 3254.87   3005.57
 3517.35   3158.60
       p2p2       
 KB/s in  KB/s out
 3091.43   2873.74
 2984.01   2906.62
 3320.59   2823.01
 3308.55   2775.19
 3315.35   3047.05
 2779.10   2787.02
 3050.00   2765.07
 3149.15   2961.16
 3334.61   2976.76
 3405.29   2966.55
 3329.61   2981.90
 3002.69   2897.68
 3086.41   2884.91
 3379.80   3008.38
 3241.87   2914.45
 3054.28   2680.20
 2940.27   2881.33
 3239.97   2981.12
 3147.09   2992.70
 3134.12   3141.48
 3130.55   2874.54
 2908.67   2699.21
       p2p2       
 KB/s in  KB/s out
 3224.79   3028.15
 3237.41   2868.24
 3355.22   3034.17
 3058.22   2766.41
 2935.30   2882.16
 3133.59   2836.69
 3121.05   2793.47
 3374.40   2684.24
 2971.18   2880.65
 2952.22   3002.95
 2945.07   2898.12
 3464.90   3249.43
 3361.67   3118.59
 3172.99   2983.85
 1673.82   1537.83
  814.63    617.22
  921.60    543.89
 2320.03   2087.22
 3256.05   2961.82
 2935.51   2688.72
 3160.05   2787.30
 3558.19   3237.69
       p2p2       
 KB/s in  KB/s out
 3366.53   3127.65
 3277.03   3139.35
 2998.20   2895.19
 3304.66   3183.19
 3651.89   3254.39
 3612.99   3105.08
 3338.19   3259.48
 2886.11   2947.68
 3159.16   3028.65
 3365.24   3176.38
 3525.71   2923.61
 2960.00   2896.91
 3164.36   3107.54
 3446.97   3345.47
 3205.83   3022.80
 3401.12   3074.05
 3382.27   3117.99
 3126.20   2983.25
 3180.13   2818.68
 3262.21   2830.27
 3582.81   3125.06
 3265.94   2918.52
       p2p2       
 KB/s in  KB/s out
 3070.13   3005.13
 3403.84   3275.90
 3165.55   2970.27
 3223.80   3037.19
 3489.11   3194.36
 3081.03   2923.18
 3155.39   2921.66
 3342.25   2941.69
 3389.86   3097.18
 3129.87   2778.49
 3043.81   3101.03
 3390.59   3205.18
 3212.47   2993.54
 3245.37   2770.00
 3508.87   3044.16
 3115.02   3149.73
 3220.95   3220.32
 3313.64   2874.74
 3429.19   2723.89
 3051.73   2819.45
 3349.33   3335.78
 3165.44   2976.89
       p2p2       
 KB/s in  KB/s out
 3330.19   3004.39
 3642.56   3224.07
 3031.49   2880.95
 3089.11   3158.32
 3244.60   3190.66
 3457.92   3167.99
 3463.79   2977.78
 3143.94   2915.96
 3138.08   2835.66
 3194.56   2832.37
 3421.56   3021.46
 3462.25   3207.23
 2965.26   2728.07
 2971.73   2896.36
 2989.08   2798.63
 3467.90   3006.34
 3571.87   3000.74
 3190.31   2947.81
 2991.93   2960.03
 3008.82   2915.15
 3324.01   3148.41
 3331.72   3114.97
       p2p2       
 KB/s in  KB/s out
 3229.75   3020.13
 3210.21   3011.12
 3344.93   3114.37
 3441.19   2919.37
 3413.33   3068.36
 3054.15   2932.36
 3136.14   3103.75
 2894.91   2892.43
 3472.01   3060.56
 3369.35   3141.42
 3216.73   2818.61
 2952.43   2785.41
 3214.63   2850.15
 3393.14   2942.95
 3324.03   3139.14
 3017.13   2807.28
 3109.84   3048.70
 3185.63   2998.90
 3382.46   3037.00
 3110.90   2750.17
 3004.82   2693.01
 3068.41   2932.72
       p2p2       
 KB/s in  KB/s out
 3148.68   2889.26
 3400.41   2806.87
 3466.08   2924.06
 3061.00   2812.55
 2971.52   2725.17
 3280.08   3123.12
 3429.35   2887.75
 3103.34   3033.62
 2899.31   2592.80
 2800.52   2899.36
 3392.85   3220.14
 3408.90   2857.73
 3215.49   2939.64
 3177.29   3002.81
 2998.24   2931.23
 3033.26   2740.55
 3343.04   2972.22
 3607.65   3119.34
 2772.72   2775.05
 2951.02   2927.77
 3250.48   2935.85
 3436.38   3079.73
       p2p2       
 KB/s in  KB/s out
 3445.72   3240.96
 3169.78   2858.18
 2956.44   2791.85
 3351.30   2971.92
 3165.92   2972.29
 1647.94   1416.53
 1008.53    614.70
  705.61    569.60
  725.42    519.11
  778.18    532.45
  742.13    577.55
  571.60    458.02
  466.14    359.71
 1938.06   1799.78
 3116.87   3054.77
 3030.34   3043.79
 2966.94   3210.59
 2869.97   2861.26
 2916.45   2762.32
 3284.28   2991.33
 3666.33   3291.33
 3135.75   2791.54
       p2p2       
 KB/s in  KB/s out
 2939.99   2904.76
 3093.12   2748.47
 3084.09   2877.79
 3094.33   3004.75
 3183.65   2816.08
 2921.03   2766.07
 3056.54   2784.06
 3582.29   3159.71
 3420.25   3001.20
 3136.72   2906.94
 2974.68   2950.17
 3096.04   2484.94
 3323.07   2902.52
 2995.05   2629.84
 2985.15   3024.01
 2789.93   2677.53
 3002.78   2816.19
 3219.14   2923.36
 3322.67   2907.11
 2962.78   2762.08
 3209.60   3088.86
 3113.63   2900.71
       p2p2       
 KB/s in  KB/s out
 3067.13   2923.80
 3244.51   2787.63
 3014.02   2741.31
 2768.19   2883.94
 3015.55   2761.99
 3320.54   2726.51
 3254.32   2913.09
 3090.57   2937.10
 3084.11   2985.30
 3143.15   2676.59
 3169.74   2801.74
 2906.54   3026.15
 3127.53   2754.18
 3040.65   3057.58
 3028.20   2911.78
 3222.49   2699.96
 3295.52   3076.95
 3143.87   2979.93
 2817.93   2742.53
 3086.22   2915.83
 3363.37   3037.82
 2852.27   2926.24
       p2p2       
 KB/s in  KB/s out
 3090.61   2793.44
 2959.92   3045.53
 2856.63   2864.68
 3344.29   2854.38
 3410.15   2953.77
 3077.80   2640.12
 3038.13   3092.87
 3061.10   2908.49
 3086.09   2721.88
 2653.17   2854.95
 3325.56   3026.58
 2950.22   2733.89
 3128.08   2850.55
 3179.60   2759.47
 3146.36   2851.27
 2891.43   2603.14
 2991.08   2951.07
 3029.15   2839.55
 3159.23   2990.98
 2950.39   2790.58
 2902.97   2745.36
 2877.78   3110.85
       p2p2       
 KB/s in  KB/s out
 3028.42   2790.94
 3173.08   2757.82
 3240.81   2677.92
 2936.46   2799.97
 2791.89   2500.52
 3047.50   2730.04
 2914.96   2684.68
 3264.32   2845.21
 2879.92   2893.29
 2540.73   2622.28
 3244.22   2972.42
 3264.85   2875.99
 3198.88   2570.62
 2838.68   2609.58
 3195.32   2921.47
 3064.39   2625.97
 2804.27   2489.45
 2974.22   2731.48
 3069.23   2613.03
 2828.12   2598.14
 3048.40   3105.98
 2896.75   2516.25
       p2p2       
 KB/s in  KB/s out
 3025.46   2580.81
 2935.64   2559.43
 2996.64   2775.21
 3050.13   2963.64
 3123.20   2988.11
 2795.30   2763.74
 3203.45   2707.24
 2746.45   2673.35
 3030.50   2554.86
 2919.95   2654.76
 2954.34   2578.08
 2780.77   2885.28
 2626.64   2859.70
 3053.06   2991.61
 3292.25   2883.75
 2983.68   2552.23
 2929.62   2661.20
 2932.24   2742.98
 2939.90   2842.47
 3099.15   2658.44
 3080.90   2757.53
 2706.73   2787.91
       p2p2       
 KB/s in  KB/s out
 2729.70   2683.86
 2291.37   2042.91
 1120.11    660.50
  961.23    547.32
  826.17    600.29
  670.13    545.55
  567.81    454.40
  525.60    506.13
  543.63    637.38
 1775.65   1362.32
 1833.92   1367.72
 1677.12   1201.88
 1892.84   1246.35
 1978.37   1452.71
 1716.50   1264.29
 1733.23   1405.42
 1688.43   1145.02
 1907.27   1532.56
 2021.27   1639.37
 1855.13   1390.75
 1690.27   1486.90
 1780.56   1263.05
       p2p2       
 KB/s in  KB/s out
 1744.63   1111.17
 1962.29   1309.39
 1827.69   1748.72
 1756.09   1700.45
 1878.42   1502.69
 1639.57   1795.36
 1789.03   1598.72
 1920.37   1672.27
 1045.93    883.76
 1744.77   1318.91
 1935.57   1501.68
 1975.73   1942.71
 1873.41   1362.13
 1863.77   2158.30
 1838.46   1549.73
 2009.90   1582.18
 1809.36   1346.52
 1896.53   1431.32
 1804.16   1562.42
 1732.43   1382.85
 2154.06   1292.25
 1896.99   1662.11
       p2p2       
 KB/s in  KB/s out
 2155.66   1470.19
 1784.47   1413.80
 1951.56   1565.46
 1931.81   1261.65
 1954.06   1141.20
 1770.63   1455.63
 1933.88   1336.37
 1805.59   1384.65
 1683.47   1965.43
 1809.20   1428.76
 1815.73   1675.98
 1876.24   1216.61
 1832.36   1572.60
 2076.10   1260.70
 1904.60   1605.08
 1794.81   1677.44
 1753.34   1111.61
 2066.05   2313.36
 1831.38   1543.90
 1988.33   1414.43
 1769.93   1311.14
 1795.31   1409.77
       p2p2       
