Linux 3.19.0-25-generic (dss-storage-2) 	10/26/2015 	_x86_64_	(24 CPU)

11:48:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:48:23 PM  all    8.46    0.00    2.29    0.69    0.00    0.69    0.00    0.00    0.00   87.88
11:48:24 PM  all    7.08    0.00    2.94    0.60    0.05    0.32    0.00    0.00    0.00   89.02
11:48:25 PM  all    6.69    0.00    3.05    1.85    0.00    0.46    0.00    0.00    0.00   87.95
11:48:26 PM  all    7.31    0.00    3.91    0.60    0.05    0.55    0.00    0.00    0.00   87.58
11:48:27 PM  all    6.67    0.00    1.89    0.51    0.00    0.37    0.00    0.00    0.00   90.57
11:48:28 PM  all    7.71    0.00    2.14    0.51    0.00    0.28    0.00    0.00    0.00   89.36
11:48:29 PM  all    8.86    0.00    4.22    0.60    0.00    0.46    0.00    0.00    0.00   85.86
11:48:30 PM  all    5.39    0.00    2.35    1.47    0.00    0.32    0.00    0.00    0.00   90.46
11:48:31 PM  all    7.32    0.00    2.19    0.46    0.00    0.46    0.00    0.00    0.00   89.57
11:48:32 PM  all    6.71    0.00    3.50    0.71    0.00    0.57    0.00    0.00    0.00   88.52
11:48:33 PM  all    7.76    0.00    3.67    0.18    0.00    0.60    0.00    0.00    0.00   87.79
11:48:34 PM  all    7.22    0.00    2.87    0.65    0.00    0.51    0.00    0.00    0.00   88.76
11:48:35 PM  all    8.06    0.00    2.21    2.72    0.00    0.28    0.00    0.00    0.00   86.73
11:48:36 PM  all    7.01    0.00    3.09    0.51    0.00    0.55    0.00    0.00    0.00   88.83
11:48:37 PM  all    7.55    0.00    2.20    0.55    0.00    0.32    0.00    0.00    0.00   89.38
11:48:38 PM  all    6.83    0.00    2.62    0.50    0.00    0.32    0.00    0.00    0.00   89.74
11:48:39 PM  all    7.87    0.00    2.79    0.42    0.00    0.28    0.00    0.00    0.00   88.64
11:48:40 PM  all    6.82    0.00    3.02    1.02    0.00    0.42    0.00    0.00    0.00   88.72
11:48:41 PM  all    8.32    0.00    2.67    3.54    0.00    0.37    0.00    0.00    0.00   85.11
11:48:42 PM  all    7.90    0.00    2.75    3.67    0.00    0.51    0.00    0.00    0.00   85.17
11:48:43 PM  all    6.48    0.00    2.28    0.46    0.00    0.32    0.00    0.00    0.00   90.46
11:48:44 PM  all    7.16    0.00    2.77    0.65    0.00    0.28    0.00    0.00    0.00   89.15
11:48:45 PM  all    6.38    0.00    2.66    0.60    0.00    0.46    0.00    0.00    0.00   89.90
11:48:46 PM  all    8.40    0.00    3.08    0.60    0.00    0.46    0.00    0.00    0.00   87.47
11:48:47 PM  all    6.07    0.00    2.57    0.37    0.05    0.42    0.00    0.00    0.00   90.52
11:48:48 PM  all    7.35    0.00    1.53    0.41    0.00    0.23    0.00    0.00    0.00   90.49
11:48:49 PM  all    8.10    0.00    2.99    0.14    0.00    0.51    0.00    0.00    0.00   88.27
11:48:50 PM  all    8.16    0.00    3.02    0.45    0.00    0.50    0.00    0.00    0.00   87.87
11:48:51 PM  all    8.30    0.00    3.38    0.74    0.00    0.83    0.00    0.00    0.00   86.74
11:48:52 PM  all    7.41    0.00    3.38    0.60    0.00    0.28    0.00    0.00    0.00   88.32
11:48:53 PM  all    6.67    0.00    2.04    0.54    0.00    0.27    0.00    0.00    0.00   90.48
11:48:54 PM  all    7.85    0.00    2.09    0.68    0.00    0.23    0.00    0.00    0.00   89.15
11:48:55 PM  all    8.87    0.00    2.01    0.64    0.00    0.41    0.00    0.00    0.00   88.06
11:48:56 PM  all    7.10    0.00    1.82    0.64    0.00    0.36    0.00    0.00    0.00   90.08
11:48:57 PM  all    6.25    0.00    2.76    0.46    0.00    0.37    0.00    0.00    0.00   90.17
11:48:58 PM  all    7.36    0.00    3.43    0.18    0.05    0.55    0.00    0.00    0.00   88.44
11:48:59 PM  all    9.83    0.00    2.16    0.64    0.00    0.28    0.00    0.00    0.00   87.09
11:49:00 PM  all    5.76    0.00    2.47    1.69    0.00    0.18    0.00    0.00    0.00   89.90
11:49:01 PM  all    9.55    0.00    2.09    0.86    0.00    0.45    0.00    0.00    0.00   87.05
11:49:02 PM  all    8.89    0.00    2.51    0.31    0.00    0.31    0.00    0.00    0.00   87.97
11:49:03 PM  all    8.11    0.00    2.00    0.55    0.05    0.50    0.00    0.00    0.00   88.80
11:49:04 PM  all    9.20    0.00    3.45    0.56    0.00    0.47    0.00    0.00    0.00   86.32
11:49:05 PM  all   11.46    0.00    2.36    0.64    0.00    0.32    0.00    0.00    0.00   85.22
11:49:06 PM  all    9.27    0.00    2.06    3.06    0.00    0.27    0.00    0.00    0.00   85.34
11:49:07 PM  all    9.31    0.00    3.21    0.46    0.00    0.55    0.00    0.00    0.00   86.47
11:49:08 PM  all   10.04    0.00    3.55    0.60    0.00    0.60    0.00    0.00    0.00   85.21
11:49:09 PM  all    8.02    0.00    1.69    0.50    0.00    0.36    0.00    0.00    0.00   89.43
11:49:10 PM  all    9.07    0.00    3.04    0.14    0.05    0.46    0.00    0.00    0.00   87.24
11:49:11 PM  all    7.62    0.00    2.30    1.35    0.00    0.32    0.00    0.00    0.00   88.41
11:49:12 PM  all    8.40    0.00    1.95    0.60    0.00    0.32    0.00    0.00    0.00   88.72
11:49:13 PM  all    9.95    0.00    2.90    0.83    0.00    0.55    0.00    0.00    0.00   85.76
