       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  111577.0    293.47
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.33      0.00      0.00  168636.8  43770.71
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  101090.0   9419.84
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  344481.1  66025.85
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  215194.8  13660.86
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  154384.7  21137.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  193522.6   7804.06
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  87430.31  59434.00
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  303983.8  36916.01
    0.00      0.00      0.00      0.00      0.00      0.00      0.39      0.00      0.00      0.00  319022.0  73385.18
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  290681.9  113344.6
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  542071.5  65707.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  486053.7  29798.42
    0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00  329700.6   8256.81
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  213269.9  43891.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  209424.0  29476.19
       eth0                eth1                eth2                eth3                eth4                eth5       
 KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out   KB/s in  KB/s out
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.33      0.00      0.00  147017.5  37838.88
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  87630.82  79301.63
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  95072.82  84611.07
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  277280.5  42718.14
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  386200.8   3167.15
    0.00      0.00      0.00      0.00      0.00      0.00      0.06      0.00      0.00      0.00  263655.2  10470.37
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  457361.7  32349.67
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  431823.2   2903.73
    0.00      0.00      0.00      0.00      0.00      0.00      0.12      0.00      0.00      0.00  198931.0  18130.55
    0.00      0.00      0.00      0.00      0.00      0.00      0.45      0.00      0.00      0.00  166425.9  61629.01
