Linux 3.13.0-63-generic (dss-storage-3) 	10/26/2015 	_x86_64_	(24 CPU)

12:39:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:39:10 PM  all    0.63    0.00    0.58    3.26    0.00    0.29    0.00    0.00    0.00   95.24
12:39:11 PM  all    2.68    0.00    2.43    2.26    0.00    0.38    0.00    0.00    0.00   92.26
12:39:12 PM  all    0.84    0.00    1.42    2.85    0.00    0.46    0.00    0.00    0.00   94.43
12:39:13 PM  all    1.97    0.00    1.47    2.89    0.00    0.13    0.00    0.00    0.00   93.54
12:39:14 PM  all    1.34    0.00    1.34    1.67    0.00    0.38    0.00    0.00    0.00   95.28
12:39:15 PM  all    0.71    0.00    1.13    3.48    0.00    0.29    0.00    0.00    0.00   94.38
12:39:16 PM  all    2.01    0.00    1.13    1.97    0.00    0.08    0.00    0.00    0.00   94.80
12:39:17 PM  all    1.85    0.00    1.60    2.02    0.00    0.34    0.00    0.00    0.00   94.21
12:39:18 PM  all    2.01    0.00    1.17    3.06    0.00    0.08    0.00    0.00    0.00   93.67
12:39:19 PM  all    0.75    0.00    0.92    2.59    0.00    0.04    0.00    0.00    0.00   95.69
12:39:20 PM  all    3.55    0.00    2.45    3.25    0.00    0.42    0.00    0.00    0.00   90.33
12:39:21 PM  all    3.00    0.00    2.28    3.17    0.04    0.46    0.00    0.00    0.00   91.04
12:39:22 PM  all   14.59    0.00    6.72    2.37    0.00    1.16    0.00    0.00    0.00   75.16
12:39:23 PM  all   12.66    0.00    8.15    8.41    0.00    1.82    0.00    0.00    0.00   68.96
12:39:24 PM  all    3.04    0.00    3.38    6.84    0.00    1.60    0.00    0.00    0.00   85.14
12:39:25 PM  all    1.56    0.00    1.81    6.46    0.00    0.63    0.00    0.00    0.00   89.54
12:39:26 PM  all    5.74    0.00    2.15    2.57    0.00    0.38    0.00    0.00    0.00   89.15
12:39:27 PM  all    1.35    0.00    1.39    6.98    0.00    0.17    0.00    0.00    0.00   90.12
12:39:28 PM  all    1.13    0.00    1.18    7.48    0.00    0.21    0.00    0.00    0.00   90.00
12:39:29 PM  all    1.30    0.00    1.26    7.95    0.00    0.13    0.00    0.00    0.00   89.36
12:39:30 PM  all    1.30    0.00    1.43    7.72    0.00    0.21    0.00    0.00    0.00   89.34
12:39:31 PM  all    2.71    0.00    1.57    9.23    0.00    0.17    0.00    0.00    0.00   86.32
12:39:32 PM  all    3.75    0.00    1.64   10.42    0.00    0.21    0.00    0.00    0.00   83.97
12:39:33 PM  all    2.15    0.00    1.26   11.02    0.00    0.34    0.00    0.00    0.00   85.23
12:39:34 PM  all    3.59    0.00    2.11    9.68    0.00    0.85    0.00    0.00    0.00   83.76
12:39:35 PM  all    0.88    0.00    1.55    6.84    0.00    0.42    0.00    0.00    0.00   90.31
12:39:36 PM  all    3.37    0.00    2.86    7.20    0.00    0.21    0.00    0.00    0.00   86.36
12:39:37 PM  all    4.15    0.00    2.50    8.43    0.00    0.64    0.00    0.00    0.00   84.29
12:39:38 PM  all    5.88    0.00    1.73    8.63    0.00    0.30    0.00    0.00    0.00   83.47
12:39:39 PM  all    3.24    0.00    1.81    8.88    0.00    0.13    0.00    0.00    0.00   85.94
12:39:40 PM  all    5.90    0.00    2.15    8.43    0.00    0.17    0.00    0.00    0.00   83.35
12:39:41 PM  all    4.14    0.00    1.86    7.14    0.00    0.08    0.00    0.00    0.00   86.78
12:39:42 PM  all    8.56    0.00    4.70    3.69    0.00    0.68    0.00    0.00    0.00   82.37
12:39:43 PM  all    6.73    0.00    2.13    3.20    0.00    0.04    0.00    0.00    0.00   87.89
12:39:44 PM  all    3.33    0.00    2.44    5.60    0.00    0.63    0.00    0.00    0.00   88.00
12:39:45 PM  all    3.79    0.00    2.94    3.53    0.00    0.42    0.00    0.00    0.00   89.31
12:39:46 PM  all   13.48    0.00    3.46    4.71    0.00    0.43    0.00    0.00    0.00   77.93
12:39:47 PM  all   12.72    0.00    2.91    4.54    0.00    0.43    0.00    0.00    0.00   79.39
12:39:48 PM  all   14.64    0.00    3.78    2.10    0.00    0.43    0.00    0.00    0.00   79.06
12:39:49 PM  all   14.91    0.00    4.81    3.09    0.00    1.98    0.00    0.00    0.00   75.21
12:39:50 PM  all    1.93    0.00    2.26    5.03    0.00    0.92    0.00    0.00    0.00   89.85
12:39:51 PM  all    2.77    0.00    2.44    3.11    0.00    0.38    0.00    0.00    0.00   91.30
12:39:52 PM  all    8.82    0.00    2.89    4.54    0.00    0.47    0.00    0.00    0.00   83.28
12:39:53 PM  all    2.81    0.00    1.64    4.87    0.00    0.29    0.00    0.00    0.00   90.39
12:39:54 PM  all    2.79    0.00    2.33    3.39    0.00    0.55    0.00    0.00    0.00   90.94
12:39:55 PM  all    4.77    0.00    4.13    4.86    0.00    1.19    0.00    0.00    0.00   85.04
12:39:56 PM  all   18.19    0.00    8.07    4.86    0.00    0.87    0.00    0.00    0.00   68.01
12:39:57 PM  all   22.42    0.00    8.55    4.98    0.00    0.57    0.00    0.00    0.00   63.48
12:39:58 PM  all    6.72    0.00    3.17    8.94    0.00    0.68    0.00    0.00    0.00   80.49
12:39:59 PM  all   12.40    0.00    3.96    6.63    0.00    0.90    0.00    0.00    0.00   76.10
12:40:00 PM  all    1.83    0.00    1.87    2.72    0.00    0.60    0.00    0.00    0.00   92.98
12:40:01 PM  all    1.95    0.00    1.86    5.38    0.00    0.47    0.00    0.00    0.00   90.34
12:40:02 PM  all    6.47    0.00   13.07    6.97    0.00    5.40    0.00    0.00    0.00   68.10
12:40:03 PM  all    2.58    0.00    2.50    9.46    0.00    0.35    0.00    0.00    0.00   85.11
12:40:04 PM  all    5.98    0.00    3.36    9.51    0.00    0.56    0.00    0.00    0.00   80.59
12:40:05 PM  all    2.97    0.00    2.80   10.96    0.00    0.42    0.00    0.00    0.00   82.84
12:40:06 PM  all    3.05    0.00    1.69   15.31    0.00    0.21    0.00    0.00    0.00   79.74
12:40:07 PM  all    2.70    0.00    1.86   11.58    0.00    0.55    0.00    0.00    0.00   83.31
12:40:08 PM  all    5.26    0.00    2.71   11.96    0.00    0.55    0.00    0.00    0.00   79.52
12:40:09 PM  all    5.28    0.00    2.94   11.59    0.00    0.68    0.00    0.00    0.00   79.51
12:40:10 PM  all   15.54    0.00    5.16    8.12    0.00    0.74    0.00    0.00    0.00   70.44
12:40:11 PM  all    5.69    0.00    3.44    8.49    0.04    0.76    0.00    0.00    0.00   81.57
12:40:12 PM  all    4.82    0.00    3.67   10.12    0.00    0.43    0.00    0.00    0.00   80.96
12:40:13 PM  all    5.56    0.00    3.21   10.14    0.00    0.86    0.00    0.00    0.00   80.24
12:40:14 PM  all    4.31    0.00    3.76    9.52    0.00    0.90    0.00    0.00    0.00   81.51
12:40:15 PM  all    2.62    0.00    2.37    9.08    0.00    0.34    0.00    0.00    0.00   85.59
12:40:16 PM  all    1.60    0.00    1.77   11.20    0.00    0.59    0.00    0.00    0.00   84.84
12:40:17 PM  all    8.21    0.00    3.08    5.26    0.00    0.51    0.00    0.00    0.00   82.93
12:40:18 PM  all   13.57    0.00    4.71    4.15    0.00    0.95    0.00    0.00    0.00   76.62
12:40:19 PM  all   14.37    0.00    5.79    7.29    0.00    1.03    0.00    0.00    0.00   71.51
12:40:20 PM  all   16.12    0.00    4.38    7.52    0.00    1.12    0.00    0.00    0.00   70.86
12:40:21 PM  all    3.02    0.00    2.80    6.03    0.00    1.32    0.00    0.00    0.00   86.83
12:40:22 PM  all    2.79    0.00    2.96    7.02    0.00    0.80    0.00    0.00    0.00   86.43
12:40:23 PM  all   10.70    0.00    3.34    6.38    0.00    0.64    0.00    0.00    0.00   78.94
12:40:24 PM  all    3.18    0.00    2.29    5.26    0.00    0.47    0.00    0.00    0.00   88.80
12:40:25 PM  all    3.54    0.00    2.53    5.65    0.00    0.51    0.00    0.00    0.00   87.77
