       em4        
 KB/s in  KB/s out
 4796.13   2859.39
 4903.12   2911.07
 4315.83   2580.89
 4937.21   2968.95
 4718.02   2821.61
 4408.36   2724.88
 4536.16   2715.64
 4863.89   2913.82
 4342.91   2614.19
 4978.27   2923.14
 4527.65   2744.34
 5232.69   3119.45
 4908.95   3013.06
 4370.66   2634.88
 5160.84   3078.34
 5056.74   3013.40
 5287.63   3168.12
       em4        
 KB/s in  KB/s out
 4820.10   2882.77
 4886.12   2937.07
 4687.59   2793.78
 5033.72   3068.74
 4656.14   2805.31
 4790.87   2851.39
 4963.27   2977.21
 1784.25   1020.28
    0.20      0.14
    5.27     91.15
  434.16    361.49
 4709.40   2845.23
 5133.37   3086.83
 5031.00   3018.48
 5073.86   3060.26
 4716.80   2859.65
 4384.49   2657.91
 4277.33   2572.93
 4456.19   2653.37
 5029.48   3011.03
 5153.57   3090.97
 5408.16   3237.94
       em4        
 KB/s in  KB/s out
 5134.19   3085.05
 4174.27   2563.82
 4628.74   2770.49
 4785.96   2865.90
 4364.62   2633.93
 5007.14   3002.82
 5000.63   3018.07
 4562.22   2743.16
 5116.46   3060.01
 5150.02   3093.09
 4989.36   2988.56
 4730.79   2885.73
 4705.47   2808.91
 4411.00   2663.93
 4769.39   2824.72
 4821.26   2902.65
 4617.94   2791.28
 5148.30   3090.90
 4778.55   2883.42
 4635.66   2786.22
 4552.01   2755.60
 4961.05   2952.10
       em4        
 KB/s in  KB/s out
 4376.23   2644.26
 4876.14   2907.99
 4606.58   2793.75
 5147.05   3083.58
 4717.62   2841.01
 4403.91   2646.94
 5007.26   2979.80
 5181.51   3103.85
 5140.96   3109.75
 4990.10   3005.68
 4838.02   2894.76
 4882.52   2939.49
 4420.85   2681.53
 5426.23   3208.94
 5306.64   3195.84
 4841.56   2952.82
 5208.58   3087.35
 4837.12   2919.94
 4971.83   3012.76
 4955.43   3005.94
 5011.70   3018.39
 5024.03   2990.09
       em4        
 KB/s in  KB/s out
 4822.98   2913.91
 5050.36   3023.99
 4867.45   2928.94
 4951.41   2972.00
 4854.72   2904.55
 4737.98   2861.63
 5503.74   3294.21
 5105.20   3103.15
 5346.31   3237.76
 5020.59   2967.97
 4679.98   2830.09
 5314.66   3184.86
 5026.21   3036.64
 4890.51   2914.65
 4895.53   3003.65
 4860.67   2918.25
 5476.63   3253.64
 4838.54   2951.33
 5042.54   3034.61
 5312.38   3180.67
 4254.70   2548.25
 4979.20   3008.41
       em4        
 KB/s in  KB/s out
 4689.45   2864.82
 5221.45   3103.58
 5305.64   3168.74
 4751.91   2912.07
 5543.51   3278.24
 4751.25   2927.99
 4564.80   2745.21
 4929.56   2930.35
 4852.90   2915.41
 4550.18   2745.80
 5766.71   3422.74
 4729.27   2901.24
 4762.84   2892.78
 5111.44   3069.65
 5418.78   3242.09
 4802.51   2871.69
 5128.41   3085.31
 4577.92   2819.15
 5310.53   3120.68
 5308.69   3207.14
 5235.87   3169.26
 4739.72   2882.02
       em4        
 KB/s in  KB/s out
 4973.78   2942.17
 4777.64   2909.42
 5020.87   3015.59
 4757.54   2885.11
 5061.16   3034.54
 4979.65   2971.46
 5001.79   3008.32
 5029.29   3058.42
 4759.35   2906.00
 5331.24   3123.25
 5023.10   3013.04
 4819.39   2916.45
 5049.73   3018.55
 4519.39   2756.63
 5164.81   3079.58
 4647.73   2807.05
 4849.04   2946.11
 4552.83   2743.13
 5020.45   3000.70
 5109.47   3072.16
 5024.84   3022.50
 4631.93   2824.04
       em4        
 KB/s in  KB/s out
 4738.86   2837.55
 4074.14   2403.83
 4395.69   2728.00
 5142.33   3044.50
 5155.87   3112.18
 5279.46   3145.51
 5388.79   3287.64
 5151.16   3058.17
 4653.51   2853.58
 5163.74   3092.88
 4841.18   2910.55
 4665.22   2817.12
 4348.36   2653.21
 4245.08   2560.12
 4561.37   2750.02
 4881.62   2895.36
 4804.11   2860.50
 5732.37   3438.50
 5350.83   3203.40
 5149.48   3142.20
 5044.22   3036.33
 4916.20   2958.78
       em4        
 KB/s in  KB/s out
 5208.77   3123.56
 4434.49   2728.82
 4730.88   2841.47
 5520.31   3273.55
 4791.53   2934.53
 4956.03   2964.75
 4892.80   2953.69
 5338.39   3180.08
 5336.86   3183.57
 4877.92   2962.37
 4994.03   3061.30
 4650.98   2806.13
 5326.19   3166.65
 4793.45   2901.35
 4911.91   2947.98
 5401.81   3233.84
 4805.37   2893.12
 4960.75   3001.62
 4843.80   2933.52
 4836.47   2919.62
 5075.45   3029.00
 5216.41   3144.03
       em4        
 KB/s in  KB/s out
 4865.56   2927.78
 4795.06   2892.78
 5239.58   3177.61
 5290.93   3198.30
 4253.33   2568.63
 4425.41   2675.34
 4592.12   2742.81
 5024.65   3010.30
 5060.77   3028.78
 4873.87   2937.56
 4760.22   2917.51
 5226.66   3107.51
 5285.65   3152.62
 4131.45   2549.45
 4871.51   2921.22
 5087.95   3058.16
 4912.93   2989.60
 4734.20   2871.71
 5005.69   2981.36
 5523.71   3303.38
 4889.29   2917.50
 4661.88   2860.25
       em4        
 KB/s in  KB/s out
 4534.06   2730.70
 4650.05   2839.51
 4443.15   2669.94
 4914.98   2949.47
 5592.98   3308.50
 5446.97   3264.15
 4312.66   2665.22
 4649.23   2765.20
 4882.76   3012.05
 4863.47   2898.72
 5528.67   3319.81
 4137.99   2595.48
 4914.40   2979.92
 5450.15   3224.93
 4740.24   2889.25
 5104.86   3142.33
 4250.87   2577.39
 5084.32   2995.80
 5015.74   3019.68
 4450.00   2711.56
 5143.87   3081.12
 5000.81   2988.47
       em4        
 KB/s in  KB/s out
 4469.76   2745.64
 5435.87   3214.51
 4654.36   2849.43
 5315.63   3125.39
 4697.81   2850.85
 4938.61   2993.00
 5084.72   3043.95
 4434.20   2705.67
 4526.94   2712.43
 4769.60   2844.90
 4415.15   2672.73
 4804.99   2879.81
 4593.04   2756.82
 4997.01   2986.59
 4490.49   2732.84
 5147.99   3087.57
 4653.38   2844.50
 4351.62   2618.37
 4806.45   2883.11
 5079.47   3041.85
 5386.92   3207.78
 4762.79   2887.54
       em4        
 KB/s in  KB/s out
 4601.72   2780.98
 4456.62   2753.83
 4778.66   2870.48
 5250.95   3140.55
 4735.23   2879.36
 4681.01   2799.27
 4589.01   2757.88
 4614.81   2766.75
 4772.48   2942.29
 5095.71   3037.07
 4797.00   2895.43
 4784.70   2898.08
 4869.74   2905.33
 4672.34   2831.29
 4852.29   2901.12
 5097.71   3138.35
 4848.55   2880.84
 4635.39   2838.02
 4818.33   2895.99
 4583.61   2768.25
 4855.33   2898.92
 4898.17   2943.96
       em4        
 KB/s in  KB/s out
 4598.79   2829.27
 4636.89   2794.76
 4494.06   2701.91
 4832.21   2872.82
 5106.52   3067.61
 5032.85   3022.70
 4391.50   2661.55
 5547.84   3364.70
 5170.44   3094.74
 5572.52   3339.40
 4623.11   2785.35
 5474.72   3272.72
 4858.30   2927.35
 5685.62   3433.18
 5181.82   3194.66
 5240.27   3171.44
 5288.45   3169.90
 4996.70   2998.56
 4888.66   2969.96
 5117.82   3046.33
 4063.70   2489.68
 4937.66   2983.43
       em4        
 KB/s in  KB/s out
 4952.98   2996.48
 5313.71   3188.01
 4869.89   2928.61
 4815.47   2900.99
 4914.65   2982.45
 5296.62   3128.23
 4708.02   2968.89
 4747.50   2843.68
 5044.07   3026.28
 4819.94   2907.51
 5093.32   3056.20
 5201.85   3087.52
 4863.51   2934.66
 5303.48   3291.61
 5318.33   3206.86
 5212.32   3077.47
 4608.79   2800.42
 5579.77   3370.76
 4960.93   2973.03
 4508.96   2763.49
 4906.41   2909.95
 5577.55   3399.49
       em4        
 KB/s in  KB/s out
 5023.40   3060.98
 5133.45   3088.06
 3895.46   2202.01
    0.12      0.00
    0.25      0.06
    0.12      0.00
  840.52    732.59
 4512.07   2791.76
 4993.30   3029.38
 5075.48   3046.69
 5067.08   3089.76
 5230.62   3154.00
 5459.07   3204.75
 5104.16   3090.96
 4932.21   2984.05
 5293.33   3201.77
 4981.73   3032.73
 5183.76   3097.17
 5119.09   3071.40
 4861.87   2980.16
 4786.03   2923.14
 4875.71   2954.33
       em4        
 KB/s in  KB/s out
 4988.26   2977.82
 5563.68   3337.87
 4767.08   2849.98
 4835.54   2901.13
 5131.59   3100.08
 4977.51   2999.61
 4463.49   2729.32
 5142.73   3062.31
 4726.99   2872.72
 4460.15   2713.30
 4707.77   2859.92
 5161.38   3184.65
 5613.92   3376.60
 5728.87   3450.56
 4770.69   2910.69
 4986.37   3020.99
 4681.93   2884.38
 4796.45   2953.88
 5147.31   3057.75
 5212.81   3122.71
 4768.33   2870.18
 5191.69   3155.28
       em4        
 KB/s in  KB/s out
 5071.29   3077.39
 4799.21   2927.13
 4960.52   3016.99
 5347.28   3193.31
 5005.10   2990.75
 5218.16   3153.99
 4231.68   2599.69
 5438.53   3248.27
 5157.59   3044.96
 5044.36   3037.36
 4637.95   2825.51
 4628.99   2851.74
 4666.53   2820.48
 4711.29   2816.02
 5360.28   3190.32
 4618.78   2805.31
 4433.42   2682.73
 4351.74   2603.98
 5099.46   3051.45
 4283.22   2629.40
 5178.96   3062.13
 5132.85   3076.78
       em4        
 KB/s in  KB/s out
 5055.71   3049.94
 4992.99   3008.63
 5173.83   3107.90
 4683.30   2847.39
 4265.70   2628.77
 5577.93   3317.19
 4814.65   2902.62
 4827.29   2970.80
 4822.29   2877.22
 4868.95   2918.77
 5052.05   3023.72
 4859.67   2946.93
 4671.63   2865.34
 5298.95   3180.47
 4593.07   2783.99
 4948.62   2957.79
 4830.47   2920.71
 5133.40   3080.49
 4009.87   2431.75
 5252.77   3115.69
 4845.67   2966.23
 4582.73   2761.90
       em4        
 KB/s in  KB/s out
 4869.87   2905.73
 4822.90   2918.30
 5200.26   3094.71
 5076.45   2995.14
 4748.02   2859.60
 5749.24   3396.78
 4971.39   3008.79
 5274.64   3203.27
 5084.73   3045.19
 4714.22   2890.21
 4622.85   2792.24
 4792.24   2901.32
 4718.04   2834.50
 4692.16   2847.36
 4931.74   2896.19
 4874.79   2956.57
 4725.21   2837.30
 4862.89   2958.33
 4988.11   3003.27
 5638.84   3403.77
 5753.24   3406.58
 5300.71   3139.40
       em4        
 KB/s in  KB/s out
 4809.32   2913.96
 4550.71   2861.07
 4889.89   2954.68
 5700.89   3382.52
 5362.33   3169.40
 4426.40   2667.54
 4367.69   2716.28
 5765.98   3428.22
 5845.50   3497.81
 4506.72   2736.17
 5071.91   3048.41
 4514.15   2768.75
 4183.04   2583.36
 4948.57   2995.59
 4860.46   2951.96
 4674.74   2796.39
 4584.30   2759.07
 4524.24   2744.14
 4846.47   2876.46
 5051.89   3033.41
 4875.12   2951.72
 5142.78   3134.32
       em4        
 KB/s in  KB/s out
 5429.97   3231.31
 4856.46   2963.98
 5212.73   3087.34
 4697.59   2849.14
 4645.25   2825.87
 4846.43   2993.50
 4577.36   2734.81
 4390.86   2647.82
 5041.03   2967.78
 4799.39   2873.04
 5208.68   3117.81
 4815.16   2906.85
 4713.20   2855.15
 4048.26   2478.91
 4336.50   2688.75
