Linux 3.19.0-25-generic (dss-storage-1) 	10/27/2015 	_x86_64_	(24 CPU)

07:19:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:19:35 PM  all   10.37    0.00    2.66    0.00    0.00    0.44    0.00    0.00    0.00   86.53
07:19:36 PM  all   11.01    0.00    3.09    0.09    0.00    0.64    0.00    0.00    0.00   85.18
07:19:37 PM  all   10.74    0.00    2.92    0.04    0.00    0.45    0.00    0.00    0.00   85.84
07:19:38 PM  all   11.24    0.00    2.54    0.00    0.00    0.31    0.00    0.00    0.00   85.90
07:19:39 PM  all   10.54    0.00    2.80    0.00    0.00    0.49    0.00    0.00    0.00   86.17
07:19:40 PM  all   11.48    0.00    3.64    0.00    0.00    0.64    0.00    0.00    0.00   84.24
07:19:41 PM  all   11.26    0.00    2.61    0.00    0.00    0.45    0.00    0.00    0.00   85.68
07:19:42 PM  all   12.25    0.00    3.45    0.09    0.00    0.73    0.00    0.00    0.00   83.48
07:19:43 PM  all   10.26    0.00    2.42    0.00    0.04    0.57    0.00    0.00    0.00   86.70
07:19:44 PM  all   11.16    0.00    3.25    0.00    0.00    0.50    0.00    0.00    0.00   85.09
07:19:45 PM  all   10.60    0.00    2.87    0.00    0.00    0.54    0.00    0.00    0.00   85.99
07:19:46 PM  all   11.70    0.00    2.44    0.00    0.00    0.27    0.00    0.00    0.00   85.59
07:19:47 PM  all   10.39    0.00    2.38    0.04    0.04    0.35    0.00    0.00    0.00   86.79
07:19:48 PM  all   11.84    0.00    2.98    0.00    0.00    0.55    0.00    0.00    0.00   84.63
07:19:49 PM  all   11.13    0.00    2.86    0.00    0.00    0.72    0.00    0.00    0.00   85.29
07:19:50 PM  all   11.61    0.00    3.08    0.00    0.00    0.45    0.00    0.00    0.00   84.86
07:19:51 PM  all   11.17    0.00    2.71    0.00    0.00    0.53    0.00    0.00    0.00   85.59
07:19:52 PM  all   11.56    0.00    2.60    0.09    0.00    0.40    0.00    0.00    0.00   85.34
07:19:53 PM  all   11.88    0.00    2.94    0.00    0.00    0.59    0.00    0.00    0.00   84.60
07:19:54 PM  all   10.95    0.00    3.38    0.00    0.05    0.45    0.00    0.00    0.00   85.17
07:19:55 PM  all   12.05    0.00    3.75    0.00    0.00    0.49    0.00    0.00    0.00   83.71
07:19:56 PM  all   10.50    0.00    2.15    0.00    0.00    0.27    0.00    0.00    0.00   87.07
07:19:57 PM  all   11.29    0.00    2.67    0.09    0.00    0.44    0.00    0.00    0.00   85.51
07:19:58 PM  all   11.08    0.00    3.31    0.00    0.00    0.44    0.00    0.00    0.00   85.17
07:19:59 PM  all   11.26    0.00    2.57    0.00    0.00    0.31    0.00    0.00    0.00   85.86
07:20:00 PM  all   10.53    0.00    2.25    0.00    0.00    0.26    0.00    0.00    0.00   86.95
07:20:01 PM  all   11.55    0.00    2.89    0.00    0.00    0.44    0.00    0.00    0.00   85.12
07:20:02 PM  all   11.64    0.00    3.90    0.05    0.00    0.50    0.00    0.00    0.00   83.91
07:20:03 PM  all   10.09    0.00    2.05    0.00    0.00    0.31    0.00    0.00    0.00   87.55
07:20:04 PM  all   10.58    0.00    3.09    0.00    0.00    0.26    0.00    0.00    0.00   86.07
07:20:05 PM  all   11.92    0.00    2.79    0.00    0.00    0.58    0.00    0.00    0.00   84.71
07:20:06 PM  all   12.48    0.00    4.03    0.00    0.00    0.45    0.00    0.00    0.00   83.04
07:20:07 PM  all   11.06    0.00    2.17    0.09    0.05    0.68    0.00    0.00    0.00   85.96
07:20:08 PM  all   10.72    0.00    2.52    0.00    0.00    0.27    0.00    0.00    0.00   86.49
07:20:09 PM  all   10.80    0.00    2.35    0.00    0.00    0.36    0.00    0.00    0.00   86.49
07:20:10 PM  all   12.51    0.00    2.81    0.00    0.00    0.41    0.00    0.00    0.00   84.28
07:20:11 PM  all   11.30    0.00    2.66    0.00    0.00    0.58    0.00    0.00    0.00   85.47
07:20:12 PM  all   11.65    0.00    2.72    0.04    0.00    0.40    0.00    0.00    0.00   85.19
07:20:13 PM  all   11.30    0.00    2.68    0.00    0.00    0.36    0.00    0.00    0.00   85.66
07:20:14 PM  all   11.42    0.00    2.17    0.00    0.00    0.49    0.00    0.00    0.00   85.92
07:20:15 PM  all   11.84    0.00    3.05    0.00    0.00    0.45    0.00    0.00    0.00   84.66
07:20:16 PM  all   11.92    0.00    2.59    0.00    0.00    0.36    0.00    0.00    0.00   85.13
07:20:17 PM  all   11.89    0.00    2.56    0.09    0.00    0.49    0.00    0.00    0.00   84.97
07:20:18 PM  all   11.45    0.00    2.79    0.00    0.00    0.35    0.00    0.00    0.00   85.41
07:20:19 PM  all   11.34    0.00    3.04    0.00    0.00    0.41    0.00    0.00    0.00   85.22
07:20:20 PM  all   11.71    0.00    2.27    0.00    0.00    0.27    0.00    0.00    0.00   85.75
07:20:21 PM  all   11.91    0.00    3.89    0.00    0.00    0.82    0.00    0.00    0.00   83.38
07:20:22 PM  all   11.03    0.00    2.51    0.18    0.00    0.31    0.00    0.00    0.00   85.97
07:20:23 PM  all   12.04    0.00    2.41    0.00    0.00    0.40    0.00    0.00    0.00   85.15
07:20:24 PM  all   11.41    0.00    3.34    0.00    0.00    0.45    0.00    0.00    0.00   84.80
