Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,read,read,read,read,read,read,read,Min-Version,Version,Max-Version
20:50:53,461,472064000,463.04,452.1,90.7,92881755.01,100%,0,0,0
20:50:58,1038,1062912000,459.69,448.92,195.69,200381906.15,100%,1,1,1
20:51:03,1325,1356800000,500.12,487.57,323.42,331179019.34,100%,2,2,2
20:51:08,1402,1435648000,479.47,468.75,275.32,281926601.94,100%,3,3,3
20:51:13,1391,1424384000,484.2,469.85,264.38,270723298.02,100%,4,4,4
20:51:18,1407,1440768000,471.58,460.3,271.47,277983280.8,100%,5,5,5
20:51:23,1404,1437696000,476.49,464.56,268.68,275133291.56,100%,6,6,6
20:51:28,1394,1427456000,486.45,474.99,263.1,269411623.45,100%,7,7,7
20:51:33,1399,1432576000,481.16,468.59,266.05,272431921.59,100%,8,8,8
20:51:38,1387,1420288000,488.64,476.22,261.91,268199522.73,100%,9,9,9
20:51:43,1465,1500160000,459.17,446.86,278.73,285415216.78,100%,10,10,10
20:51:48,1401,1434624000,479.12,467.42,267.17,273584924.58,100%,11,11,11
20:51:53,1393,1426432000,486.61,474.43,263.04,269352346.83,100%,12,12,12
20:51:58,1403,1436672000,475.85,463.66,269.05,275508745.69,100%,13,13,13
20:52:03,1408,1441792000,471.62,460.51,271.47,277982832.92,100%,14,14,14
20:52:08,1404,1437696000,481.1,469.03,266.14,272527086.67,100%,15,15,15
20:52:13,1392,1425408000,476.94,465.51,266.35,272742045.93,100%,16,16,16
20:52:18,1421,1455104000,459.84,445.53,271.61,278125886.8,100%,17,17,17
20:52:23,1355,1387520000,464.28,451.73,271.55,278064465.68,100%,18,18,18
20:52:28,1374,1406976000,475,462.11,274.26,280839699.59,100%,19,19,19
20:52:33,1239,1268736000,450.72,438,243.27,249107688.35,100%,20,20,20
20:52:38,1215,1244160000,478.57,465.97,275.9,282519983.28,100%,21,21,21
20:52:43,1236,1265664000,466.08,452.42,275.62,282232397.38,100%,22,22,22
20:52:48,1114,1140736000,462.13,448.25,253.14,259213093.46,100%,23,23,23
20:52:53,1434,1468416000,460.26,448.16,337.31,345403159.57,100%,24,24,24
20:52:58,1385,1418240000,458.52,444.65,267.99,274420776.06,100%,25,25,25
20:53:03,1332,1363968000,459.95,446.98,269.5,275969391.96,100%,26,26,26
20:53:08,1406,1439744000,463.95,451.24,296.98,304112295.84,100%,27,27,27
20:53:13,1386,1419264000,468.8,456.33,270.96,277465492.35,100%,28,28,28
20:53:18,1420,1454080000,465.3,451.57,277.39,284050109.43,100%,29,29,29
20:53:23,1370,1402880000,491.22,477.65,260.55,266807982.82,100%,30,30,30
20:53:28,1400,1433600000,481.52,469.1,268.01,274438713.56,100%,31,31,31
20:53:33,1474,1509376000,457.38,444.16,279.78,286489613,100%,32,32,32
20:53:38,1304,1335296000,508.91,495.77,251.52,257552872.75,100%,33,33,33
20:53:43,1437,1471488000,463.88,450.77,275.96,282578713.09,100%,34,34,34
20:53:48,1482,1517568000,454.17,436.04,281.78,288547688.32,100%,35,35,35
20:53:53,1404,1437696000,468.04,455.75,271.46,277973030.7,100%,36,36,36
20:53:58,1403,1436672000,472.03,459.66,273.37,279932805.91,100%,37,37,37
20:54:03,1362,1394688000,483.62,471.58,258.49,264697008.88,100%,38,38,38
20:54:08,1434,1468416000,464.62,452.12,281.68,288442636.02,100%,39,39,39
20:54:13,1339,1371136000,497.97,483.93,250.91,256936800.85,100%,40,40,40
20:54:18,1341,1373184000,471.42,457.69,264.87,271229879.46,100%,41,41,41
20:54:23,1295,1326080000,486.8,474.69,256.89,263057690.78,100%,42,42,42
20:54:28,1217,1246208000,473.08,458.6,253.24,259317278.38,100%,43,43,43
20:54:33,1311,1342464000,481.35,467.63,284.09,290912961.3,100%,44,44,44
20:54:38,1243,1272832000,485.02,471.16,254.11,260211865.86,100%,45,45,45
20:54:43,1111,1137664000,484.61,470.86,237.39,243091716.66,100%,46,46,46
20:54:48,1320,1351680000,494.46,481.95,302.41,309671610.56,100%,47,47,47
20:54:53,1166,1193984000,489.49,476.73,234.29,239917321.93,100%,48,48,48
20:54:58,1258,1288192000,475.64,463.88,278.12,284794074.49,100%,49,49,49
20:55:03,1362,1394688000,491.08,477.18,284.98,291821763.46,100%,50,50,50
20:55:08,1381,1414144000,493.25,481.23,263.67,269994691.33,100%,51,51,51
20:55:13,1385,1418240000,483.97,471.12,262.44,268734333.83,100%,52,52,52
20:55:18,1390,1423360000,482.39,469.56,265.48,271850953.73,100%,53,53,53
20:55:23,1395,1428480000,470.14,458.82,272.38,278918647.49,100%,54,54,54
20:55:28,1394,1427456000,483.78,471.9,266.57,272966039.64,100%,55,55,55
20:55:33,1410,1443840000,469.8,454.97,272.55,279094960.9,100%,56,56,56
20:55:38,1383,1416192000,491.3,478.03,260.51,266764246.76,100%,57,57,57
20:55:43,1379,1412096000,481.86,468.81,261.55,267829333.18,100%,58,58,58
20:55:48,847,867328000,271.71,258.87,459.75,470786676.03,100%,59,59,59
