       p2p2       
 KB/s in  KB/s out
809425.8  480404.9
771015.2  564876.4
764025.9  452601.5
815647.1  393091.9
509065.1  338040.9
468401.9  366578.1
530775.3  329498.0
676379.7  476925.1
520460.8  378703.8
318407.0  209714.6
130299.4  114934.3
122930.6  71896.46
361167.7  291616.8
281502.7  202970.1
515945.1  252029.1
647888.2  511459.9
507487.8  285404.9
585758.4  333366.6
407965.3  214326.0
554046.9  413569.2
689664.9  439317.9
417083.1  444835.7
       p2p2       
 KB/s in  KB/s out
502689.6  387359.6
573435.4  417264.5
566807.0  295377.8
404787.5  140561.9
245828.4  84621.02
73176.27  45019.38
96822.64  46599.52
135390.7  110505.0
48134.85  30010.61
28266.26   5118.57
199406.9  155925.3
458236.8  309853.1
503011.3  372381.4
692117.3  387980.4
730301.5  708203.1
747348.2  481347.5
516709.8  356496.3
190931.4  87531.19
140590.4  81965.60
526172.0  442263.3
466968.0  361205.2
533220.7  511890.0
       p2p2       
 KB/s in  KB/s out
515986.8  330866.0
250714.5  180394.5
446836.7  183438.9
387390.7  222318.2
170573.8  52686.53
116592.6  53794.87
104442.1  43981.36
167930.6  109634.8
433621.1  305298.6
484488.7  340815.7
503133.6  361373.9
271824.2  164352.6
676155.8  438538.7
725361.5  517841.6
292940.6  156675.3
556738.0  404252.5
263380.8  133175.9
