Linux 3.13.0-63-generic (dss-storage-3) 	10/26/2015 	_x86_64_	(24 CPU)

02:54:36 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:54:37 PM  all    1.88    0.00    1.66    0.00    0.00    0.17    0.00    0.00    0.00   96.29
02:54:38 PM  all    1.40    0.00    1.23    0.00    0.00    0.21    0.00    0.00    0.00   97.16
02:54:39 PM  all    2.67    0.00    2.29    0.00    0.00    0.51    0.00    0.00    0.00   94.54
02:54:40 PM  all    2.10    0.00    1.67    0.00    0.00    0.26    0.00    0.00    0.00   95.98
02:54:41 PM  all    1.95    0.00    2.46    0.00    0.00    0.42    0.00    0.00    0.00   95.17
02:54:42 PM  all    1.42    0.00    1.98    0.00    0.00    0.21    0.00    0.00    0.00   96.39
02:54:43 PM  all    1.86    0.00    2.54    0.00    0.00    0.38    0.00    0.00    0.00   95.22
02:54:44 PM  all    1.40    0.00    1.36    0.00    0.00    0.26    0.00    0.00    0.00   96.98
02:54:45 PM  all    1.26    0.00    1.77    0.00    0.00    0.13    0.00    0.00    0.00   96.84
02:54:46 PM  all    1.87    0.00    1.91    0.00    0.00    0.26    0.00    0.00    0.00   95.96
02:54:47 PM  all    2.08    0.00    2.37    0.00    0.00    0.47    0.00    0.00    0.00   95.08
02:54:48 PM  all    2.24    0.00    1.82    0.00    0.00    0.34    0.00    0.00    0.00   95.60
02:54:49 PM  all    1.65    0.00    1.48    0.00    0.00    0.30    0.00    0.00    0.00   96.58
02:54:50 PM  all    1.74    0.00    2.20    0.00    0.00    0.38    0.00    0.00    0.00   95.68
02:54:51 PM  all    1.94    0.00    2.28    0.00    0.00    0.38    0.00    0.00    0.00   95.40
02:54:52 PM  all    2.33    0.00    2.12    0.00    0.00    0.30    0.00    0.00    0.00   95.26
02:54:53 PM  all    1.87    0.00    2.04    0.00    0.00    0.30    0.00    0.00    0.00   95.80
02:54:54 PM  all    2.28    0.00    2.36    0.00    0.00    0.25    0.00    0.00    0.00   95.11
02:54:55 PM  all    2.56    0.00    2.52    0.00    0.00    0.42    0.00    0.00    0.00   94.50
02:54:56 PM  all    0.72    0.00    0.97    0.00    0.00    0.17    0.00    0.00    0.00   98.15
02:54:57 PM  all    1.87    0.00    1.66    0.00    0.00    0.30    0.00    0.00    0.00   96.17
02:54:58 PM  all    1.77    0.00    1.94    0.00    0.00    0.30    0.00    0.00    0.00   95.99
