Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,97,1589248000,1234.65,1128.89,0.81,13269276.69,100%
write,write,98,1605632000,1217.14,1067.05,0.82,13459340.29,100%
write,write,97,1589248000,1229.41,1133.15,0.81,13325351.11,100%
write,write,97,1589248000,1232.06,1128.21,0.81,13296921.02,100%
write,write,93,1523712000,1284.49,1124.42,0.78,12754036.61,100%
write,write,97,1589248000,1234.98,1132.97,0.81,13265953.81,100%
write,write,96,1572864000,1236.31,1129.39,0.81,13250973.06,100%
write,write,100,1638400000,1189.97,1034.82,0.84,13767141.7,100%
write,write,97,1589248000,1227.84,1133.32,0.81,13341907.54,100%
write,write,98,1605632000,1223.17,1122.34,0.82,13392878.29,100%
write,write,99,1622016000,1203.94,1057.96,0.83,13607516.78,100%
write,write,98,1605632000,1220.48,1122.41,0.82,13422435.48,100%
write,write,96,1572864000,1241.8,1081.35,0.81,13192622.23,100%
write,write,91,1490944000,1308.79,1210.42,0.76,12516845.07,100%
write,write,94,1540096000,1275.64,1180.09,0.78,12842802.22,100%
write,write,92,1507328000,1295.8,1187.37,0.77,12642717.55,100%
write,write,100,1638400000,1195.44,1087.77,0.84,13704152.9,100%
write,write,98,1605632000,1221.21,1115.68,0.82,13414921.88,100%
write,write,96,1572864000,1241.77,1091.14,0.81,13192732.88,100%
write,write,95,1556480000,1252.46,1142.09,0.8,13080433.3,100%
write,write,95,1556480000,1256.51,1095.64,0.8,13038466.69,100%
write,write,96,1572864000,1249.61,1129.54,0.8,13109275.64,100%
write,write,94,1540096000,1269.24,1118.01,0.79,12907058.21,100%
write,write,98,1605632000,1214.61,1113.06,0.82,13487945.43,100%
write,write,94,1540096000,1269.93,1172.68,0.79,12900463.22,100%
write,write,92,1507328000,1291.33,1187.9,0.77,12686237.54,100%
write,write,96,1572864000,1249.86,1133.24,0.8,13107636.92,100%
write,write,98,1605632000,1221.55,1125.17,0.82,13411336.26,100%
write,write,97,1589248000,1224.19,1118.65,0.82,13382690.27,100%
write,write,96,1572864000,1245.3,1096.07,0.8,13155766.71,100%
write,write,94,1540096000,1270.89,1140.14,0.79,12889882.07,100%
write,write,97,1589248000,1230.38,1126.23,0.81,13315303.09,100%
