Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
20:55:15,194,198656000,103.56,93.72,38.55,39471361.26,100%,0,0,0
20:55:20,195,199680000,102.91,93.56,38.81,39741464,100%,1,1,1
20:55:25,187,191488000,107.57,98.65,37.15,38038569.7,100%,2,2,2
20:55:30,187,191488000,107.67,98.6,37.11,37997773.9,100%,3,3,3
20:55:35,144,147456000,105.03,95.44,28.51,29197552.75,100%,4,4,4
20:55:40,96,98304000,104.89,95.33,28.74,29430105.32,100%,5,5,5
20:55:45,184,188416000,109.53,100.28,54.9,56216930.65,100%,6,6,6
20:55:50,195,199680000,103.56,94.62,38.58,39507410.76,100%,7,7,7
20:55:55,141,144384000,107.15,97.7,27.97,28643288.56,100%,8,8,8
20:56:00,194,198656000,105.55,96.37,47.59,48732087.1,100%,9,9,9
20:56:05,197,201728000,101.87,92.51,39.21,40147723.96,100%,10,10,10
20:56:10,196,200704000,103.47,94.48,38.64,39563377.76,100%,11,11,11
20:56:15,192,196608000,105.07,95.19,38.01,38918000.63,100%,12,12,12
20:56:20,195,199680000,103.73,93.87,38.52,39447460.82,100%,13,13,13
20:56:25,191,195584000,105.57,95.92,37.83,38739213.2,100%,14,14,14
20:56:30,179,183296000,112.89,103.4,35.4,36249404.43,100%,15,15,15
20:56:35,183,187392000,110.85,101.26,36.04,36901857.46,100%,16,16,16
20:56:40,195,199680000,103.99,94.46,38.41,39327737.5,100%,17,17,17
20:56:45,194,198656000,104.07,94.54,38.38,39305583.9,100%,18,18,18
20:56:50,202,206848000,100.15,91.11,39.89,40849969.63,100%,19,19,19
20:56:55,190,194560000,106.15,96.56,37.62,38526002.61,100%,20,20,20
20:57:00,194,198656000,106.47,97.32,37.59,38493404.59,100%,21,21,21
20:57:05,194,198656000,104.28,94.99,38.3,39218427.39,100%,22,22,22
20:57:10,141,144384000,103.76,94.57,38.47,39393639.78,100%,23,23,23
