Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,450,460800000,266.12,257.16,3.76,3846250.16,100%
write,write,457,467968000,262.22,253.4,3.81,3903116.03,100%
write,write,436,446464000,275.04,266.23,3.63,3721432.68,100%
write,write,465,476160000,257.81,249.14,3.88,3970382.23,100%
write,write,472,483328000,253.93,245.25,3.94,4030655.56,100%
write,write,458,468992000,261.56,252.85,3.82,3912994.87,100%
write,write,457,467968000,262.3,253.64,3.81,3902204.73,100%
write,write,461,472064000,259.82,251.43,3.85,3939250.31,100%
write,write,463,474112000,259.02,250.29,3.86,3951624.87,100%
write,write,455,465920000,263.51,254.68,3.79,3884155.59,100%
write,write,449,459776000,266.98,258.26,3.74,3833639.06,100%
write,write,448,458752000,267.69,259.05,3.73,3823156.35,100%
write,write,466,477184000,257.11,248.62,3.89,3980414.24,100%
write,write,455,465920000,263.37,254.68,3.79,3885645.66,100%
write,write,471,482304000,254.22,245.62,3.93,4026044.28,100%
write,write,461,472064000,260.14,251.46,3.84,3934489.63,100%
write,write,455,465920000,263.46,254.98,3.79,3885094.85,100%
write,write,462,473088000,259.51,250.67,3.85,3943846.08,100%
write,write,465,476160000,257.52,248.8,3.88,3974524.84,100%
write,write,472,483328000,253.9,245.14,3.94,4031428.81,100%
write,write,458,468992000,261.72,253.05,3.82,3910776.08,100%
write,write,460,471040000,260.58,251.96,3.84,3927362.47,100%
write,write,469,480256000,255.65,246.91,3.91,4003300.96,100%
write,write,455,465920000,263.57,255.05,3.79,3882893.17,100%
write,write,459,470016000,260.99,252.26,3.83,3921145.94,100%
write,write,453,463872000,264.4,255.98,3.78,3871277.87,100%
write,write,452,462848000,265,256.4,3.77,3862184.06,100%
write,write,453,463872000,264.62,255.96,3.78,3867630.51,100%
write,write,463,474112000,258.7,250.14,3.86,3956703.53,100%
write,write,444,454656000,270.07,261.31,3.7,3789336.82,100%
write,write,463,474112000,258.89,250.32,3.86,3953041.62,100%
write,write,456,466944000,262.91,254.16,3.8,3892659.75,100%
