Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
21:26:50,0,0,N/A,N/A,0,0,N/A,0,0,0
21:26:55,51,3342336000,7918.51,3409.35,6.63,434327534.92,100%,1,1,1
21:27:00,37,2424832000,8382.57,4246.54,5.94,389218611.37,100%,2,2,2
21:27:05,39,2555904000,7635.64,3872.31,8.1,530823317.36,100%,3,3,3
21:27:10,43,2818048000,7721.67,3907.58,8.98,588610685.91,100%,4,4,4
21:27:15,42,2752512000,7443.36,3809.74,8.24,540261259.87,100%,5,5,5
21:27:20,42,2752512000,8251.38,4287.76,8.05,527368826.18,100%,6,6,6
21:27:25,43,2818048000,7114.14,3458.19,8.52,558652824.73,100%,7,7,7
21:27:30,44,2883584000,6976.2,3600,9.29,609011568.2,100%,8,8,8
21:27:35,34,2228224000,7765.24,3663.82,6.91,452543535.88,100%,9,9,9
21:27:40,38,2490368000,8555.5,4723.13,7.47,489849881.69,100%,10,10,10
21:27:45,50,3276800000,7896.04,3702.08,9.86,646238149.46,100%,11,11,11
21:27:50,44,2883584000,7600.86,3823,8.13,532651117.98,100%,12,12,12
21:27:55,36,2359296000,7329.5,3802.72,7.86,515382193.33,100%,13,13,13
21:28:00,44,2883584000,7534.86,4240.45,8.57,561696958.26,100%,14,14,14
21:28:05,39,2555904000,8037.44,4385.1,7.89,517304089.52,100%,15,15,15
21:28:10,43,2818048000,8447.51,4047.88,8.49,556118833.46,100%,16,16,16
21:28:15,28,1835008000,8311.96,4409.39,5.29,346516864.46,100%,17,17,17
21:28:20,51,3342336000,8391.16,4574.8,10.74,704067853.31,100%,18,18,18
21:28:25,38,2490368000,7154.63,3698.63,7.25,475101354.04,100%,19,19,19
21:28:30,44,2883584000,7853.25,4324.95,8.95,586457980.2,100%,20,20,20
21:28:35,35,2293760000,7671.29,4341,6.89,451358596.4,100%,21,21,21
21:28:40,51,3342336000,7973.94,4216.31,9.82,643501496.41,100%,22,22,22
21:28:45,25,1638400000,7528.72,4253.12,5.14,336644760.14,100%,23,23,23
21:28:50,5,327680000,4124.2,1642,1.23,80424630.69,100%,24,24,24
