Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,173,173000,690.22,690.22,1.45,1448.47,100%
write,write,153,153000,782.75,782.75,1.28,1277.21,100%
write,write,168,168000,710.17,710.17,1.41,1407.66,100%
write,write,156,156000,766.51,766.51,1.3,1304.26,100%
write,write,171,171000,699.1,699.09,1.43,1430.06,100%
write,write,169,169000,709,709,1.41,1410.08,100%
write,write,153,153000,782.92,782.92,1.28,1276.94,100%
write,write,172,172000,697.35,697.35,1.43,1433.64,100%
write,write,169,169000,706.82,706.82,1.41,1414.58,100%
write,write,165,165000,723.59,723.59,1.38,1381.82,100%
write,write,160,160000,749.84,749.84,1.33,1333.37,100%
write,write,162,162000,737.1,737.1,1.36,1356.36,100%
write,write,168,168000,710.6,710.6,1.41,1406.99,100%
write,write,168,168000,712.17,712.17,1.4,1403.78,100%
write,write,168,168000,711.62,711.62,1.4,1404.81,100%
write,write,173,173000,691.19,691.19,1.45,1446.44,100%
write,write,165,165000,726.9,726.9,1.38,1375.4,100%
write,write,168,168000,711.36,711.35,1.41,1405.38,100%
write,write,172,172000,694.99,694.99,1.44,1438.55,100%
write,write,172,172000,696.3,696.3,1.44,1435.79,100%
write,write,163,163000,734.46,734.46,1.36,1361.24,100%
write,write,170,170000,703.53,703.53,1.42,1420.99,100%
write,write,166,166000,721.73,721.73,1.39,1385.2,100%
write,write,160,160000,747.15,747.15,1.34,1338.07,100%
write,write,164,164000,731.12,731.12,1.37,1367.59,100%
write,write,175,175000,683.07,683.07,1.46,1463.59,100%
write,write,166,166000,722.16,722.16,1.38,1384.48,100%
write,write,173,173000,692.24,692.24,1.44,1444.19,100%
write,write,170,170000,704.18,704.18,1.42,1419.65,100%
write,write,170,170000,704.91,704.91,1.42,1418.38,100%
write,write,166,166000,721.81,721.81,1.39,1385.16,100%
write,write,171,171000,699.24,699.24,1.43,1429.77,100%
write,write,175,175000,682.46,682.46,1.46,1464.93,100%
