Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
20:46:53,776,49664000,196.24,195.49,152.74,9775173.07,100%,0,0,0
20:46:58,556,35584000,192.23,191.46,109.15,6985900.2,100%,1,1,1
20:47:03,390,24960000,197.08,196.32,132.76,8496795.08,100%,2,2,2
20:47:08,817,52288000,194.92,194.16,246.67,15786981.53,100%,3,3,3
20:47:13,855,54720000,191.23,190.5,172.21,11021739.63,100%,4,4,4
20:47:18,813,52032000,194.5,193.76,159.3,10194885.09,100%,5,5,5
20:47:23,813,52032000,200.54,199.77,164.4,10521810.59,100%,6,6,6
20:47:28,811,51904000,201.86,201.1,158.41,10138266.83,100%,7,7,7
20:47:33,825,52800000,198.81,198.07,160.9,10297417.9,100%,8,8,8
20:47:38,836,53504000,194.21,193.43,164.63,10536573.21,100%,9,9,9
20:47:43,842,53888000,194.62,193.85,164.32,10516311.81,100%,10,10,10
20:47:48,831,53184000,196.91,196.16,162.36,10391076.29,100%,11,11,11
20:47:53,837,53568000,195.23,194.47,163.73,10478910.49,100%,12,12,12
20:47:58,845,54080000,193.14,192.38,165.61,10598994.72,100%,13,13,13
20:48:03,829,53056000,196.47,195.7,162.73,10414919.87,100%,14,14,14
20:48:08,845,54080000,192.79,191.99,165.83,10613047.53,100%,15,15,15
20:48:13,796,50944000,206.73,205.95,154.69,9900091.72,100%,16,16,16
20:48:18,848,54272000,192.45,191.66,166.15,10633613.12,100%,17,17,17
20:48:23,844,54016000,193.04,192.24,165.64,10600966.62,100%,18,18,18
20:48:28,843,53952000,194.46,193.67,164.45,10525107.12,100%,19,19,19
20:48:33,843,53952000,193.77,192.94,164.98,10558929.88,100%,20,20,20
20:48:38,843,53952000,193.59,192.78,165.14,10569158.85,100%,21,21,21
20:48:43,827,52928000,196.93,196.11,162.35,10390389.94,100%,22,22,22
20:48:48,427,27328000,193.84,193.04,165.1,10566201.69,100%,23,23,23
