Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,45,2949120000,2625.53,1461.98,0.38,24959756.25,100%
write,write,47,3080192000,2541.34,1294.17,0.39,25786454.58,100%
write,write,45,2949120000,2608.04,1162.71,0.38,25126051.14,100%
write,write,45,2949120000,2630.67,1401.07,0.38,24910001.6,100%
write,write,45,2949120000,2646.73,1402.93,0.38,24759426.08,100%
write,write,44,2883584000,2682.57,1216.43,0.37,24428457.67,100%
write,write,46,3014656000,2594.24,1387.43,0.39,25260222.55,100%
write,write,46,3014656000,2562.17,1210.89,0.39,25576760.25,100%
write,write,46,3014656000,2599,1550.33,0.38,25214586.82,100%
write,write,45,2949120000,2613.33,1337.93,0.38,25075845.18,100%
write,write,44,2883584000,2682.57,1287.8,0.37,24428457.67,100%
write,write,47,3080192000,2541.26,1316.17,0.39,25786670.46,100%
write,write,46,3014656000,2583.93,1487.02,0.39,25361589,100%
write,write,46,3014656000,2573.63,1489.87,0.39,25462911.97,100%
write,write,46,3014656000,2579.11,1093.11,0.39,25409257.95,100%
write,write,46,3014656000,2594,1483.76,0.39,25262127.62,100%
