Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
20:30:18,218,218000,92.3,92.3,43.25,43251.36,100%,0,0,0
20:30:23,215,215000,93.94,93.94,42.5,42505,100%,1,1,1
20:30:28,168,168000,89.86,89.86,33.32,33323.11,100%,2,2,2
20:30:33,161,161000,93.86,93.86,43.06,43064.32,100%,3,3,3
20:30:38,222,222000,90.86,90.86,55.22,55215.62,100%,4,4,4
20:30:43,170,170000,88.8,88.8,33.72,33716.06,100%,5,5,5
20:30:48,167,167000,90.57,90.57,42.92,42920.14,100%,6,6,6
20:30:53,195,195000,108.15,108.15,48.44,48440.46,100%,7,7,7
20:30:58,201,201000,102.78,102.78,38.95,38947.15,100%,8,8,8
20:31:03,220,220000,91.12,91.12,43.8,43804.68,100%,9,9,9
20:31:08,222,222000,90.74,90.74,44,43998.78,100%,10,10,10
20:31:13,232,232000,86.72,86.72,46.04,46042.31,100%,11,11,11
20:31:18,221,221000,91.02,91.02,43.85,43847.08,100%,12,12,12
20:31:23,227,227000,89.78,89.78,44.48,44481.3,100%,13,13,13
20:31:28,203,203000,99.43,99.43,40.13,40127.28,100%,14,14,14
20:31:33,222,222000,90.72,90.72,44.01,44011.44,100%,15,15,15
20:31:38,230,230000,87.45,87.45,45.67,45670.01,100%,16,16,16
20:31:43,214,214000,94.17,94.17,42.39,42387.18,100%,17,17,17
20:31:48,226,226000,89.67,89.67,44.54,44540.57,100%,18,18,18
20:31:53,200,200000,102.88,102.88,39.07,39071.03,100%,19,19,19
20:31:58,202,202000,99.78,99.78,39.99,39987.28,100%,20,20,20
20:32:03,215,215000,93.77,93.77,42.57,42571.11,100%,21,21,21
20:32:08,233,233000,86.82,86.82,45.98,45980.57,100%,22,22,22
20:32:13,161,161000,85.45,85.45,46.68,46681.38,100%,23,23,23
