Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,54,884736000,2198.35,2027.2,0.45,7452353.88,100%
write,write,55,901120000,2173.11,2060.67,0.46,7538860.54,100%
write,write,58,950272000,2010.17,1896.03,0.5,8149635.94,100%
write,write,56,917504000,2109.73,1935.23,0.47,7765586.12,100%
write,write,55,901120000,2159.29,2040.56,0.46,7586845.61,100%
write,write,54,884736000,2180.94,2043.54,0.46,7511895.26,100%
write,write,53,868352000,2233.87,2120.28,0.45,7333806.29,100%
write,write,53,868352000,2209.43,2108.15,0.45,7415157.34,100%
write,write,50,819200000,2388.96,2207.72,0.42,6857927.39,100%
write,write,56,917504000,2124.89,1950.23,0.47,7710117.65,100%
write,write,50,819200000,2378.72,2200.38,0.42,6887564.21,100%
write,write,57,933888000,2078.42,1896.53,0.48,7882507.85,100%
write,write,54,884736000,2195.63,2093,0.46,7461467.1,100%
write,write,55,901120000,2149.55,2031.55,0.47,7621754.21,100%
write,write,51,835584000,2337.67,2234.98,0.43,7007992.75,100%
write,write,53,868352000,2245.83,2141.98,0.45,7294868.78,100%
write,write,56,917504000,2119.34,1946.84,0.47,7730385.55,100%
write,write,53,868352000,2246.66,2143.92,0.45,7292173.33,100%
write,write,53,868352000,2237.85,2069.26,0.45,7321130.77,100%
write,write,54,884736000,2195.06,2024,0.46,7463796.11,100%
write,write,53,868352000,2233.28,2057.96,0.45,7335788.87,100%
write,write,56,917504000,2111.93,2008.71,0.47,7757575.76,100%
write,write,53,868352000,2248.47,2079.51,0.44,7286421.53,100%
write,write,57,933888000,2086.74,1981.16,0.48,7850899.09,100%
write,write,53,868352000,2237.74,2069.79,0.45,7321315.95,100%
write,write,52,851968000,2296.85,2133.38,0.44,7132901.32,100%
write,write,57,933888000,2081.6,1962.16,0.48,7870483.83,100%
write,write,55,901120000,2181.09,2007.36,0.46,7511712.04,100%
write,write,52,851968000,2290.71,2183.1,0.44,7151822.44,100%
write,write,53,868352000,2238.34,2069.53,0.45,7319279.49,100%
write,write,53,868352000,2239.19,2134.94,0.45,7316442.68,100%
write,write,62,1015808000,1890.63,1757.31,0.53,8665085.73,100%
write,write,57,933888000,2050.49,1939.58,0.49,7990007.02,100%
write,write,56,917504000,2119.59,2015.86,0.47,7729343.58,100%
write,write,55,901120000,2133.05,1964.65,0.47,7680610.96,100%
write,write,55,901120000,2131.78,1997.76,0.47,7684999.62,100%
write,write,55,901120000,2167.98,2061.87,0.46,7556815.32,100%
write,write,54,884736000,2182.93,2019.2,0.46,7505140.65,100%
write,write,54,884736000,2195.69,2028.11,0.46,7461341.25,100%
write,write,54,884736000,2193.69,2082.96,0.46,7468143.3,100%
write,write,58,950272000,2057.16,1955.9,0.49,7964196.52,100%
write,write,51,835584000,2314.27,2143.1,0.43,7079180.58,100%
write,write,56,917504000,2090.71,1982.71,0.48,7836087.7,100%
write,write,55,901120000,2170.44,2032.55,0.46,7548333.05,100%
write,write,54,884736000,2220.93,2053.87,0.45,7376549.75,100%
write,write,53,868352000,2252.57,2126.92,0.44,7273056.21,100%
write,write,50,819200000,2325.04,2184.5,0.43,7046336.2,100%
write,write,53,868352000,2205.53,2101.04,0.45,7428478.55,100%
write,write,57,933888000,2087.26,1974.3,0.48,7849117.5,100%
write,write,55,901120000,2160.55,1987.96,0.46,7582823.53,100%
write,write,46,753664000,2550.96,2427.91,0.39,6422141.55,100%
write,write,54,884736000,2221.74,2113.02,0.45,7374090.47,100%
write,write,59,966656000,2010.92,1838.98,0.5,8147190.45,100%
write,write,48,786432000,2455.19,2333.88,0.41,6672990.93,100%
write,write,51,835584000,2304.53,2175.86,0.43,7109175.06,100%
write,write,51,835584000,2295.04,2190.71,0.44,7138692.87,100%
write,write,53,868352000,2242.09,2123.4,0.45,7307084.49,100%
write,write,51,835584000,2336.49,2230.2,0.43,7011991.78,100%
write,write,54,884736000,2212.87,2113.44,0.45,7403586.58,100%
write,write,54,884736000,2209.35,2047.59,0.45,7415376.62,100%
write,write,51,835584000,2334.51,2160.16,0.43,7017822.05,100%
write,write,53,868352000,2222.74,2118,0.45,7370846.03,100%
write,write,47,770048000,2542.49,2369.96,0.39,6443700.63,100%
write,write,55,901120000,2123.75,2023.8,0.47,7714209.89,100%
