Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,625,625000,191.64,191.64,5.21,5212.76,100%
write,write,618,618000,194,194,5.15,5150,100%
write,write,584,584000,205.14,205.14,4.87,4869.83,100%
write,write,608,608000,196.95,196.94,5.07,5073.01,100%
write,write,621,621000,192.89,192.89,5.18,5180.27,100%
write,write,622,622000,192.66,192.66,5.19,5185.54,100%
write,write,593,593000,202.09,202.09,4.94,4943.56,100%
write,write,622,622000,192.58,192.58,5.19,5187.7,100%
write,write,618,618000,193.58,193.58,5.16,5160.88,100%
write,write,605,605000,198.06,198.06,5.04,5044.36,100%
write,write,607,607000,197.49,197.49,5.06,5059.22,100%
write,write,617,617000,194.24,194.24,5.14,5143.68,100%
write,write,621,621000,193.03,193.03,5.18,5176.34,100%
write,write,599,599000,199.91,199.91,5,4997.71,100%
write,write,610,610000,196.49,196.49,5.08,5084.6,100%
write,write,607,607000,197.07,197.07,5.07,5069.95,100%
write,write,614,614000,195.19,195.19,5.12,5119.48,100%
write,write,610,610000,196.36,196.36,5.09,5088.04,100%
write,write,608,608000,196.92,196.92,5.07,5073.35,100%
write,write,601,601000,199.46,199.46,5.01,5009.88,100%
write,write,606,606000,197.76,197.76,5.05,5052.06,100%
write,write,605,605000,197.99,197.99,5.05,5045.83,100%
write,write,610,610000,196.37,196.37,5.09,5087.7,100%
write,write,609,609000,196.72,196.72,5.08,5079.53,100%
write,write,632,632000,189.65,189.65,5.27,5267.94,100%
write,write,603,603000,198.82,198.82,5.03,5025.13,100%
write,write,597,597000,200.73,200.73,4.98,4977.03,100%
write,write,597,597000,200.69,200.69,4.98,4978.69,100%
write,write,617,617000,194.09,194.09,5.15,5148.14,100%
write,write,617,617000,194.07,194.07,5.15,5148.27,100%
write,write,616,616000,194.43,194.43,5.14,5139.11,100%
write,write,616,616000,194.46,194.46,5.14,5137.57,100%
