Op-Type,Sample-Type,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio
write,write,160,10240000,747.56,746.84,1.34,85594.4,100%
write,write,170,10880000,705.07,704.34,1.42,90743.8,100%
write,write,177,11328000,674.09,673.29,1.48,94915.71,100%
write,write,165,10560000,723.33,722.56,1.38,88459.25,100%
write,write,170,10880000,705.54,704.83,1.42,90690.09,100%
write,write,146,9344000,819.58,818.8,1.22,78072.91,100%
write,write,162,10368000,739.64,738.91,1.35,86506.69,100%
write,write,171,10944000,701.46,700.71,1.43,91225.09,100%
write,write,167,10688000,716.6,715.86,1.4,89286.16,100%
write,write,165,10560000,724.76,723.99,1.38,88284.72,100%
write,write,176,11264000,678.34,677.61,1.47,94313.87,100%
write,write,170,10880000,701.9,701.1,1.42,91158.16,100%
write,write,177,11328000,676.06,675.4,1.48,94642.13,100%
write,write,177,11328000,676.99,676.16,1.48,94511.05,100%
write,write,170,10880000,701.98,701.28,1.42,91152.05,100%
write,write,169,10816000,709.63,708.91,1.41,90167.9,100%
write,write,173,11072000,690.84,690.16,1.45,92615.52,100%
write,write,172,11008000,693.63,692.87,1.44,92239.88,100%
write,write,175,11200000,683.37,682.63,1.46,93634.52,100%
write,write,167,10688000,714.92,714.17,1.4,89502.24,100%
write,write,165,10560000,725.31,724.67,1.38,88216.13,100%
write,write,168,10752000,712.52,711.8,1.4,89796.05,100%
write,write,165,10560000,726.47,725.64,1.38,88083.68,100%
write,write,164,10496000,728.85,728.16,1.37,87785.62,100%
write,write,174,11136000,688.97,688.25,1.45,92872.75,100%
write,write,173,11072000,689.79,689.08,1.45,92762.95,100%
write,write,173,11072000,692.49,691.69,1.44,92403.73,100%
write,write,175,11200000,684.21,683.48,1.46,93514.13,100%
write,write,169,10816000,707.15,706.49,1.41,90490.01,100%
write,write,165,10560000,726.62,725.78,1.38,88055.77,100%
write,write,167,10688000,716.01,715.22,1.4,89363.05,100%
write,write,172,11008000,695.41,694.66,1.44,92013.21,100%
write,write,165,10560000,723.13,722.44,1.38,88487.42,100%
write,write,167,10688000,716.33,715.6,1.4,89324.22,100%
write,write,167,10688000,716.6,715.88,1.4,89285.42,100%
write,write,164,10496000,729.32,728.62,1.37,87734.99,100%
write,write,164,10496000,729.73,728.95,1.37,87688.08,100%
write,write,158,10112000,755.15,754.4,1.32,84731.28,100%
write,write,169,10816000,709.38,708.63,1.41,90198.73,100%
write,write,177,11328000,674.41,673.58,1.48,94871.19,100%
write,write,166,10624000,722.07,721.38,1.38,88617.52,100%
write,write,171,10944000,699.33,698.55,1.43,91495.07,100%
write,write,172,11008000,695.22,694.46,1.44,92037.06,100%
write,write,175,11200000,683.85,683.14,1.46,93568.03,100%
write,write,166,10624000,720.28,719.54,1.39,88836.86,100%
write,write,161,10304000,743.29,742.43,1.35,86083.31,100%
write,write,169,10816000,704.15,703.38,1.42,90871.67,100%
write,write,175,11200000,683.17,682.42,1.46,93658.01,100%
write,write,159,10176000,751.33,750.46,1.33,85164.08,100%
