Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
21:09:46,33,540672000,772.15,610.24,6.48,106090118.81,100%,0,0,0
21:09:51,86,1409024000,752.57,600.3,15.97,261621185.62,100%,1,1,1
21:09:56,110,1802240000,731.25,589.58,26.5,434189794.85,100%,2,2,2
21:10:01,113,1851392000,762.54,627.46,22.34,365980742.91,100%,3,3,3
21:10:06,114,1867776000,749.21,618.62,21.38,350311605.95,100%,4,4,4
21:10:11,112,1835008000,771.38,640.42,20.76,340143528.32,100%,5,5,5
21:10:16,113,1851392000,766.29,644.65,20.88,342162323.3,100%,6,6,6
21:10:21,115,1884160000,762.46,640.32,20.99,343973296.52,100%,7,7,7
21:10:26,104,1703936000,829.53,713.07,19.34,316863179.2,100%,8,8,8
21:10:31,110,1802240000,792.64,680.78,20.19,330794560.29,100%,9,9,9
21:10:36,106,1736704000,747.92,640.34,20.06,328643749.41,100%,10,10,10
21:10:41,96,1572864000,792.48,692.91,18.73,306859309.94,100%,11,11,11
21:10:46,100,1638400000,773.35,670.01,20.55,336753390.97,100%,12,12,12
21:10:51,98,1605632000,782.49,679.09,20.3,332569105.75,100%,13,13,13
21:10:56,97,1589248000,784.75,687.71,20.78,340463199.55,100%,14,14,14
21:11:01,105,1720320000,778.96,674.89,21.79,356966852.32,100%,15,15,15
21:11:06,67,1097728000,821.67,723.34,13.3,217957364.61,100%,16,16,16
21:11:11,113,1851392000,786.22,687.81,28.01,458931677.68,100%,17,17,17
21:11:16,114,1867776000,751.36,649.69,21.3,348979615.7,100%,18,18,18
21:11:21,113,1851392000,761.04,658.75,21.07,345215046.87,100%,19,19,19
21:11:26,116,1900544000,768.68,670.53,20.83,341354711.22,100%,20,20,20
21:11:31,104,1703936000,841.51,742.35,19.05,312189531.15,100%,21,21,21
21:11:36,74,1212416000,862.09,763.96,13.91,227862600.6,100%,22,22,22
21:11:41,61,999424000,823.59,729.02,21.68,355132819.9,100%,23,23,23
21:11:46,25,409600000,804.28,713.16,7.97,130542111.22,100%,24,24,24
