Timestamp,Op-Count,Byte-Count,Avg-ResTime,Avg-ProcTime,Throughput,Bandwidth,Succ-Ratio,Version-Info,,
,write,write,write,write,write,write,write,Min-Version,Version,Max-Version
20:38:36,211,211000,675.6,675.6,41.43,41428.38,100%,0,0,0
20:38:41,799,799000,700.5,700.5,145.65,145645.32,100%,1,1,1
20:38:46,884,884000,756.6,756.6,200.64,200636.91,100%,2,2,2
20:38:51,981,981000,716.31,716.31,181.47,181467.84,100%,3,3,3
20:38:56,995,995000,686.37,686.37,186.44,186442.95,100%,4,4,4
20:39:01,998,998000,688.43,688.43,186,185996.24,100%,5,5,5
20:39:06,980,980000,707.55,707.55,181.02,181015.1,100%,6,6,6
20:39:11,984,984000,707.59,707.59,181.66,181662.12,100%,7,7,7
20:39:16,820,820000,707.06,707.06,152.59,152585.48,100%,8,8,8
20:39:21,962,962000,727.27,727.27,185.39,185385.37,100%,9,9,9
20:39:26,873,873000,704.06,704.06,169.36,169362.86,100%,10,10,10
20:39:31,869,869000,744.65,744.65,176.23,176226.49,100%,11,11,11
20:39:36,908,908000,728.23,728.23,180.72,180724.72,100%,12,12,12
20:39:41,874,874000,713.01,713.01,177.03,177025.34,100%,13,13,13
20:39:46,833,833000,717.94,717.94,170.86,170859.51,100%,14,14,14
20:39:51,875,875000,723.25,723.25,186.46,186457.37,100%,15,15,15
20:39:56,851,851000,724.97,724.97,175.13,175130.44,100%,16,16,16
20:40:01,920,920000,706.88,706.88,188.19,188188.08,100%,17,17,17
20:40:06,971,971000,694.25,694.25,190.19,190188.61,100%,18,18,18
20:40:11,851,851000,735.89,735.89,165.95,165954.24,100%,19,19,19
20:40:16,852,852000,717.75,717.75,172.29,172294.84,100%,20,20,20
20:40:21,915,915000,728.99,728.99,189.79,189789.03,100%,21,21,21
20:40:26,943,943000,707.32,707.32,179.36,179359.68,100%,22,22,22
20:40:31,725,725000,718.08,718.08,175.09,175087.62,100%,23,23,23
20:40:36,255,255000,717.3,717.3,101.82,101819.89,100%,24,24,24
